,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
233032,04/01/2015,Completed,04/01/2015,15-01065193,Street Lights - All/Out,5124 N LINCOLN AVE,60625.0,1158577.37379902,1934058.50747046,40.0,20.0,4.0,41.97479777869426,-87.69223668277803,"(41.97479777869426, -87.69223668277803)",2015-04-01
233033,04/01/2015,Completed,04/01/2015,15-01073026,Street Lights - All/Out,9600 S WOOD ST,60643.0,1166054.13127008,1841037.09001652,19.0,22.0,72.0,41.7193813198154,-87.66739488564204,"(41.7193813198154, -87.66739488564203)",2015-04-01
233066,04/02/2015,Completed - Dup,04/02/2015,15-01084801,Street Lights - All/Out,3300 S PARNELL AVE,60616.0,1173168.32273108,1883036.88230175,11.0,9.0,60.0,41.834479592058756,-87.64009771183984,"(41.834479592058756, -87.64009771183984)",2015-04-02
233067,04/02/2015,Completed,04/02/2015,15-01084594,Street Lights - All/Out,9900 S HALSTED ST,60628.0,1172728.41839872,1839206.74299385,34.0,22.0,73.0,41.714214311759946,-87.64300277444836,"(41.714214311759946, -87.64300277444836)",2015-04-02
233068,04/02/2015,Completed,04/02/2015,15-01084796,Street Lights - All/Out,500 W 33RD ST,60616.0,1173496.96093287,1883045.67779824,11.0,9.0,60.0,41.83449644338,-87.6388915987064,"(41.83449644338, -87.6388915987064)",2015-04-02
233069,04/02/2015,Completed,04/02/2015,15-01087652,Street Lights - All/Out,6129 S MEADE AVE,60638.0,1136789.65540082,1863264.27649191,23.0,8.0,64.0,41.78094829396071,-87.77405445651453,"(41.780948293960705, -87.77405445651453)",2015-04-02
233070,04/02/2015,Completed,04/02/2015,15-01091078,Street Lights - All/Out,7050 N ASHLAND BLVD,60626.0,1164490.08500901,1947094.39561681,49.0,24.0,1.0,42.01044513748424,-87.67012255809358,"(42.01044513748424, -87.67012255809358)",2015-04-02
233080,04/01/2015,Completed - Dup,04/02/2015,15-01063920,Street Lights - All/Out,5129 S LA CROSSE AVE,60638.0,1144892.78197212,1870178.65789115,23.0,8.0,56.0,41.799774021023296,-87.74417251417414,"(41.799774021023296, -87.74417251417414)",2015-04-01
233081,04/01/2015,Completed,04/02/2015,15-01062977,Street Lights - All/Out,3500 W MEDILL AVE,60647.0,1152872.97578911,1915406.51020534,26.0,14.0,22.0,41.9237305882296,-87.71370952007734,"(41.9237305882296, -87.71370952007734)",2015-04-01
233082,04/01/2015,Completed,04/02/2015,15-01063587,Street Lights - All/Out,315 S ABERDEEN ST,60607.0,1169101.54742854,1898732.81941275,2.0,12.0,28.0,41.87763966252486,-87.65456443733132,"(41.87763966252486, -87.65456443733132)",2015-04-01
233083,04/01/2015,Completed,04/02/2015,15-01063719,Street Lights - All/Out,1200 W LOYOLA CT,60626.0,1167064.00471696,1943866.40007634,49.0,24.0,1.0,42.001532357621116,-87.66074550519319,"(42.001532357621116, -87.66074550519319)",2015-04-01
233084,04/01/2015,Completed,04/02/2015,15-01063723,Street Lights - All/Out,6829 S CORNELL AVE,60649.0,1188379.77060187,1860026.15506736,5.0,3.0,43.0,41.77098615779389,-87.58501881608316,"(41.770986157793885, -87.58501881608316)",2015-04-01
233085,04/01/2015,Completed,04/02/2015,15-01063912,Street Lights - All/Out,2400 W 107TH ST,60655.0,1162290.01822288,1833609.91431221,19.0,22.0,72.0,41.699078961421336,-87.68138771497543,"(41.699078961421336, -87.68138771497543)",2015-04-01
