SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,12-01284098,07/18/2012,,,,,,,,4619,N,ASHLAND,AVE,60640.0,1164824.99398869,1930747.81507964,47.0,19.0,3.0,41.96558251514104,-87.66935660089962,"(41.96558251514104, -87.66935660089962)",2012-07-18
Vacant/Abandoned Building,12-01177641,07/01/2012,Rear,,Open,BACK,Vacant,False,False,6944,S,ARTESIAN,AVE,60629.0,1161240.65779867,1858537.92527742,15.0,8.0,66.0,41.767507147565226,-87.68454198198977,"(41.76750714756523, -87.68454198198977)",2012-07-01
Vacant/Abandoned Building,12-01177806,07/01/2012,Front,,Open,FRONT,Vacant,False,False,1022,N,KEYSTONE,AVE,60651.0,1149200.47360818,1906515.6550182,37.0,11.0,23.0,41.899405246994135,-87.72743457538743,"(41.899405246994135, -87.72743457538743)",2012-07-01
Vacant/Abandoned Building,12-01177957,07/01/2012,Front,,Open,,Vacant,False,False,8640,S,EXCHANGE,AVE,60617.0,1197310.40053271,1848248.39187452,10.0,4.0,46.0,41.738449254331705,-87.55267484438046,"(41.738449254331705, -87.55267484438045)",2012-07-01
Vacant/Abandoned Building,12-01178201,07/01/2012,Front,,Open,,Vacant,False,False,3316,W,60TH,ST,60629.0,1155311.85181647,1864644.16229489,16.0,8.0,66.0,41.784384250478745,-87.70611057466043,"(41.78438425047874, -87.70611057466043)",2012-07-01
Vacant/Abandoned Building,12-01178439,07/01/2012,Front,,Open,DOORS BLEW OPEN IN THE STORM,Vacant,False,False,1915,N,FRANCISCO,AVE,60647.0,1156826.19688735,1912592.34793001,35.0,14.0,22.0,41.91592900155195,-87.69926027493099,"(41.91592900155195, -87.69926027493099)",2012-07-01
Vacant/Abandoned Building,12-01178641,07/01/2012,Front,,Open,FRONT,Vacant,False,False,2215,S,MICHIGAN,AVE,60616.0,1177554.5058724,1889676.20047925,2.0,1.0,33.0,41.852600100316174,-87.62380253260417,"(41.85260010031617, -87.62380253260419)",2012-07-01
Vacant/Abandoned Building,12-01178766,07/01/2012,Front,,Open,FRONT,Vacant,False,True,316,N,MAYFIELD,AVE,60644.0,1137105.46642775,1901498.32632996,29.0,15.0,25.0,41.88586286626617,-87.77198057989283,"(41.88586286626617, -87.77198057989283)",2012-07-01
Vacant/Abandoned Building,12-01179204,07/01/2012,Front,,Open,SIDES AND REAR OF PROPERTY - ALSO OPENING ON SIDE FENCE,Vacant,False,True,645,N,LOCKWOOD,AVE,60644.0,1140913.12182894,1903758.64451675,28.0,15.0,25.0,41.891996256233796,-87.75794220195841,"(41.8919962562338, -87.7579422019584)",2012-07-01
Vacant/Abandoned Building,12-01179322,07/01/2012,Front,,Open,REAR,Vacant,False,True,324,N,MAYFIELD,AVE,60644.0,1137104.16642775,1901543.12632996,29.0,15.0,25.0,41.88598582667355,-87.77198427766346,"(41.885985826673554, -87.77198427766346)",2012-07-01
Vacant/Abandoned Building,12-01179500,07/01/2012,Front,,Boarded,FRONT DOOR,Vacant,False,False,6032,S,BISHOP,ST,60636.0,1167697.89427722,1864740.68287993,16.0,7.0,67.0,41.78439220075028,-87.66069552437233,"(41.78439220075028, -87.66069552437233)",2012-07-01
Vacant/Abandoned Building,12-01180157,07/01/2012,Front,,Open,FRONT DOOR AND SIDE WINDOWS,Vacant,False,False,4206,W,JACKSON,BLVD,60624.0,1148396.78180797,1898354.24358965,28.0,11.0,26.0,41.87702497620195,-87.7305971117745,"(41.87702497620195, -87.7305971117745)",2012-07-01
Vacant/Abandoned Building,12-01180164,07/01/2012,Front,,Open,FRONT DOOR,Vacant,False,False,4208,W,JACKSON,BLVD,60624.0,1148383.38180797,1898353.94358965,28.0,11.0,26.0,41.87702441118368,-87.73064632080359,"(41.877024411183676, -87.73064632080359)",2012-07-01
Vacant/Abandoned Building,12-01180456,07/02/2012,Front,,Open,FRONT & REAR,Vacant,False,True,5012,S,MARSHFIELD,AVE,60609.0,1166186.76080908,1871476.15588656,16.0,9.0,61.0,41.802907458428265,-87.66604426210628,"(41.802907458428265, -87.66604426210628)",2012-07-02
Vacant/Abandoned Building,12-01181166,07/02/2012,Front,,Open,,Vacant,True,False,7509,S,MAY,ST,60620.0,1169953.99997993,1854944.72000273,17.0,6.0,71.0,41.757462133612975,-87.65270797916234,"(41.757462133612975, -87.65270797916234)",2012-07-02
Vacant/Abandoned Building,12-01181171,07/02/2012,Front,,Open,,Vacant,False,False,317,N,FRANCISCO,AVE,60612.0,1156999.5133075002,1902051.92270132,27.0,13.0,27.0,41.88700164040007,-87.6989099015343,"(41.887001640400065, -87.69890990153428)",2012-07-02
Vacant/Abandoned Building,12-01181183,07/02/2012,Front,,Open,,Vacant,False,False,6843,W,60TH,PL,60638.0,1131479.36999842,1863757.17001257,23.0,8.0,64.0,41.78239401695796,-87.793512154872,"(41.78239401695796, -87.793512154872)",2012-07-02
Vacant/Abandoned Building,12-01181192,07/02/2012,Front,,Open,,Vacant,True,False,444,E,42ND,ST,60653.0,1179966.90559733,1877254.31338338,3.0,2.0,38.0,41.81845851734353,-87.61532949876356,"(41.81845851734353, -87.61532949876356)",2012-07-02
Vacant/Abandoned Building,12-01181197,07/02/2012,Front,,Open,,Vacant,False,False,7039,S,WENTWORTH,AVE,60621.0,1176177.0271253001,1858302.02563289,6.0,7.0,69.0,41.766537598300964,-87.62980090780934,"(41.76653759830097, -87.62980090780933)",2012-07-02
