,route,date,daytype,rides
526536,3,2012-07-01,U,10518
526537,4,2012-07-01,U,12323
526538,5,2012-07-01,U,872
526539,6,2012-07-01,U,8510
526540,8,2012-07-01,U,9957
526541,9,2012-07-01,U,17452
526542,10,2012-07-01,U,1313
526543,11,2012-07-01,U,1700
526544,12,2012-07-01,U,8736
526545,14,2012-07-01,U,4027
526546,15,2012-07-01,U,4463
526547,18,2012-07-01,U,2221
526548,20,2012-07-01,U,9199
526549,21,2012-07-01,U,5670
526550,22,2012-07-01,U,16506
526551,28,2012-07-01,U,3803
526552,29,2012-07-01,U,9209
526553,30,2012-07-01,U,821
526554,34,2012-07-01,U,3485
526555,35,2012-07-01,U,2130
526556,36,2012-07-01,U,14448
526557,43,2012-07-01,U,722
526558,44,2012-07-01,U,1289
526559,47,2012-07-01,U,6356
526560,49,2012-07-01,U,14332
526561,50,2012-07-01,U,3891
526562,51,2012-07-01,U,1001
526563,52,2012-07-01,U,6535
526564,53,2012-07-01,U,10756
526565,54,2012-07-01,U,7182
526566,55,2012-07-01,U,7545
526567,56,2012-07-01,U,5492
526568,57,2012-07-01,U,850
526569,60,2012-07-01,U,5773
526570,62,2012-07-01,U,5849
526571,63,2012-07-01,U,12405
526572,65,2012-07-01,U,4086
526573,66,2012-07-01,U,13909
526574,67,2012-07-01,U,7617
526575,68,2012-07-01,U,416
526576,70,2012-07-01,U,4953
526577,71,2012-07-01,U,6442
526578,72,2012-07-01,U,10378
526579,73,2012-07-01,U,2207
526580,74,2012-07-01,U,7120
526581,75,2012-07-01,U,4304
526582,76,2012-07-01,U,5092
526583,77,2012-07-01,U,11804
526584,78,2012-07-01,U,4524
526585,79,2012-07-01,U,17266
526586,80,2012-07-01,U,8652
526587,81,2012-07-01,U,8708
526588,82,2012-07-01,U,8908
526589,84,2012-07-01,U,1655
526590,85,2012-07-01,U,5515
526591,87,2012-07-01,U,7318
526592,88,2012-07-01,U,429
526593,90,2012-07-01,U,2310
526594,91,2012-07-01,U,3198
526595,92,2012-07-01,U,3259
526596,94,2012-07-01,U,4422
526597,97,2012-07-01,U,1949
526598,103,2012-07-01,U,1468
526599,106,2012-07-01,U,228
526600,111,2012-07-01,U,3093
526601,112,2012-07-01,U,1095
526602,119,2012-07-01,U,3796
526603,124,2012-07-01,U,1308
526604,126,2012-07-01,U,2374
526605,130,2012-07-01,U,891
526606,145,2012-07-01,U,3456
526607,146,2012-07-01,U,7642
526608,147,2012-07-01,U,10225
526609,151,2012-07-01,U,15768
526610,152,2012-07-01,U,4638
526611,155,2012-07-01,U,5286
526612,49B,2012-07-01,U,3658
526613,52A,2012-07-01,U,1454
526614,53A,2012-07-01,U,3001
526615,54B,2012-07-01,U,1979
526616,63W,2012-07-01,U,490
526617,81W,2012-07-01,U,630
526618,8A,2012-07-01,U,2262
526619,95E,2012-07-01,U,2343
526620,95W,2012-07-01,U,1793
526621,N201,2012-07-01,U,60
526622,1,2012-07-02,W,2421
526623,2,2012-07-02,W,2890
526624,3,2012-07-02,W,21402
526625,4,2012-07-02,W,23611
526626,5,2012-07-02,W,673
526627,6,2012-07-02,W,12154
526628,7,2012-07-02,W,5130
526629,8,2012-07-02,W,19483
526630,9,2012-07-02,W,29335
526631,10,2012-07-02,W,1978
526632,11,2012-07-02,W,5512
526633,12,2012-07-02,W,15233
526634,14,2012-07-02,W,12257
526635,15,2012-07-02,W,7645
526636,17,2012-07-02,W,274
526637,18,2012-07-02,W,3287
526638,20,2012-07-02,W,18726
526639,21,2012-07-02,W,9252
526640,22,2012-07-02,W,22369
526641,24,2012-07-02,W,3048
526642,26,2012-07-02,W,2985
526643,28,2012-07-02,W,4978
526644,29,2012-07-02,W,15268
526645,30,2012-07-02,W,3308
526646,33,2012-07-02,W,583
526647,34,2012-07-02,W,5316
526648,35,2012-07-02,W,4787
526649,36,2012-07-02,W,16278
526650,39,2012-07-02,W,2095
526651,43,2012-07-02,W,1831
526652,44,2012-07-02,W,3991
526653,47,2012-07-02,W,11535
526654,48,2012-07-02,W,1047
526655,49,2012-07-02,W,26612
526656,50,2012-07-02,W,9495
526657,51,2012-07-02,W,1934
526658,52,2012-07-02,W,13525
526659,53,2012-07-02,W,19339
526660,54,2012-07-02,W,12175
526661,55,2012-07-02,W,12257
526662,56,2012-07-02,W,10681
526663,57,2012-07-02,W,2517
526664,59,2012-07-02,W,3422
526665,60,2012-07-02,W,10720
526666,62,2012-07-02,W,10284
526667,63,2012-07-02,W,18996
526668,64,2012-07-02,W,220
526669,65,2012-07-02,W,8183
526670,66,2012-07-02,W,26292
526671,67,2012-07-02,W,13013
526672,68,2012-07-02,W,1686
526673,69,2012-07-02,W,345
526674,70,2012-07-02,W,8863
526675,71,2012-07-02,W,9798
526676,72,2012-07-02,W,17215
526677,73,2012-07-02,W,5525
526678,74,2012-07-02,W,12858
526679,75,2012-07-02,W,7459
526680,76,2012-07-02,W,11789
526681,77,2012-07-02,W,21682
526682,78,2012-07-02,W,8579
526683,79,2012-07-02,W,28788
526684,80,2012-07-02,W,13236
526685,81,2012-07-02,W,14162
526686,82,2012-07-02,W,17201
526687,84,2012-07-02,W,4481
526688,85,2012-07-02,W,10917
526689,86,2012-07-02,W,2104
526690,87,2012-07-02,W,14524
526691,88,2012-07-02,W,1100
526692,90,2012-07-02,W,4922
526693,91,2012-07-02,W,6904
526694,92,2012-07-02,W,6541
526695,93,2012-07-02,W,3250
526696,94,2012-07-02,W,10176
526697,96,2012-07-02,W,836
526698,97,2012-07-02,W,3815
526699,100,2012-07-02,W,706
526700,103,2012-07-02,W,3069
526701,106,2012-07-02,W,1827
526702,108,2012-07-02,W,1748
526703,111,2012-07-02,W,5897
526704,112,2012-07-02,W,2403
526705,119,2012-07-02,W,5727
526706,120,2012-07-02,W,679
526707,121,2012-07-02,W,812
526708,122,2012-07-02,W,404
526709,123,2012-07-02,W,314
526710,124,2012-07-02,W,1908
526711,125,2012-07-02,W,1676
526712,126,2012-07-02,W,5735
526713,129,2012-07-02,W,915
526714,130,2012-07-02,W,1116
526715,132,2012-07-02,W,285
526716,134,2012-07-02,W,3174
526717,135,2012-07-02,W,4410
526718,136,2012-07-02,W,2437
526719,143,2012-07-02,W,1591
526720,144,2012-07-02,W,1124
526721,145,2012-07-02,W,6471
526722,146,2012-07-02,W,10952
526723,147,2012-07-02,W,17568
526724,148,2012-07-02,W,2593
526725,151,2012-07-02,W,21047
526726,152,2012-07-02,W,8046
526727,155,2012-07-02,W,7944
526728,156,2012-07-02,W,7610
526729,157,2012-07-02,W,4610
526730,165,2012-07-02,W,50
526731,169,2012-07-02,W,328
526732,170,2012-07-02,W,240
526733,171,2012-07-02,W,643
526734,172,2012-07-02,W,638
526735,192,2012-07-02,W,781
526736,201,2012-07-02,W,1954
526737,205,2012-07-02,W,1104
526738,206,2012-07-02,W,331
526739,49A,2012-07-02,W,488
526740,49B,2012-07-02,W,5672
526741,52A,2012-07-02,W,4455
526742,53A,2012-07-02,W,7330
526743,54A,2012-07-02,W,943
526744,54B,2012-07-02,W,3806
526745,55A,2012-07-02,W,251
526746,55N,2012-07-02,W,741
526747,56A,2012-07-02,W,716
526748,62H,2012-07-02,W,1161
526749,63W,2012-07-02,W,1530
526750,81W,2012-07-02,W,1523
526751,85A,2012-07-02,W,1089
526752,8A,2012-07-02,W,3632
526753,90N,2012-07-02,W,328
526754,95E,2012-07-02,W,4453
526755,95W,2012-07-02,W,4303
526756,N201,2012-07-02,W,20
526757,X28,2012-07-02,W,4178
526758,X98,2012-07-02,W,148
526759,1,2012-07-03,W,2401
526760,2,2012-07-03,W,2881
526761,3,2012-07-03,W,22027
526762,4,2012-07-03,W,24538
526763,5,2012-07-03,W,834
526764,6,2012-07-03,W,12548
526765,7,2012-07-03,W,5724
526766,8,2012-07-03,W,20531
526767,9,2012-07-03,W,31542
526768,10,2012-07-03,W,1841
526769,11,2012-07-03,W,5606
526770,12,2012-07-03,W,14836
526771,14,2012-07-03,W,12444
526772,15,2012-07-03,W,8061
526773,17,2012-07-03,W,374
526774,18,2012-07-03,W,3744
526775,20,2012-07-03,W,20123
526776,21,2012-07-03,W,10400
526777,22,2012-07-03,W,23654
526778,24,2012-07-03,W,3207
526779,26,2012-07-03,W,2941
526780,28,2012-07-03,W,5105
526781,29,2012-07-03,W,16835
526782,30,2012-07-03,W,3266
526783,33,2012-07-03,W,478
526784,34,2012-07-03,W,5699
526785,35,2012-07-03,W,4887
526786,36,2012-07-03,W,17737
526787,39,2012-07-03,W,2013
526788,43,2012-07-03,W,2075
526789,44,2012-07-03,W,4552
526790,47,2012-07-03,W,11813
526791,48,2012-07-03,W,1062
526792,49,2012-07-03,W,28449
526793,50,2012-07-03,W,9667
526794,51,2012-07-03,W,2206
526795,52,2012-07-03,W,13889
526796,53,2012-07-03,W,20804
526797,54,2012-07-03,W,12897
526798,55,2012-07-03,W,13607
526799,56,2012-07-03,W,11121
526800,57,2012-07-03,W,3154
526801,59,2012-07-03,W,3530
526802,60,2012-07-03,W,11062
526803,62,2012-07-03,W,11319
526804,63,2012-07-03,W,19058
526805,64,2012-07-03,W,148
526806,65,2012-07-03,W,9166
526807,66,2012-07-03,W,27861
526808,67,2012-07-03,W,13869
526809,68,2012-07-03,W,954
526810,69,2012-07-03,W,403
526811,70,2012-07-03,W,9956
