,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
29526,07/01/2012,Completed - Dup,07/02/2012,12-01177734,Street Light - 1/Out,3332 W BELLE PLAINE AVE,60618.0,1153440.40879765,1927067.03840196,33.0,17.0,16.0,41.955716685147955,-87.7113136532447,"(41.95571668514795,-87.7113136532447)",2012-07-01
29527,07/01/2012,Completed - Dup,07/02/2012,12-01178103,Street Light - 1/Out,8858 S LUELLA AVE,60617.0,1192710.29720295,1846676.16047122,8.0,4.0,48.0,41.73424817951955,-87.56957939423481,"(41.73424817951955,-87.56957939423482)",2012-07-01
29528,07/01/2012,Completed - Dup,07/02/2012,12-01179085,Street Light - 1/Out,8748 S LUELLA AVE,60617.0,1192687.6002048,1847408.58517144,8.0,4.0,48.0,41.73625857221207,-87.56963873454163,"(41.736258572212066,-87.56963873454163)",2012-07-01
29529,07/01/2012,Completed - Dup,07/03/2012,12-01177682,Street Light - 1/Out,8100 S PAULINA ST,60620.0,1166420.07538288,1850988.70430684,18.0,6.0,71.0,41.746682264324924,-87.66577183303309,"(41.74668226432492,-87.66577183303308)",2012-07-01
29530,07/01/2012,Completed - Dup,07/03/2012,12-01180064,Street Light - 1/Out,7624 S YATES BLVD,60649.0,1193524.95229982,1854873.43409281,7.0,4.0,43.0,41.756722310851,-87.56632724495941,"(41.75672231085101,-87.56632724495941)",2012-07-01
29531,07/01/2012,Completed - Dup,07/06/2012,12-01180255,Street Light - 1/Out,2904 E 132ND ST,60633.0,1197482.54881259,1818028.2792221,10.0,4.0,55.0,41.65551800863494,-87.55304718990757,"(41.655518008634935,-87.55304718990757)",2012-07-01
29532,07/01/2012,Completed - Dup,07/09/2012,12-01178047,Street Light - 1/Out,12647 S HARVARD AVE,60628.0,1176259.61169838,1821055.24640789,9.0,5.0,53.0,41.664325456558046,-87.63061247614374,"(41.664325456558046,-87.63061247614375)",2012-07-01
29533,07/01/2012,Completed - Dup,07/09/2012,12-01179205,Street Light - 1/Out,11246 S CHAMPLAIN AVE,60628.0,1182592.26999907,1830473.82778231,9.0,5.0,50.0,41.69002735613621,-87.6071473471393,"(41.69002735613621,-87.6071473471393)",2012-07-01
29534,07/01/2012,Completed - Dup,07/09/2012,12-01179903,Street Light - 1/Out,11202 S LANGLEY AVE,60628.0,1182913.44517197,1830819.68731835,9.0,5.0,50.0,41.69096900551448,-87.6059608353281,"(41.69096900551448,-87.60596083532809)",2012-07-01
29535,07/01/2012,Completed - Dup,07/10/2012,12-01177731,Street Light - 1/Out,10517 S WALLACE ST,60628.0,1174168.29070469,1835056.15997767,34.0,22.0,49.0,41.70279270759428,-87.6378521712408,"(41.70279270759428,-87.6378521712408)",2012-07-01
29536,07/01/2012,Completed - Dup,07/10/2012,12-01178224,Street Light - 1/Out,1250 W 50TH ST,60609.0,1168747.80991796,1871621.08310534,16.0,9.0,61.0,41.803250210464654,-87.65664755050707,"(41.80325021046466,-87.65664755050706)",2012-07-01
29537,07/01/2012,Completed - Dup,07/10/2012,12-01179830,Street Light - 1/Out,2926 S POPLAR AVE,60608.0,1170624.44076729,1885370.64579814,11.0,9.0,60.0,41.840939606668094,-87.649363650305,"(41.84093960666809,-87.649363650305)",2012-07-01
29538,07/01/2012,Completed - Dup,07/11/2012,12-01177720,Street Light - 1/Out,7245 S AVERS AVE,60629.0,1151955.22467509,1856287.77741701,13.0,8.0,65.0,41.76151953541249,-87.7186364214511,"(41.761519535412496,-87.7186364214511)",2012-07-01
29539,07/01/2012,Completed - Dup,07/12/2012,12-01179989,Street Light - 1/Out,2657 S TRIPP AVE,60623.0,1148482.7890778,1885995.62681599,22.0,10.0,30.0,41.84310975129896,-87.7305998749477,"(41.843109751298954,-87.73059987494771)",2012-07-01
29540,07/01/2012,Completed - Dup,07/16/2012,12-01179963,Street Light - 1/Out,3337 W 61ST PL,60629.0,1155199.97938082,1863648.51300267,15.0,8.0,66.0,41.781654280328866,-87.70654735706897,"(41.781654280328866,-87.70654735706898)",2012-07-01
29541,07/01/2012,Completed - Dup,07/24/2012,12-01179716,Street Light - 1/Out,8300 S CREGIER AVE,60617.0,1189637.7792848998,1850300.44761304,8.0,4.0,45.0,41.744267839758855,-87.58071938267156,"(41.744267839758855,-87.58071938267157)",2012-07-01
29542,07/01/2012,Completed - Dup,08/08/2012,12-01180280,Street Light - 1/Out,2740 W CORTEZ ST,60622.0,1157911.0988796998,1906872.2434253998,1.0,13.0,24.0,41.9002104866266,-87.69543069278551,"(41.9002104866266,-87.69543069278552)",2012-07-01
29543,07/01/2012,Completed - Dup,08/15/2012,12-01177718,Street Light - 1/Out,600 W WRIGHTWOOD AVE,60614.0,1172118.95069891,1917715.09071937,43.0,19.0,7.0,41.92966204330253,-87.64292445558867,"(41.92966204330253,-87.64292445558867)",2012-07-01
29544,07/01/2012,Completed,07/03/2012,12-01180436,Street Light - 1/Out,3500 N LEAVITT ST,60618.0,1161075.67669288,1923209.83866755,47.0,19.0,5.0,41.94497681107196,-87.6833522361202,"(41.94497681107196,-87.68335223612021)",2012-07-01
29545,07/01/2012,Completed,07/09/2012,12-01178034,Street Light - 1/Out,1411 W ARDMORE AVE,60660.0,1165853.62920488,1938959.48132055,48.0,20.0,77.0,41.98809365919507,-87.66533910080497,"(41.98809365919507,-87.66533910080499)",2012-07-01
29546,07/01/2012,Completed,07/09/2012,12-01180126,Street Light - 1/Out,6425 N SEELEY AVE,60645.0,1161466.73991815,1942657.00159534,50.0,24.0,2.0,41.99833253646504,-87.68137087337948,"(41.99833253646504,-87.68137087337948)",2012-07-01
29547,07/01/2012,Completed,07/10/2012,12-01179992,Street Light - 1/Out,11017 S SAWYER AVE,60655.0,1156635.19002776,1831403.61011871,19.0,22.0,74.0,41.69314004828148,-87.70215249295745,"(41.69314004828148,-87.70215249295745)",2012-07-01
29548,07/01/2012,Completed,07/11/2012,12-01180283,Street Light - 1/Out,3400 N OAK PARK AVE,60634.0,1130480.86190955,1921844.86413368,36.0,16.0,17.0,41.94181272472132,-87.79583974910194,"(41.94181272472133,-87.79583974910196)",2012-07-01
29549,07/01/2012,Completed,07/12/2012,12-01180119,Street Light - 1/Out,5518 S HERMITAGE AVE,60636.0,1165620.59007464,1867990.09627874,15.0,7.0,67.0,41.79335333605978,-87.66821959345855,"(41.79335333605978,-87.66821959345855)",2012-07-01
29550,07/01/2012,Completed,07/12/2012,12-01180206,Street Light - 1/Out,5000 W BELDEN AVE,60639.0,1142681.01601508,1914833.67532132,31.0,25.0,19.0,41.92235465404036,-87.75117336845835,"(41.92235465404037,-87.75117336845835)",2012-07-01
29551,07/01/2012,Completed,07/17/2012,12-01179843,Street Light - 1/Out,3109 S GILES AVE,60616.0,1178775.9500152,1884449.28001621,2.0,2.0,35.0,41.83822928715573,-87.6194789771961,"(41.83822928715573,-87.61947897719611)",2012-07-01
29604,07/02/2012,Completed - Dup,07/02/2012,12-01180846,Street Light - 1/Out,8800 S LUELLA AVE,60617.0,1192698.78118274,1847066.23319489,8.0,4.0,48.0,41.7353188550677,-87.56960890206989,"(41.7353188550677,-87.56960890206989)",2012-07-02
29605,07/02/2012,Completed - Dup,07/02/2012,12-01181153,Street Light - 1/Out,2455 W OHIO ST,60612.0,1159845.52988677,1903928.9232721,26.0,13.0,24.0,41.89209407905508,-87.68840671898366,"(41.89209407905508,-87.68840671898366)",2012-07-02
29606,07/02/2012,Completed - Dup,07/03/2012,12-01180630,Street Light - 1/Out,8840 S BENNETT AVE,60617.0,1190387.75158994,1846733.5809255,8.0,4.0,48.0,41.734461988353694,-87.5780861423622,"(41.734461988353694,-87.57808614236221)",2012-07-02
29607,07/02/2012,Completed - Dup,07/03/2012,12-01181175,Street Light - 1/Out,8830 S BENNETT AVE,60617.0,1190385.85158994,1846800.5809255,8.0,4.0,48.0,41.734645888584545,-87.57809094909983,"(41.734645888584545,-87.57809094909983)",2012-07-02
29608,07/02/2012,Completed - Dup,07/03/2012,12-01183191,Street Light - 1/Out,1830 N LOTUS AVE,60639.0,1139776.9064343001,1911580.22090085,37.0,25.0,25.0,41.9134804193869,-87.76192374683262,"(41.9134804193869,-87.76192374683261)",2012-07-02
29609,07/02/2012,Completed - Dup,07/03/2012,12-01188982,Street Light - 1/Out,10452 S ARTESIAN AVE,60655.0,1161889.46249503,1835254.72019415,19.0,22.0,72.0,41.703600906514524,-87.68280888490824,"(41.70360090651452,-87.68280888490823)",2012-07-02
29610,07/02/2012,Completed - Dup,07/04/2012,12-01187489,Street Light - 1/Out,4240 N KEYSTONE AVE,60641.0,1148530.43802646,1927871.25439966,39.0,17.0,16.0,41.958019889896065,-87.72934308271523,"(41.95801988989606,-87.72934308271523)",2012-07-02
29611,07/02/2012,Completed - Dup,07/04/2012,12-01187519,Street Light - 1/Out,4250 N KEYSTONE AVE,60641.0,1148537.93802646,1927602.95439966,39.0,17.0,16.0,41.957283509287954,-87.72932246222784,"(41.957283509287954,-87.72932246222784)",2012-07-02
