SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,13-00005167,01/02/2013,,,,,,,,7840,S,MORGAN,ST,60620.0,1171004.46663227,1852836.53559331,17.0,6.0,71.0,41.75165413120225,-87.64891963226867,"(41.75165413120225, -87.64891963226867)",2013-01-02
Vacant/Abandoned Building,13-00000333,01/01/2013,Front,,Open,FRONT & REAR,Vacant,False,True,3239,N,OZANAM,AVE,60634.0,1123525.20641961,1920595.88461521,36.0,16.0,17.0,41.938502200720855,-87.82143271240513,"(41.938502200720855, -87.82143271240513)",2013-01-01
Vacant/Abandoned Building,13-00001024,01/01/2013,Front,,Open,REAR,Vacant,False,True,7325,S,WOLCOTT,AVE,60636.0,1164955.30512185,1856097.26176699,17.0,7.0,67.0,41.76073193385562,-87.67099502215801,"(41.76073193385562, -87.67099502215802)",2013-01-01
Vacant/Abandoned Building,13-00001894,01/01/2013,Rear,,Open,REAR,Vacant,False,True,1937,N,LAWNDALE,AVE,60647.0,1151398.96853185,1912759.69276879,26.0,25.0,22.0,41.91649658603093,-87.71919526933624,"(41.916496586030924, -87.71919526933623)",2013-01-01
Vacant/Abandoned Building,13-00001918,01/01/2013,Front,,Open,FRONT & REAR,Vacant,False,False,706,E,50TH,PL,60615.0,1181868.50758849,1871686.59778003,4.0,2.0,38.0,41.80313645070464,-87.6085261060884,"(41.80313645070464, -87.6085261060884)",2013-01-01
Vacant/Abandoned Building,13-00002225,01/02/2013,,,,,,,,33,E,120TH,ST,60628.0,1178603.27539484,1825405.74369693,9.0,5.0,53.0,41.6762111340306,-87.62190428179736,"(41.6762111340306, -87.62190428179736)",2013-01-02
Vacant/Abandoned Building,13-00002462,01/02/2013,,,,,,,,3030,S,WENTWORTH,AVE,60616.0,1175441.42458608,1884800.61156675,11.0,9.0,34.0,41.839268764592646,-87.63170430372546,"(41.83926876459265, -87.63170430372546)",2013-01-02
Vacant/Abandoned Building,13-00002465,01/02/2013,,,,,,,,3032,S,WENTWORTH,AVE,60616.0,1175441.72458608,1884789.61156675,11.0,9.0,34.0,41.83923857299628,-87.63170353260564,"(41.83923857299628, -87.63170353260564)",2013-01-02
Vacant/Abandoned Building,13-00002471,01/02/2013,,,,,,,,3620,S,CALUMET,AVE,60653.0,1179109.37151384,1881005.02101237,2.0,2.0,35.0,41.82877037486829,-87.61836070163368,"(41.82877037486829, -87.61836070163368)",2013-01-02
Vacant/Abandoned Building,13-00003271,01/02/2013,Front,,Open,,Vacant,False,False,5318,S,PEORIA,ST,60609.0,1171207.84006577,1869464.16797232,20.0,9.0,61.0,41.797277903227744,-87.64768857322565,"(41.79727790322774, -87.64768857322565)",2013-01-02
Vacant/Abandoned Building,13-00007606,01/02/2013,Front,,Open,REAR,Vacant,False,False,3426,S,PRAIRIE,AVE,60616.0,1178494.87649504,1882300.89168234,3.0,2.0,35.0,41.832340355013365,-87.62057577378515,"(41.83234035501337, -87.62057577378516)",2013-01-02
Vacant/Abandoned Building,13-00007763,01/02/2013,Front,,Open,THROUGH OPEN MISSING WINDOWS,Vacant,False,True,5710,S,THROOP,ST,60636.0,1168633.02372938,1866903.63326844,16.0,7.0,67.0,41.790307468119394,-87.6572046057259,"(41.79030746811939, -87.6572046057259)",2013-01-02
Vacant/Abandoned Building,13-00007849,01/02/2013,Front,,Open,FRONT,Vacant,False,True,7139,S,PEORIA,ST,60621.0,1171539.67537646,1857503.30093369,17.0,7.0,68.0,41.7644486281386,-87.64682187390905,"(41.7644486281386, -87.64682187390906)",2013-01-02
Vacant/Abandoned Building,13-00007924,01/02/2013,Rear,,Boarded,,Vacant,False,True,437,N,AVERS,AVE,60624.0,1150645.24001774,1902675.74000427,27.0,11.0,23.0,41.888840003552396,-87.72222838119802,"(41.8888400035524, -87.72222838119802)",2013-01-02
Vacant/Abandoned Building,13-00009227,01/03/2013,Rear,,Open,FRONT AND REAR,Vacant,False,True,4943,W,OHIO,ST,60644.0,1143296.61057602,1903538.75527081,37.0,15.0,25.0,41.89134866042864,-87.74919407609613,"(41.89134866042864, -87.74919407609613)",2013-01-03
Vacant/Abandoned Building,13-00009565,01/03/2013,Front,,Open,,Vacant,False,False,5331,S,LAFLIN,ST,60609.0,1167242.14820943,1869381.82629011,16.0,9.0,61.0,41.79713782685491,-87.66223364275915,"(41.79713782685491, -87.66223364275915)",2013-01-03
Vacant/Abandoned Building,13-00009603,01/03/2013,Front,,Open,,Vacant,False,False,5131,S,CENTRAL,AVE,60638.0,1139892.88349003,1870040.94906679,23.0,8.0,56.0,41.79948870244597,-87.76251221030502,"(41.79948870244597, -87.76251221030502)",2013-01-03
Vacant/Abandoned Building,13-00009630,01/03/2013,Rear,,Open,BACK BASEMENT DOOR,Vacant,False,False,1032,E,103RD ST,ER,60628.0,1184855.5155021,1839049.88390765,8.0,5.0,50.0,41.71350847328737,-87.59859377091577,"(41.71350847328737, -87.59859377091578)",2013-01-03
Vacant/Abandoned Building,13-00009647,01/03/2013,Front,,Open,REAR BASEMENT DOOR IS OPEN,Vacant,False,False,1028,E,103RD ST,ER,60628.0,1184829.3155021002,1839049.58390765,8.0,5.0,50.0,41.713508263527615,-87.59868973304687,"(41.713508263527615, -87.59868973304687)",2013-01-03
Vacant/Abandoned Building,13-00009655,01/03/2013,Front,,Open,"FRONT DOOR, BASEMENT DOOR AS WELL AS THE SIDE GARAGE DOOR.",Vacant,False,False,8752,S,HERMITAGE,AVE,60620.0,1166205.0369749,1846652.17752038,21.0,22.0,71.0,41.734786775011976,-87.66668288429938,"(41.73478677501198, -87.66668288429938)",2013-01-03
Vacant/Abandoned Building,13-00009788,01/03/2013,Front,,Open,SIDE,Vacant,False,False,3614,S,HERMITAGE,AVE,60609.0,1165275.02079671,1880750.09602478,11.0,9.0,59.0,41.828375564099275,-87.66912513536911,"(41.82837556409927, -87.66912513536911)",2013-01-03
Vacant/Abandoned Building,13-00010063,01/03/2013,Front,,Open,,Vacant,False,False,6008,S,PAULINA,ST,60636.0,1166039.08832443,1864858.92761822,15.0,7.0,67.0,41.784752127757116,-87.66677401299738,"(41.784752127757116, -87.66677401299737)",2013-01-03
Vacant/Abandoned Building,13-00010392,01/03/2013,Front,,Open,,Vacant,False,True,217,N,KOSTNER,AVE,60624.0,1147023.4111113998,1900801.80897495,28.0,11.0,26.0,41.883767734712094,-87.73557717998276,"(41.883767734712094, -87.73557717998277)",2013-01-03
Vacant/Abandoned Building,13-00010472,01/03/2013,Front,,Open,,Vacant,False,True,3713,W,CHICAGO,AVE,60651.0,1151434.81861408,1905083.80690853,27.0,11.0,23.0,41.89543251804857,-87.71926543729803,"(41.89543251804857, -87.71926543729803)",2013-01-03
Vacant/Abandoned Building,13-00010670,01/03/2013,Front,,Open,,Vacant,False,True,5151,S,PAULINA,ST,60609.0,1165882.35688157,1870544.37989799,16.0,9.0,61.0,41.80035703512493,-87.66718713461262,"(41.80035703512493, -87.66718713461263)",2013-01-03
Vacant/Abandoned Building,13-00010952,01/03/2013,Front,,Open,,Vacant,True,False,4446,W,MAYPOLE,AVE,60624.0,1146602.8598215,1901082.55489819,28.0,11.0,26.0,41.88454616181626,-87.73711433585426,"(41.88454616181626, -87.73711433585426)",2013-01-03
Vacant/Abandoned Building,13-00011555,01/03/2013,Front,,Open,OPEN IN FRONT WINDOWS AND DOORS IN BACK,Vacant,False,True,7309,S,ABERDEEN,ST,60621.0,1170247.52916804,1856341.35957969,17.0,7.0,68.0,41.76128831513848,-87.65159167254228,"(41.76128831513848, -87.65159167254228)",2013-01-03
Vacant/Abandoned Building,13-00011814,01/03/2013,Front,,Open,OPEN IN FRONT AND BACK,Vacant,False,True,7927,S,EMERALD,AVE,60620.0,1172676.76978425,1852306.75167716,17.0,6.0,71.0,41.75016366826379,-87.64280702028256,"(41.75016366826379, -87.64280702028255)",2013-01-03
Vacant/Abandoned Building,13-00012418,01/03/2013,Front,,Open,,Vacant,False,False,1542,S,KOMENSKY,AVE,60623.0,1149636.01421498,1892123.55341344,24.0,10.0,29.0,41.85990326243125,-87.72620877785944,"(41.85990326243125, -87.72620877785944)",2013-01-03
Vacant/Abandoned Building,13-00012424,01/03/2013,Front,,Open,,Vacant,False,False,1338,S,SPRINGFIELD,AVE,60623.0,1150593.18011069,1893504.573621,24.0,10.0,29.0,41.86367431833912,-87.72265919915962,"(41.863674318339115, -87.72265919915962)",2013-01-03
Vacant/Abandoned Building,13-00012427,01/03/2013,Front,,Open,,Vacant,False,False,1202,S,SPRINGFIELD,AVE,60623.0,1150566.27930845,1894413.36536963,24.0,10.0,29.0,41.8661686742395,-87.72273422289342,"(41.8661686742395, -87.72273422289342)",2013-01-03
Vacant/Abandoned Building,13-00012430,01/03/2013,Front,,Open,,Vacant,False,False,1302,S,SPRINGFIELD,AVE,60623.0,1150586.58011069,1893746.4736209998,24.0,10.0,29.0,41.86433824915653,-87.72267711114092,"(41.864338249156525, -87.72267711114092)",2013-01-03
Vacant/Abandoned Building,13-00012507,01/03/2013,Garage,,Open,,Vacant,False,True,7312,W,RASCHER,AVE,60656.0,1126563.68000442,1935114.95060648,41.0,16.0,10.0,41.978293836338686,-87.80993944522444,"(41.97829383633869, -87.80993944522444)",2013-01-03
Vacant/Abandoned Building,13-00012761,01/03/2013,Front,,Open,,Vacant,False,True,4133,W,CULLERTON,ST,60623.0,1149140.09992784,1890100.85209668,24.0,10.0,29.0,41.854362328979775,-87.7280814971738,"(41.85436232897977, -87.7280814971738)",2013-01-03
