,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
256621,06/02/2014,Completed,06/02/2014,14-00825216,Pothole in Street,Final Outcome,Pothole Patched,85.0,232 W 97TH ST,60628.0,1176326.41318793,1840616.98932868,21.0,5.0,49.0,,41.71811349925332,-87.62984563654395,"(41.71811349925332, -87.62984563654393)",2014-06-02
256622,06/02/2014,Completed,06/02/2014,14-00825631,Pothole in Street,Final Outcome,Pothole Patched,10.0,6100 W STRONG ST,60630.0,1134529.8182267,1932246.3633165,45.0,16.0,11.0,,41.97039402596396,-87.78077380499361,"(41.970394025963955, -87.78077380499361)",2014-06-02
256623,06/02/2014,Completed,06/02/2014,14-00825805,Pothole in Street,Final Outcome,Pothole Patched,34.0,5500 W GLADYS AVE,60644.0,1139941.84173353,1897802.94643436,29.0,15.0,25.0,,41.875778966903134,-87.76180924923763,"(41.875778966903134, -87.76180924923763)",2014-06-02
256624,06/02/2014,Completed,06/02/2014,14-00826090,Pothole in Street,Final Outcome,Pothole Patched,1.0,323 E WACKER DR,60601.0,1178575.63527485,1902538.12051375,42.0,1.0,32.0,,41.8875560409486,-87.61965509328479,"(41.887556040948596, -87.61965509328479)",2014-06-02
256625,06/02/2014,Completed,06/02/2014,14-00826185,Pothole in Street,Final Outcome,Pothole Patched,4.0,2400 N KENTON AVE,60639.0,1145217.19990927,1915560.12050681,31.0,25.0,19.0,,41.92434732672928,-87.74198487342636,"(41.92434732672928, -87.74198487342636)",2014-06-02
256626,06/01/2014,Completed - Dup,06/02/2014,14-00819778,Pothole in Street,,,0.0,10800 S UNION AVE,60628.0,1173561.78487178,1833248.29630515,34.0,22.0,49.0,,41.69775207170115,-87.64027044488333,"(41.69775207170115, -87.64027044488333)",2014-06-01
256627,06/01/2014,Completed,06/02/2014,14-00819815,Pothole in Street,Final Outcome,Pothole Patched,1.0,1618 W WOLFRAM ST,60657.0,1165047.83567512,1918986.19149975,32.0,19.0,6.0,27.0,41.93340485669239,-87.6692324109698,"(41.93340485669239, -87.6692324109698)",2014-06-01
256878,06/03/2014,Completed,06/03/2014,14-00831940,Pothole in Street,Final Outcome,Pothole Patched,10.0,5702 W GRACE ST,60634.0,1137663.52691925,1924692.82268678,38.0,16.0,15.0,,41.9496094926298,-87.7695224107958,"(41.9496094926298, -87.76952241079582)",2014-06-03
256879,06/03/2014,Completed,06/03/2014,14-00832062,Pothole in Street,Final Outcome,Pothole Patched,32.0,5828 W PATTERSON AVE,60634.0,1136859.34927616,1923677.00283372,38.0,16.0,15.0,,41.9468328607226,-87.77284535477213,"(41.9468328607226, -87.77284535477212)",2014-06-03
256880,06/03/2014,Completed,06/03/2014,14-00834539,Pothole in Street,Final Outcome,Pothole Patched,4.0,6542 S SACRAMENTO AVE,60629.0,1157508.77008804,1861104.11568815,15.0,8.0,66.0,,41.77411738833828,-87.69828607033924,"(41.77411738833828, -87.69828607033924)",2014-06-03
256881,06/03/2014,Completed,06/03/2014,14-00834556,Pothole in Street,Final Outcome,Pothole Patched,45.0,3100 W 64TH ST,60629.0,1156822.37360266,1862031.54770002,15.0,8.0,66.0,3.0,41.7772937537291,-87.70070582298271,"(41.7772937537291, -87.70070582298271)",2014-06-03
256882,06/03/2014,Completed,06/03/2014,14-00834567,Pothole in Street,Final Outcome,Pothole Patched,30.0,3000 W 64TH ST,60629.0,1157483.54233031,1862049.99192781,15.0,8.0,66.0,3.0,41.777330829516245,-87.69828099817644,"(41.77733082951624, -87.69828099817644)",2014-06-03
256883,06/03/2014,Completed - Dup,06/03/2014,14-00832084,Pothole in Street,,,,5300 W BERTEAU AVE,60641.0,1140267.01367754,1927413.7062867,38.0,16.0,15.0,,41.957028441295925,-87.7598594245936,"(41.95702844129592, -87.75985942459359)",2014-06-03
