SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,14-00822660,06/02/2014,Front,,Boarded,BLDG IS SECURED,Vacant,False,False,8944,S,JEFFERY,BLVD,60617.0,1191069.3361102,1846060.39216863,8.0,4.0,48.0,41.73259825436109,-87.5756108761598,"(41.732598254361086, -87.5756108761598)",2014-06-02
Vacant/Abandoned Building,14-00827169,06/02/2014,Front,,Open,,Vacant,False,False,9322,S,LOOMIS,ST,60620.0,1168633.49271505,1842929.61907114,21.0,22.0,73.0,41.72451956558113,-87.65789306972731,"(41.724519565581126, -87.6578930697273)",2014-06-02
Vacant/Abandoned Building,14-00851919,06/05/2014,Front,,Open,,Vacant,False,False,7812,S,MUSKEGON,AVE,60649.0,1196479.80377419,1853714.09149657,7.0,4.0,43.0,41.753468188887574,-87.55553689212982,"(41.753468188887574, -87.55553689212981)",2014-06-05
Vacant/Abandoned Building,14-00875324,06/10/2014,Front,,Open,,Vacant,True,False,1449,S,KOMENSKY,AVE,60623.0,1149618.20152228,1892742.03198645,24.0,10.0,29.0,41.86160078795122,-87.72625811105341,"(41.86160078795122, -87.72625811105341)",2014-06-10
Vacant/Abandoned Building,14-00832115,06/03/2014,Front,,Open,DOORS/WINDOWS,Vacant,False,True,8224,S,SAGINAW,AVE,60617.0,1195267.57588989,1850952.30427756,7.0,4.0,46.0,41.745919616816494,-87.56007012623449,"(41.74591961681649, -87.56007012623448)",2014-06-03
Vacant/Abandoned Building,14-00886229,06/11/2014,Front,,Open,,Vacant,False,False,3125,W,WARREN,BLVD,60612.0,1155543.18472448,1900185.12720982,28.0,12.0,27.0,41.88190839154187,-87.70430821257614,"(41.88190839154187, -87.70430821257614)",2014-06-11
Vacant/Abandoned Building,14-00891376,06/12/2014,Front,,Open,,Vacant,False,False,39,S,ALBANY,AVE,60612.0,1155915.67408099,1899673.09680107,28.0,11.0,27.0,41.88049582944286,-87.70295424232764,"(41.88049582944285, -87.70295424232764)",2014-06-12
Vacant/Abandoned Building,14-00896116,06/12/2014,Front,,Open,DOORS AND WINDOWS,Vacant,True,True,5205,S,MORGAN,ST,60609.0,1170528.7794132,1870305.5250277,20.0,9.0,61.0,41.79960151509857,-87.65015425170937,"(41.799601515098566, -87.65015425170938)",2014-06-12
Vacant/Abandoned Building,14-00915152,06/16/2014,Front,,Open,,Vacant,False,False,4415,S,LECLAIRE,AVE,60638.0,1143100.67001513,1874797.64002693,23.0,8.0,56.0,41.81248276195458,-87.750629948742,"(41.812482761954584, -87.75062994874202)",2014-06-16
Vacant/Abandoned Building,14-00899606,06/13/2014,Front,,Open,,Vacant,False,False,4253,S,MOZART,ST,60632.0,1158070.4467033,1876318.28662899,12.0,9.0,58.0,41.816363944567144,-87.69567886981753,"(41.81636394456714, -87.69567886981751)",2014-06-13
Vacant/Abandoned Building,14-00839573,06/04/2014,Front,,Boarded,,Vacant,False,False,6341,S,MAY,ST,60621.0,1169739.58197565,1862746.09402374,16.0,7.0,68.0,41.77887473818189,-87.65326772861393,"(41.77887473818189, -87.65326772861393)",2014-06-04
Vacant/Abandoned Building,14-00920911,06/17/2014,Front,,Open,,Vacant,False,False,7315,S,DORCHESTER,AVE,60619.0,1186806.56450381,1856772.7742701,5.0,3.0,43.0,41.76209600709843,-87.59088846598331,"(41.76209600709843, -87.59088846598331)",2014-06-17
Vacant/Abandoned Building,14-00921726,06/17/2014,Front,,Open,,Vacant,False,False,5245,S,MARSHFIELD,AVE,60609.0,1166231.84409236,1869926.26341666,16.0,9.0,61.0,41.79865341113991,-87.66592305621558,"(41.79865341113991, -87.66592305621558)",2014-06-17
Vacant/Abandoned Building,14-00920831,06/17/2014,Front,,Open,,Vacant,False,False,2027,W,69TH,PL,60636.0,1164043.83231873,1858566.10010064,17.0,7.0,67.0,41.76752598028305,-87.67426629626145,"(41.76752598028305, -87.67426629626146)",2014-06-17
Vacant/Abandoned Building,14-00900131,06/13/2014,Front,,Open,,Vacant,False,False,6644,S,WINCHESTER,AVE,60636.0,1164501.02448735,1860600.52302715,15.0,7.0,67.0,41.77309908703996,-87.67253318899553,"(41.77309908703996, -87.67253318899553)",2014-06-13
Vacant/Abandoned Building,14-00891930,06/12/2014,Front,,Open,,Vacant,False,False,1011,W,70TH,ST,60621.0,1170736.0704898997,1858405.9638728,17.0,7.0,68.0,41.76694321026685,-87.64974099615353,"(41.766943210266845, -87.64974099615353)",2014-06-12
Vacant/Abandoned Building,14-00926194,06/17/2014,Front,,Open,,Vacant,False,False,3615,W,79TH,ST,60652.0,1153611.68031109,1851950.13889593,18.0,8.0,70.0,41.74958370097796,-87.71267997905053,"(41.74958370097796, -87.71267997905055)",2014-06-17
Vacant/Abandoned Building,14-00926204,06/17/2014,Front,,Open,,Vacant,False,False,8441,S,WOOD,ST,60620.0,1165818.64739203,1848706.55218518,18.0,6.0,71.0,41.74043248889895,-87.66804027219442,"(41.740432488898946, -87.66804027219442)",2014-06-17
Vacant/Abandoned Building,14-00926210,06/17/2014,Front,,Open,,Vacant,False,False,8025,S,WOOD,ST,60620.0,1165743.98707989,1851468.52311363,21.0,6.0,71.0,41.74801332315135,-87.66823560469591,"(41.74801332315134, -87.66823560469591)",2014-06-17
Vacant/Abandoned Building,14-00911792,06/16/2014,,,,,,,,7129,S,BENNETT,AVE,60649.0,1189940.47509342,1858053.2684218998,5.0,3.0,43.0,41.7655349907905,-87.57936133674403,"(41.7655349907905, -87.57936133674401)",2014-06-16
Vacant/Abandoned Building,14-00900115,06/13/2014,Rear,,Open,FRONT AND BACK,Vacant,True,False,3446,W,84TH,ST,60652.0,1154872.64201653,1848674.79799656,18.0,8.0,70.0,41.740570565905976,-87.70814644621888,"(41.740570565905976, -87.70814644621888)",2014-06-13
Vacant/Abandoned Building,14-00882990,06/11/2014,Front,,Open,,Vacant,False,False,2314,S,LEAVITT,ST,60608.0,1162066.13180988,1888560.96680054,25.0,10.0,31.0,41.84987690674379,-87.6806805358717,"(41.84987690674379, -87.6806805358717)",2014-06-11
Vacant/Abandoned Building,14-00852296,06/05/2014,Front,,Open,FRONT,Vacant,False,True,7130,S,EUCLID,AVE,60649.0,1190276.69836853,1858053.24951465,5.0,3.0,43.0,41.76552684484693,-87.57812899187464,"(41.76552684484693, -87.57812899187464)",2014-06-05
Vacant/Abandoned Building,14-00853290,06/05/2014,Front,,Open,FRONT AND REAR,Vacant,False,True,6442,S,YALE,AVE,60621.0,1175607.69429605,1862280.42346854,20.0,7.0,68.0,41.77746752553539,-87.6317687641777,"(41.77746752553539, -87.6317687641777)",2014-06-05
Vacant/Abandoned Building,14-00844266,06/04/2014,,,,,,,,5939,S,UNION,AVE,60621.0,1172650.33489693,1865471.10308963,20.0,7.0,68.0,41.78628880642663,-87.6425164354209,"(41.78628880642663, -87.64251643542089)",2014-06-04
Vacant/Abandoned Building,14-00826065,06/02/2014,,,,,,,,532,W,61ST,ST,60621.0,1173660.5024283999,1864457.9476720002,20.0,7.0,68.0,41.783486265234814,-87.63884266981663,"(41.78348626523481, -87.63884266981663)",2014-06-02
Vacant/Abandoned Building,14-00823647,06/02/2014,,,,,,,,1008,W,48TH,ST,60609.0,1170402.39737768,1872989.67991701,3.0,9.0,61.0,41.80696987987898,-87.65053953097748,"(41.80696987987898, -87.65053953097747)",2014-06-02
Vacant/Abandoned Building,14-00938317,06/19/2014,Front,,Open,,Vacant,False,False,433,W,119TH,ST,60628.0,1175427.64569252,1825997.38500247,34.0,5.0,53.0,41.67790605491239,-87.63351022575942,"(41.67790605491239, -87.63351022575944)",2014-06-19
Vacant/Abandoned Building,14-00938870,06/19/2014,Front,,Open,,Vacant,False,False,439,W,110TH,PL,60628.0,1175122.025311,1831627.71102006,34.0,22.0,49.0,41.6933633458849,-87.6344617107072,"(41.6933633458849, -87.63446171070721)",2014-06-19
Vacant/Abandoned Building,14-00939786,06/19/2014,Front,,Open,,Vacant,False,False,4949,S,FORRESTVILLE,AVE,60615.0,1180761.45086627,1872320.79170757,4.0,2.0,38.0,41.8049022784171,-87.61256665311991,"(41.8049022784171, -87.61256665311991)",2014-06-19
Vacant/Abandoned Building,14-00942323,06/19/2014,Front,,Open,,Vacant,False,False,600,E,42ND,ST,60653.0,1180946.88726901,1877284.68401267,4.0,2.0,38.0,41.81851932960817,-87.61173369274441,"(41.81851932960817, -87.61173369274441)",2014-06-19
Vacant/Abandoned Building,14-00935682,06/18/2014,Front,,Open,,Vacant,False,False,437,W,110TH,PL,60628.0,1175128.525311,1831627.81102006,34.0,22.0,49.0,41.69336347557592,-87.6344379099061,"(41.693363475575914, -87.6344379099061)",2014-06-18
Vacant/Abandoned Building,14-00935767,06/18/2014,Front,,Open,FRONT AND BACK DOOR OPEN,Vacant,False,False,7546,S,CONSTANCE,AVE,60649.0,1189846.23997863,1855303.04132092,8.0,4.0,43.0,41.75799040084474,-87.5797950365291,"(41.75799040084474, -87.57979503652909)",2014-06-18
Vacant/Abandoned Building,14-00914052,06/16/2014,Front,,Open,,Vacant,False,False,1061,E,80TH,ST,60619.0,1184754.39217813,1852179.78021955,8.0,6.0,44.0,41.7495407342127,-87.59855361405788,"(41.7495407342127, -87.59855361405788)",2014-06-16
Vacant/Abandoned Building,14-00893168,06/12/2014,Front,,Open,,Vacant,False,False,11544,S,WATKINS,AVE,60643.0,1166330.74913187,1828144.06189398,34.0,22.0,75.0,41.68399484532005,-87.66674722363649,"(41.68399484532005, -87.66674722363649)",2014-06-12
Vacant/Abandoned Building,14-00830417,06/03/2014,Front,,Open,,Vacant,False,True,4501,S,FORRESTVILLE,AVE,60653.0,1180693.68996564,1875291.98129472,3.0,2.0,38.0,41.813057026719775,-87.61272379863595,"(41.813057026719775, -87.61272379863595)",2014-06-03
Vacant/Abandoned Building,14-00964796,06/23/2014,Front,,Open,,Vacant,False,False,3829,S,WABASH,AVE,60653.0,1177355.32002004,1879625.47003326,3.0,2.0,35.0,41.825024653223046,-87.62483788292464,"(41.825024653223046, -87.62483788292464)",2014-06-23
Vacant/Abandoned Building,14-00925559,06/17/2014,Front,,Open,,Vacant,False,False,4802,S,WINCHESTER,AVE,60609.0,1164163.7769318002,1872829.89762036,20.0,9.0,61.0,41.80666514552072,-87.67342535940097,"(41.80666514552072, -87.67342535940095)",2014-06-17
Vacant/Abandoned Building,14-00927655,06/17/2014,Front,,Open,REAR,Vacant,False,True,826,E,47TH,PL,60615.0,1182682.53167366,1873697.85021998,4.0,2.0,39.0,41.80863661187799,-87.60547826809501,"(41.808636611877986, -87.60547826809501)",2014-06-17
Vacant/Abandoned Building,14-00915023,06/16/2014,Rear,,Open,FRONT AND REAR,Vacant,False,False,4230,S,INDIANA,AVE,60653.0,1178302.56649394,1877007.74301808,3.0,2.0,38.0,41.81781990856379,-87.62144230313898,"(41.81781990856379, -87.62144230313899)",2014-06-16
Vacant/Abandoned Building,14-00915925,06/16/2014,,,,,,,,3711,S,ASHLAND,AVE,60609.0,1166273.02317802,1880062.63817413,11.0,9.0,59.0,41.82646787608104,-87.66548315996883,"(41.82646787608104, -87.66548315996883)",2014-06-16
Vacant/Abandoned Building,14-00915992,06/16/2014,,,,,,,,541,E,45TH,ST,60653.0,1180744.78996564,1875300.28129472,3.0,2.0,38.0,41.813078626588776,-87.61253610871155,"(41.81307862658877, -87.61253610871155)",2014-06-16
Vacant/Abandoned Building,14-00916491,06/16/2014,Rear,,Open,,Vacant,False,False,728,W,47TH,ST,60609.0,1172112.22997228,1873701.13948877,11.0,9.0,61.0,41.80888475064203,-87.64424749966965,"(41.80888475064203, -87.64424749966965)",2014-06-16
Vacant/Abandoned Building,14-00920388,06/17/2014,,,,,,,,4502,S,WELLS,ST,60609.0,1175370.23246965,1875036.79491002,3.0,9.0,37.0,41.81247760863778,-87.63225791308511,"(41.812477608637785, -87.63225791308513)",2014-06-17
Vacant/Abandoned Building,14-00893973,06/12/2014,Front,,Open,BACK DOOR,Vacant,False,True,223,N,LAMON,AVE,60644.0,1143671.05820919,1901125.04008486,28.0,15.0,25.0,41.884718136642654,-87.74787937030966,"(41.884718136642654, -87.74787937030966)",2014-06-12
Vacant/Abandoned Building,14-00907708,06/15/2014,Front,,Open,POSSIBLE ADDRESS 4228 OR 4230 S INDIANA APART BLDG 2 STORIES - VACANT AND  ABANDON.. ROOF HAS CAVED IN AT THE MIDDLE .. WIRES EXPOSED/HANGING..CALLER LIVES AT 4231 S MICHIGAN (VIEW CAVVED IN ROOF FROM ALLEY BEHIND CALLERS ADDRESS.,Vacant,False,False,4228,S,INDIANA,AVE,60653.0,1178302.16649394,1877021.04301808,3.0,2.0,38.0,41.8178564139671,-87.62144336624651,"(41.8178564139671, -87.62144336624651)",2014-06-15
Vacant/Abandoned Building,14-00847894,06/05/2014,Front,,Open,REAR,Vacant,False,False,433,E,43RD,ST,60653.0,1179990.38012512,1876599.31637219,3.0,2.0,38.0,41.816660614942066,-87.61526346601063,"(41.81666061494207, -87.61526346601063)",2014-06-05
Vacant/Abandoned Building,14-00830418,06/03/2014,,,,,,,,563,W,43RD,ST,60609.0,1173205.49990979,1876403.73139715,11.0,9.0,61.0,41.81627680050312,-87.64015766949491,"(41.81627680050312, -87.6401576694949)",2014-06-03
Vacant/Abandoned Building,14-00970479,06/24/2014,Front,,Open,,Vacant,False,False,6826,S,THROOP,ST,60636.0,1168835.3811044,1859504.81656945,17.0,7.0,67.0,41.76999984359023,-87.65667609713623,"(41.76999984359023, -87.65667609713623)",2014-06-24
Vacant/Abandoned Building,14-00963384,06/23/2014,Front,,Open,,Vacant,False,False,608,E,64TH,ST,60637.0,1181420.61810134,1862709.85939701,20.0,3.0,42.0,41.7785138280998,-87.61044552676054,"(41.7785138280998, -87.61044552676053)",2014-06-23
Vacant/Abandoned Building,14-00967507,06/23/2014,Front,,Open,,Vacant,False,False,1718,W,33RD,ST,60608.0,1165433.26869364,1882849.6790679002,11.0,9.0,59.0,41.83413367975732,-87.6684849197342,"(41.834133679757315, -87.66848491973418)",2014-06-23
Vacant/Abandoned Building,14-00967574,06/23/2014,Garage,,Open,COACH HOUSE AND GARAGE,Vacant,True,True,3243,S,PAULINA,ST,60608.0,1165547.81289153,1883109.10008718,11.0,9.0,59.0,41.834843124028666,-87.66805725724743,"(41.834843124028666, -87.66805725724744)",2014-06-23
Vacant/Abandoned Building,14-00930810,06/18/2014,Front,,Open,NOT OBARDED UP AT ALL,Vacant,False,True,12021,S,PRAIRIE,AVE,60628.0,1180069.68657728,1825376.38999784,9.0,5.0,53.0,41.676097232817135,-87.61653778877245,"(41.67609723281713, -87.61653778877246)",2014-06-18
Vacant/Abandoned Building,14-00919208,06/17/2014,,,,,,,,2719,S,PRINCETON,AVE,60616.0,1174735.72190072,1886432.38408678,11.0,9.0,34.0,41.843762268176455,-87.63424514728285,"(41.843762268176455, -87.63424514728284)",2014-06-17
Vacant/Abandoned Building,14-00892416,06/12/2014,Rear,,Boarded,REAR SIDE DOOR OPEN,Vacant,False,True,8339,S,PHILLIPS,AVE,60617.0,1193956.49987995,1850153.97340614,7.0,4.0,46.0,41.74376116089432,-87.56490020275169,"(41.743761160894316, -87.5649002027517)",2014-06-12
Vacant/Abandoned Building,14-00893418,06/12/2014,,,,,,,,9318,S,ESCANABA,AVE,60617.0,1197010.20999267,1843743.40998449,10.0,4.0,48.0,41.72609468076796,-87.55392411307012,"(41.72609468076796, -87.55392411307012)",2014-06-12
Vacant/Abandoned Building,14-00863876,06/08/2014,Rear,,Open,BACK DOOR IS OPEN,Vacant,False,True,3520,S,INDIANA,AVE,60653.0,1178177.62257661,1881725.70120474,3.0,2.0,35.0,41.830769205513526,-87.62175729275694,"(41.83076920551352, -87.62175729275693)",2014-06-08
Vacant/Abandoned Building,14-00835030,06/03/2014,Front,,Open,,Vacant,False,True,9035,S,MACKINAW,AVE,60617.0,1199994.59572196,1845688.48580056,10.0,4.0,46.0,41.73135744731535,-87.54292691653113,"(41.73135744731534, -87.54292691653112)",2014-06-03
Vacant/Abandoned Building,14-00835075,06/03/2014,,,,,,,,3027,W,39TH,PL,60632.0,1156812.97068043,1878278.6048196,14.0,9.0,58.0,41.82176882066039,-87.70023862327389,"(41.82176882066039, -87.70023862327389)",2014-06-03
Vacant/Abandoned Building,14-00842241,06/04/2014,Rear,,Boarded,,Vacant,True,True,13127,S,BALTIMORE,AVE,60633.0,1199092.9729094,1818523.06280134,10.0,4.0,55.0,41.65683559710068,-87.54713815231028,"(41.65683559710068, -87.54713815231028)",2014-06-04
Vacant/Abandoned Building,14-00832927,06/03/2014,Front,,Open,"FRONT, REAR ANE WINDOWS",Vacant,False,True,12022,S,PRAIRIE,AVE,60628.0,1180069.78657728,1825372.98999784,9.0,5.0,53.0,41.67608790042968,-87.61653752627727,"(41.67608790042968, -87.61653752627727)",2014-06-03
Vacant/Abandoned Building,14-00983464,06/25/2014,Front,,Open,,Vacant,False,False,7033,S,HERMITAGE,AVE,60636.0,1165895.80370655,1858053.71332571,17.0,7.0,67.0,41.766080780087094,-87.6674925363471,"(41.76608078008709, -87.6674925363471)",2014-06-25
Vacant/Abandoned Building,14-00961972,06/23/2014,Front,,Open,FRONT,Vacant,False,False,5134,S,HONORE,ST,60609.0,1164884.60992284,1870640.43280357,16.0,9.0,61.0,41.80064177604785,-87.67084347247683,"(41.80064177604785, -87.67084347247683)",2014-06-23
Vacant/Abandoned Building,14-00964683,06/23/2014,Garage,,Open,,Vacant,False,True,4756,S,INDIANA,AVE,60615.0,1178401.43918395,1873532.74448114,3.0,2.0,38.0,41.808281966961474,-87.62118524860584,"(41.80828196696148, -87.62118524860585)",2014-06-23
Vacant/Abandoned Building,14-00968879,06/23/2014,Front,,Open,FRONT,Vacant,False,True,5132,S,HERMITAGE,AVE,60609.0,1165547.62570062,1870665.70177003,16.0,9.0,61.0,41.80069706872132,-87.66841125723518,"(41.80069706872132, -87.66841125723518)",2014-06-23
Vacant/Abandoned Building,14-00957199,06/22/2014,Front,,Open,"BASEMENT DOOR, WINDOWS",Vacant,False,True,1332,E,71ST,PL,60619.0,1186330.63289125,1857856.12932586,5.0,3.0,43.0,41.76508009188389,-87.59259859855543,"(41.76508009188389, -87.59259859855543)",2014-06-22
Vacant/Abandoned Building,14-00879530,06/10/2014,Front,,Open,,Vacant,False,False,7105,S,BENNETT,AVE,60649.0,1189937.07509342,1858207.2684218998,5.0,3.0,43.0,41.76595766128752,-87.57936885085543,"(41.765957661287516, -87.57936885085542)",2014-06-10
Vacant/Abandoned Building,14-00888491,06/11/2014,Front,,Open,,Vacant,False,True,1640,N,LUNA,AVE,60639.0,1139153.61987315,1910355.91241102,37.0,25.0,25.0,41.910132148195316,-87.76424345098856,"(41.91013214819532, -87.76424345098857)",2014-06-11
Vacant/Abandoned Building,14-00979243,06/25/2014,Front,,Open,,Vacant,False,False,6043,S,RACINE,AVE,60636.0,1169354.98077109,1864710.65721151,16.0,7.0,68.0,41.78427407345792,-87.65462085903795,"(41.78427407345792, -87.65462085903796)",2014-06-25
Vacant/Abandoned Building,14-00966907,06/23/2014,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,False,False,721,W,GARFIELD,BLVD,60621.0,1172351.74013265,1868269.24539684,3.0,7.0,68.0,41.793973794045655,-87.64352891544272,"(41.793973794045655, -87.64352891544272)",2014-06-23
Vacant/Abandoned Building,14-00969160,06/23/2014,Front,,Open,WINDOWS AND DOORS,Vacant,False,True,5219,S,INDIANA,AVE,60615.0,1178486.72387083,1870375.70009955,3.0,2.0,40.0,41.79961681410304,-87.62096841735789,"(41.79961681410304, -87.62096841735789)",2014-06-23
Vacant/Abandoned Building,14-00970542,06/24/2014,Front,,Open,FRONT DOOR,Vacant,False,True,4932,S,WESTERN,AVE,60609.0,1161197.08991576,1871839.88998172,14.0,9.0,63.0,41.8040104328545,-87.6843336468118,"(41.8040104328545, -87.68433364681178)",2014-06-24
Vacant/Abandoned Building,14-00960524,06/23/2014,Front,,Open,BASEMENT AND FIRST FLOOR WINDOWS AND DOORS ARE NOT SECURED,Vacant,False,True,3047,W,54TH,ST,60632.0,1156979.18262643,1868673.19168154,14.0,9.0,63.0,41.79540693678712,-87.69988858745522,"(41.795406936787124, -87.69988858745522)",2014-06-23
Vacant/Abandoned Building,14-00960736,06/23/2014,Front,,Open,HOUSE AND GARAGE ARE BOTH OPEN (GANG MEMBERS HAVE BROKEN IN),Vacant,False,True,3049,W,54TH,ST,60632.0,1156965.68262643,1868672.79168154,14.0,9.0,63.0,41.79540611209811,-87.69993810350626,"(41.79540611209811, -87.69993810350626)",2014-06-23
Vacant/Abandoned Building,14-00962353,06/23/2014,Front,,Open,,Vacant,True,False,1116,W,GARFIELD,BLVD,60609.0,1169918.50801746,1868335.99439634,16.0,9.0,61.0,41.794210191495964,-87.65244948464017,"(41.79421019149596, -87.65244948464019)",2014-06-23
Vacant/Abandoned Building,14-00944635,06/19/2014,Front,,Open,,Vacant,False,False,4822,S,UNION,AVE,60609.0,1172446.79073393,1872812.90433139,11.0,9.0,61.0,41.806439976005386,-87.64304657033561,"(41.806439976005386, -87.64304657033563)",2014-06-19
Vacant/Abandoned Building,14-00946644,06/20/2014,Front,,Open,UNSECURED DOORS AND WINDOWS.,Vacant,False,True,3045,W,54TH,ST,60632.0,1156992.58262643,1868673.59168154,14.0,9.0,63.0,41.795407763477016,-87.69983943810867,"(41.795407763477016, -87.69983943810867)",2014-06-20
Vacant/Abandoned Building,14-00907735,06/15/2014,Rear,,Open,BACK DOOR,Vacant,False,True,5143,S,RIDGEWAY,AVE,60632.0,1152241.15721383,1870254.28907956,23.0,8.0,62.0,41.799840191040786,-87.7172216732164,"(41.79984019104078, -87.7172216732164)",2014-06-15
Vacant/Abandoned Building,14-00876559,06/10/2014,Front,,Boarded,,Vacant,False,True,7032,S,HERMITAGE,AVE,60636.0,1165895.60370655,1858060.41332571,17.0,7.0,67.0,41.76609917003877,-87.66749307931484,"(41.76609917003877, -87.66749307931484)",2014-06-10
Vacant/Abandoned Building,14-00847801,06/05/2014,Rear,,Open,,Vacant,False,False,7627,S,PRAIRIE,AVE,60619.0,1179356.1418183998,1854499.24231496,6.0,6.0,69.0,41.756030401216826,-87.61826420107852,"(41.756030401216826, -87.61826420107852)",2014-06-05
Vacant/Abandoned Building,14-00920337,06/17/2014,,,,,,,,2431,S,WHIPPLE,ST,60623.0,1156412.0890018998,1887696.86187683,12.0,10.0,30.0,41.847621748655634,-87.70145512003799,"(41.84762174865563, -87.701455120038)",2014-06-17
Vacant/Abandoned Building,14-00912145,06/16/2014,Front,,Open,NEED BOARD UP AND SECURED,Vacant,False,True,3251,S,OAKLEY,AVE,60608.0,1161502.85000324,1882982.18001448,12.0,9.0,59.0,41.83457984920236,-87.68290292549477,"(41.83457984920237, -87.68290292549476)",2014-06-16
Vacant/Abandoned Building,14-00902884,06/13/2014,Front,,Open,,Vacant,False,False,6346,S,MARSHFIELD,AVE,60636.0,1166417.89748868,1862619.60997243,15.0,7.0,67.0,41.77859909073234,-87.66544890925587,"(41.77859909073234, -87.66544890925587)",2014-06-13
Vacant/Abandoned Building,14-00857031,06/06/2014,Front,,Open,FRONT/SIDE AND REAR,Vacant,False,True,2438,W,48TH,ST,60632.0,1160922.5410733998,1872786.72997241,12.0,9.0,58.0,41.806614365288354,-87.68531438239047,"(41.806614365288354, -87.68531438239049)",2014-06-06
Vacant/Abandoned Building,14-01011132,06/30/2014,Front,,Open,,Vacant,False,False,4233,S,CHAMPLAIN,AVE,60653.0,1181300.41983044,1877078.1720906002,4.0,2.0,38.0,41.817944490691964,-87.61044320048477,"(41.81794449069197, -87.61044320048477)",2014-06-30
