,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
119112,10/03/2012,Completed,10/03/2012,12-01703020,Street Lights - All/Out,,,,,,,,,,,2012-10-03
120236,10/01/2012,Completed - Dup,10/01/2012,12-01692028,Street Lights - All/Out,2225 S TRUMBULL AVE,60623.0,1153804.71151231,1888980.99800404,22.0,10.0,30.0,41.85119781680626,-87.71099014870018,"(41.85119781680626, -87.71099014870018)",2012-10-01
120237,10/01/2012,Completed - Dup,10/01/2012,12-01695883,Street Lights - All/Out,5554 S TALMAN AVE,60629.0,1159651.88000105,1867730.59852322,16.0,8.0,63.0,41.7927658736775,-87.69011353480916,"(41.7927658736775, -87.69011353480916)",2012-10-01
120238,10/01/2012,Completed - Dup,10/01/2012,12-01696043,Street Lights - All/Out,2640 W 56TH ST,60629.0,1159616.68000105,1867427.69852322,16.0,8.0,63.0,41.79193539791589,-87.69025091799429,"(41.79193539791589, -87.6902509179943)",2012-10-01
120239,10/01/2012,Completed - Dup,10/01/2012,12-01696059,Street Lights - All/Out,5600 W PENSACOLA AVE,60634.0,1138226.58841171,1928366.12160966,38.0,16.0,15.0,41.95957088890659,-87.76721214959406,"(41.95957088890659, -87.76721214959406)",2012-10-01
120240,10/01/2012,Completed - Dup,10/02/2012,12-01690874,Street Lights - All/Out,500 W ROOT ST,60609.0,1173650.27667339,1877407.77088272,11.0,9.0,61.0,41.819022121611255,-87.63849635720058,"(41.81902212161125, -87.63849635720058)",2012-10-01
120241,10/01/2012,Completed - Dup,10/02/2012,12-01690886,Street Lights - All/Out,4943 W MONROE ST,60644.0,1143570.93506969,1899209.68592265,28.0,15.0,25.0,41.879464045885584,-87.74829498921251,"(41.879464045885584, -87.74829498921252)",2012-10-01
120242,10/01/2012,Completed - Dup,10/02/2012,12-01691760,Street Lights - All/Out,1124 E MIDWAY PLAISANCE,60637.0,1184563.07856773,1865904.38259744,5.0,2.0,41.0,41.78720680841499,-87.59882517058539,"(41.78720680841499, -87.59882517058539)",2012-10-01
120243,10/01/2012,Completed - Dup,10/02/2012,12-01691959,Street Lights - All/Out,10100 S EGGLESTON AVE,60628.0,1175283.67167054,1837943.73029443,9.0,22.0,73.0,41.71069182574283,-87.63368202902069,"(41.71069182574283, -87.63368202902068)",2012-10-01
120244,10/01/2012,Completed - Dup,10/02/2012,12-01692916,Street Lights - All/Out,3424 N TRIPP AVE,60641.0,1147472.04008509,1922448.4352089001,30.0,17.0,16.0,41.943159637972215,-87.73337371959072,"(41.94315963797221, -87.73337371959072)",2012-10-01
120245,10/01/2012,Completed - Dup,10/02/2012,12-01694295,Street Lights - All/Out,3429 N TRIPP AVE,60641.0,1147476.24008509,1922486.9352089001,30.0,17.0,16.0,41.94326520456939,-87.73335729188776,"(41.94326520456939, -87.73335729188777)",2012-10-01
120246,10/01/2012,Completed - Dup,10/02/2012,12-01696035,Street Lights - All/Out,500 W ROOT ST,60609.0,1173650.27667339,1877407.77088272,11.0,9.0,61.0,41.819022121611255,-87.63849635720058,"(41.81902212161125, -87.63849635720058)",2012-10-01
120247,10/01/2012,Completed - Dup,10/02/2012,12-01696117,Street Lights - All/Out,1400 W DICKENS AVE,60614.0,1166643.47072968,1914097.21988538,32.0,18.0,7.0,41.91985362572762,-87.66314912451746,"(41.91985362572762, -87.66314912451746)",2012-10-01
120248,10/01/2012,Completed - Dup,10/02/2012,12-01696122,Street Lights - All/Out,500 W ROOT ST,60609.0,1173650.27667339,1877407.77088272,11.0,9.0,61.0,41.819022121611255,-87.63849635720058,"(41.81902212161125, -87.63849635720058)",2012-10-01
120249,10/01/2012,Completed - Dup,10/02/2012,12-01696154,Street Lights - All/Out,3424 N TRIPP AVE,60641.0,1147472.04008509,1922448.4352089001,30.0,17.0,16.0,41.943159637972215,-87.73337371959072,"(41.94315963797221, -87.73337371959072)",2012-10-01
120250,10/01/2012,Completed - Dup,10/02/2012,12-01696254,Street Lights - All/Out,4514 S ASHLAND AVE,60609.0,1166430.13568994,1874779.77241755,3.0,9.0,61.0,41.81196776934026,-87.66505748616102,"(41.81196776934026, -87.66505748616103)",2012-10-01
120251,10/01/2012,Completed - Dup,10/02/2012,12-01696318,Street Lights - All/Out,7721 S TROY ST,60652.0,1156717.06000618,1853238.39721696,18.0,8.0,70.0,41.75305685493853,-87.70126579268816,"(41.753056854938535, -87.70126579268816)",2012-10-01
120252,10/01/2012,Completed - Dup,10/02/2012,12-01696352,Street Lights - All/Out,6619 S GREENWOOD AVE,60637.0,1184358.32478025,1861335.5676716,5.0,3.0,42.0,41.77467437613322,-87.5997188200744,"(41.77467437613322, -87.59971882007441)",2012-10-01
120253,10/01/2012,Completed - Dup,10/03/2012,12-01690661,Street Lights - All/Out,300 E 79TH ST,60619.0,1179401.39026723,1852689.37321027,6.0,6.0,69.0,41.751062885049535,-87.61815351263378,"(41.75106288504954, -87.61815351263378)",2012-10-01
120254,10/01/2012,Completed - Dup,10/03/2012,12-01690870,Street Lights - All/Out,2500 W FARWELL AVE,60645.0,1158414.78377676,1945386.4692206,50.0,24.0,2.0,42.005885508198965,-87.69252287765515,"(42.00588550819896, -87.69252287765514)",2012-10-01
120255,10/01/2012,Completed - Dup,10/03/2012,12-01690882,Street Lights - All/Out,2400 W FARWELL AVE,60645.0,1159075.45190233,1945406.92012769,50.0,24.0,2.0,42.005928031085205,-87.69009164126874,"(42.0059280310852, -87.69009164126874)",2012-10-01
120256,10/01/2012,Completed - Dup,10/03/2012,12-01691613,Street Lights - All/Out,7300 S MAPLEWOOD AVE,60629.0,1160639.05958089,1856159.38732564,18.0,8.0,66.0,41.76099252292911,-87.68681264294261,"(41.76099252292911, -87.68681264294263)",2012-10-01
120257,10/01/2012,Completed - Dup,10/03/2012,12-01695969,Street Lights - All/Out,5300 S SACRAMENTO AVE,60632.0,1157275.95862442,1869347.9914926998,14.0,9.0,63.0,41.79725267403812,-87.69878202766094,"(41.79725267403812, -87.69878202766093)",2012-10-01
120258,10/01/2012,Completed - Dup,10/03/2012,12-01696004,Street Lights - All/Out,10900 S DR MARTIN LUTHER KING JR DR,60628.0,1180845.4549003001,1832772.32547729,9.0,5.0,49.0,41.696374983947685,-87.61347210825693,"(41.69637498394769, -87.61347210825694)",2012-10-01
120259,10/01/2012,Completed - Dup,10/03/2012,12-01696033,Street Lights - All/Out,700 W 41ST ST,60609.0,1172308.72008005,1877869.31118582,11.0,9.0,61.0,41.8203182963754,-87.64340407367685,"(41.8203182963754, -87.64340407367686)",2012-10-01
120260,10/01/2012,Completed - Dup,10/03/2012,12-01696054,Street Lights - All/Out,1200 W 73RD PL,60636.0,1169594.93349488,1856052.38998678,17.0,7.0,67.0,41.760509512722564,-87.65399185032464,"(41.76050951272256, -87.65399185032466)",2012-10-01
120261,10/01/2012,Completed - Dup,10/03/2012,12-01696062,Street Lights - All/Out,41 E 79TH ST,60619.0,1178080.12800075,1852648.06179378,6.0,6.0,44.0,41.75097955757956,-87.62299649015779,"(41.750979557579555, -87.6229964901578)",2012-10-01
120262,10/01/2012,Completed - Dup,10/03/2012,12-01696073,Street Lights - All/Out,6300 S WASHTENAW AVE,60629.0,1159458.51072316,1862768.34660671,15.0,8.0,66.0,41.779152737106656,-87.69095854547977,"(41.77915273710666, -87.69095854547977)",2012-10-01
120263,10/01/2012,Completed - Dup,10/03/2012,12-01696075,Street Lights - All/Out,10900 S DR MARTIN LUTHER KING JR DR,60628.0,1180845.4549003001,1832772.32547729,9.0,5.0,49.0,41.696374983947685,-87.61347210825693,"(41.69637498394769, -87.61347210825694)",2012-10-01
120264,10/01/2012,Completed - Dup,10/03/2012,12-01696087,Street Lights - All/Out,7300 S MAPLEWOOD AVE,60629.0,1160639.05958089,1856159.38732564,18.0,8.0,66.0,41.76099252292911,-87.68681264294261,"(41.76099252292911, -87.68681264294263)",2012-10-01
120265,10/01/2012,Completed - Dup,10/03/2012,12-01696097,Street Lights - All/Out,11000 S DR MARTIN LUTHER KING JR DR,60628.0,1180863.89320381,1832113.19807912,9.0,5.0,49.0,41.69456582499888,-87.61342476980052,"(41.694565824998875, -87.61342476980052)",2012-10-01
120266,10/01/2012,Completed - Dup,10/03/2012,12-01696136,Street Lights - All/Out,4555 S ASHLAND AVE,60609.0,1166437.08917834,1874508.02927458,3.0,9.0,61.0,41.81122192743997,-87.66503973214573,"(41.81122192743997, -87.66503973214573)",2012-10-01
120267,10/01/2012,Completed - Dup,10/03/2012,12-01696140,Street Lights - All/Out,4600 S ASHLAND AVE,60609.0,1166444.58917834,1874216.42927458,3.0,9.0,61.0,41.81042158433823,-87.66502054027306,"(41.81042158433823, -87.66502054027305)",2012-10-01
120268,10/01/2012,Completed - Dup,10/03/2012,12-01696148,Street Lights - All/Out,11000 S DR MARTIN LUTHER KING JR DR,60628.0,1180863.89320381,1832113.19807912,9.0,5.0,49.0,41.69456582499888,-87.61342476980052,"(41.694565824998875, -87.61342476980052)",2012-10-01
120269,10/01/2012,Completed - Dup,10/03/2012,12-01696153,Street Lights - All/Out,607 W WILLOW ST,60614.0,1171925.12002941,1911967.42002786,43.0,18.0,7.0,41.913894447372186,-87.64380655346082,"(41.91389444737219, -87.64380655346083)",2012-10-01
120270,10/01/2012,Completed - Dup,10/03/2012,12-01696181,Street Lights - All/Out,11720 S NORMAL AVE,60628.0,1175072.81801643,1827180.80382766,34.0,5.0,53.0,41.68116144389438,-87.63477389125856,"(41.68116144389438, -87.63477389125856)",2012-10-01
120271,10/01/2012,Completed - Dup,10/03/2012,12-01696187,Street Lights - All/Out,1200 W 73RD PL,60636.0,1169594.93349488,1856052.38998678,17.0,7.0,67.0,41.760509512722564,-87.65399185032464,"(41.76050951272256, -87.65399185032466)",2012-10-01
120272,10/01/2012,Completed - Dup,10/03/2012,12-01696204,Street Lights - All/Out,10900 S DR MARTIN LUTHER KING JR DR,60628.0,1180845.4549003001,1832772.32547729,9.0,5.0,49.0,41.696374983947685,-87.61347210825693,"(41.69637498394769, -87.61347210825694)",2012-10-01
120273,10/01/2012,Completed - Dup,10/03/2012,12-01696244,Street Lights - All/Out,11000 S DR MARTIN LUTHER KING JR DR,60628.0,1180863.89320381,1832113.19807912,9.0,5.0,49.0,41.69456582499888,-87.61342476980052,"(41.694565824998875, -87.61342476980052)",2012-10-01
120274,10/01/2012,Completed - Dup,10/03/2012,12-01696320,Street Lights - All/Out,2400 W FARWELL AVE,60645.0,1159075.45190233,1945406.92012769,50.0,24.0,2.0,42.005928031085205,-87.69009164126874,"(42.0059280310852, -87.69009164126874)",2012-10-01
120275,10/01/2012,Completed - Dup,10/03/2012,12-01696364,Street Lights - All/Out,2400 W FARWELL AVE,60645.0,1159075.45190233,1945406.92012769,50.0,24.0,2.0,42.005928031085205,-87.69009164126874,"(42.0059280310852, -87.69009164126874)",2012-10-01
120276,10/01/2012,Completed - Dup,10/03/2012,12-01696379,Street Lights - All/Out,11000 S DR MARTIN LUTHER KING JR DR,60628.0,1180863.89320381,1832113.19807912,9.0,5.0,49.0,41.69456582499888,-87.61342476980052,"(41.694565824998875, -87.61342476980052)",2012-10-01
120277,10/01/2012,Completed - Dup,10/03/2012,12-01696389,Street Lights - All/Out,10900 S DR MARTIN LUTHER KING JR DR,60628.0,1180845.4549003001,1832772.32547729,9.0,5.0,49.0,41.696374983947685,-87.61347210825693,"(41.69637498394769, -87.61347210825694)",2012-10-01
120278,10/01/2012,Completed - Dup,10/03/2012,12-01696390,Street Lights - All/Out,10800 S DR MARTIN LUTHER KING JR DR,60628.0,1180826.17782827,1833434.31988493,9.0,5.0,49.0,41.698192029031404,-87.61352243203861,"(41.6981920290314, -87.61352243203861)",2012-10-01
120279,10/01/2012,Completed - Dup,10/03/2012,12-01696395,Street Lights - All/Out,2200 W 112TH ST,60643.0,1163684.97969595,1830341.59247693,19.0,22.0,75.0,41.690081027725256,-87.6763712529624,"(41.690081027725256, -87.67637125296241)",2012-10-01
120280,10/01/2012,Completed - Dup,10/03/2012,12-01696464,Street Lights - All/Out,8700 S DR MARTIN LUTHER KING JR DR,60619.0,1180435.02037218,1847392.13926803,6.0,6.0,44.0,41.73650302791872,-87.61452795931898,"(41.73650302791872, -87.61452795931898)",2012-10-01
120281,10/01/2012,Completed - Dup,10/04/2012,12-01690872,Street Lights - All/Out,8200 S LANGLEY AVE,60619.0,1182322.47419489,1850781.07389553,6.0,6.0,44.0,41.74575917684147,-87.60750829973965,"(41.74575917684147, -87.60750829973965)",2012-10-01
120282,10/01/2012,Completed - Dup,10/04/2012,12-01691477,Street Lights - All/Out,11200 S EGGLESTON AVE,60628.0,1175289.63742545,1830636.35658197,34.0,22.0,49.0,41.690639186039476,-87.63387752095335,"(41.690639186039476, -87.63387752095335)",2012-10-01
120283,10/01/2012,Completed - Dup,10/04/2012,12-01692071,Street Lights - All/Out,11100 S EGGLESTON AVE,60628.0,1175266.89016909,1831298.86557575,34.0,22.0,49.0,41.69245771781486,-87.63394110653992,"(41.69245771781486, -87.63394110653992)",2012-10-01
120284,10/01/2012,Completed - Dup,10/04/2012,12-01692141,Street Lights - All/Out,11200 S EGGLESTON AVE,60628.0,1175289.63742545,1830636.35658197,34.0,22.0,49.0,41.690639186039476,-87.63387752095335,"(41.690639186039476, -87.63387752095335)",2012-10-01
120285,10/01/2012,Completed - Dup,10/04/2012,12-01695319,Street Lights - All/Out,9045 S GREENWOOD AVE,60619.0,1185127.69237382,1845227.30091501,8.0,4.0,47.0,41.73045363723894,-87.59740357115948,"(41.73045363723894, -87.59740357115949)",2012-10-01
120286,10/01/2012,Completed - Dup,10/04/2012,12-01695748,Street Lights - All/Out,1030 W WRIGHTWOOD AVE,60614.0,1168979.32437943,1917446.96430567,32.0,19.0,7.0,41.928995084868994,-87.65446943564501,"(41.92899508486899, -87.65446943564501)",2012-10-01
120287,10/01/2012,Completed - Dup,10/04/2012,12-01695971,Street Lights - All/Out,11200 S EGGLESTON AVE,60628.0,1175289.63742545,1830636.35658197,34.0,22.0,49.0,41.690639186039476,-87.63387752095335,"(41.690639186039476, -87.63387752095335)",2012-10-01
120288,10/01/2012,Completed - Dup,10/04/2012,12-01696114,Street Lights - All/Out,11155 S EGGLESTON AVE,60628.0,1175279.53742545,1830930.75658197,34.0,22.0,49.0,41.69144728930408,-87.63390574608394,"(41.69144728930408, -87.63390574608394)",2012-10-01
120289,10/01/2012,Completed - Dup,10/04/2012,12-01696123,Street Lights - All/Out,6800 S DANTE AVE,60637.0,1187132.83008076,1860195.6607132,5.0,3.0,43.0,41.7714809767817,-87.58958420041246,"(41.7714809767817, -87.58958420041247)",2012-10-01
120290,10/01/2012,Completed - Dup,10/04/2012,12-01696171,Street Lights - All/Out,5000 W WARWICK AVE,60641.0,1142363.07541857,1924468.64546911,45.0,16.0,15.0,41.94879987137032,-87.75210157730915,"(41.94879987137032, -87.75210157730915)",2012-10-01
120291,10/01/2012,Completed - Dup,10/04/2012,12-01696276,Street Lights - All/Out,11100 S EGGLESTON AVE,60628.0,1175266.89016909,1831298.86557575,34.0,22.0,49.0,41.69245771781486,-87.63394110653992,"(41.69245771781486, -87.63394110653992)",2012-10-01
120292,10/01/2012,Completed - Dup,10/04/2012,12-01696302,Street Lights - All/Out,10600 S RIDGEWAY AVE,60655.0,1153222.30538263,1834035.1964071998,19.0,22.0,74.0,41.70042957813063,-87.7145786964752,"(41.70042957813063, -87.7145786964752)",2012-10-01
120293,10/01/2012,Completed - Dup,10/04/2012,12-01696308,Street Lights - All/Out,11139 S EGGLESTON AVE,60628.0,1175275.89016909,1831037.86557575,34.0,22.0,49.0,41.691741293855145,-87.63391591503816,"(41.691741293855145, -87.63391591503817)",2012-10-01
120294,10/01/2012,Completed - Dup,10/04/2012,12-01696329,Street Lights - All/Out,7200 S ARTESIAN AVE,60629.0,1161288.06168726,1856842.32931588,18.0,8.0,66.0,41.76285320580352,-87.6844151132337,"(41.76285320580352, -87.6844151132337)",2012-10-01
120295,10/01/2012,Completed - Dup,10/04/2012,12-01696441,Street Lights - All/Out,7249 S ARTESIAN AVE,60629.0,1161297.26168726,1856514.02931588,18.0,8.0,66.0,41.761952112255905,-87.68439047111212,"(41.76195211225591, -87.68439047111212)",2012-10-01
120296,10/01/2012,Completed - Dup,10/05/2012,12-01690876,Street Lights - All/Out,4400 S CALIFORNIA AVE,60632.0,1158434.03970047,1875363.24842277,12.0,9.0,58.0,41.81373578773679,-87.6943711705034,"(41.81373578773679, -87.6943711705034)",2012-10-01
