,route,date,daytype,rides
6906,1,2001-03-01,W,8653
6907,2,2001-03-01,W,930
6908,3,2001-03-01,W,23104
6909,4,2001-03-01,W,24325
6910,6,2001-03-01,W,20280
6911,7,2001-03-01,W,5088
6912,8,2001-03-01,W,21757
6913,9,2001-03-01,W,31785
6914,11,2001-03-01,W,3406
6915,12,2001-03-01,W,12023
6916,14,2001-03-01,W,9678
6917,17,2001-03-01,W,494
6918,18,2001-03-01,W,1365
6919,19,2001-03-01,W,149
6920,20,2001-03-01,W,23945
6921,21,2001-03-01,W,8137
6922,22,2001-03-01,W,22537
6923,24,2001-03-01,W,5240
6924,25,2001-03-01,W,202
6925,27,2001-03-01,W,7134
6926,28,2001-03-01,W,14518
6927,29,2001-03-01,W,20269
6928,30,2001-03-01,W,4575
6929,33,2001-03-01,W,839
6930,34,2001-03-01,W,8768
6931,35,2001-03-01,W,6837
6932,36,2001-03-01,W,16937
6933,37,2001-03-01,W,2978
6934,39,2001-03-01,W,2458
6935,43,2001-03-01,W,1330
6936,44,2001-03-01,W,7161
6937,47,2001-03-01,W,8973
6938,48,2001-03-01,W,1263
6939,49,2001-03-01,W,24392
6940,50,2001-03-01,W,10275
6941,51,2001-03-01,W,5265
6942,52,2001-03-01,W,12639
6943,53,2001-03-01,W,22636
6944,54,2001-03-01,W,13304
6945,55,2001-03-01,W,14332
6946,56,2001-03-01,W,15527
6947,57,2001-03-01,W,3163
6948,59,2001-03-01,W,5263
6949,60,2001-03-01,W,14077
6950,62,2001-03-01,W,17311
6951,63,2001-03-01,W,23579
6952,64,2001-03-01,W,494
6953,65,2001-03-01,W,8338
6954,66,2001-03-01,W,21597
6955,67,2001-03-01,W,10914
6956,68,2001-03-01,W,1803
6957,69,2001-03-01,W,360
6958,70,2001-03-01,W,10762
6959,71,2001-03-01,W,8409
6960,72,2001-03-01,W,17087
6961,73,2001-03-01,W,5289
6962,74,2001-03-01,W,15699
6963,75,2001-03-01,W,7609
6964,76,2001-03-01,W,15583
6965,77,2001-03-01,W,19900
6966,78,2001-03-01,W,9839
6967,79,2001-03-01,W,29968
6968,80,2001-03-01,W,12194
6969,81,2001-03-01,W,15555
6970,82,2001-03-01,W,23241
6971,84,2001-03-01,W,4837
6972,85,2001-03-01,W,13369
6973,86,2001-03-01,W,2519
6974,87,2001-03-01,W,18729
6975,88,2001-03-01,W,1682
6976,90,2001-03-01,W,4254
6977,91,2001-03-01,W,9171
6978,92,2001-03-01,W,8241
6979,93,2001-03-01,W,2523
