,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
86196,12/01/2013,Completed,12/01/2013,13-01789505,Street Light - 1/Out,401 E 44TH ST,60653.0,1179671.23577477,1875928.50926723,3.0,2.0,38.0,41.814827178007654,-87.61645468078537,"(41.81482717800766,-87.61645468078538)",2013-12-01
86197,12/01/2013,Completed,12/01/2013,13-01790288,Street Light - 1/Out,2517 W AUGUSTA BLVD,60622.0,1159441.01357182,1906570.18907416,26.0,12.0,24.0,41.89935027045541,-87.68981957867334,"(41.89935027045541,-87.68981957867335)",2013-12-01
86198,12/01/2013,Completed,12/01/2013,13-01790593,Street Light - 1/Out,2442 N SOUTHPORT AVE,60614.0,1166571.06680107,1916331.95330498,32.0,19.0,7.0,41.92598741468903,-87.66335099596552,"(41.92598741468903,-87.66335099596552)",2013-12-01
86291,12/01/2013,Completed - Dup,12/02/2013,13-01790306,Street Light - 1/Out,10225 S PERRY AVE,60628.0,1177401.67797773,1837161.21721539,9.0,5.0,49.0,41.708497014526024,-87.62594904460497,"(41.70849701452602,-87.62594904460497)",2013-12-01
86292,12/01/2013,Completed,12/02/2013,13-01789072,Street Light - 1/Out,1911 W WINONA ST,60640.0,1162779.35407811,1934070.08116659,47.0,20.0,4.0,41.97474220698297,-87.6767843564627,"(41.97474220698297,-87.6767843564627)",2013-12-01
86293,12/01/2013,Completed,12/02/2013,13-01789555,Street Light - 1/Out,4411 S DR MARTIN LUTHER KING JR DR,60653.0,1179595.35647682,1875852.65969225,3.0,2.0,38.0,41.81462077726285,-87.61673533376306,"(41.81462077726285,-87.61673533376307)",2013-12-01
86294,12/01/2013,Completed,12/02/2013,13-01790126,Street Light - 1/Out,8236 S WOODLAWN AVE,60619.0,1185647.11197703,1850504.74011814,8.0,4.0,45.0,41.74492328750152,-87.59533500826014,"(41.74492328750152,-87.59533500826014)",2013-12-01
86295,12/02/2013,Completed - Dup,12/02/2013,13-01793510,Street Light - 1/Out,2535 W 51ST ST,60632.0,1160217.23801595,1870769.13082343,14.0,9.0,63.0,41.801092378876604,-87.68795677538222,"(41.8010923788766,-87.68795677538222)",2013-12-02
86296,12/02/2013,Completed - Dup,12/02/2013,13-01795015,Street Light - 1/Out,7743 S BENNETT AVE,60649.0,1190213.40259532,1854006.18690815,8.0,4.0,43.0,41.75442288690048,-87.57849114953859,"(41.75442288690048,-87.57849114953859)",2013-12-02
86297,12/02/2013,Completed - Dup,12/02/2013,13-01795864,Street Light - 1/Out,10751 S DRAKE AVE,60655.0,1154590.19167943,1833086.16270214,19.0,22.0,74.0,41.69779817226666,-87.70959512563653,"(41.69779817226666,-87.70959512563651)",2013-12-02
86298,12/02/2013,Completed,12/02/2013,13-01791280,Street Light - 1/Out,4405 S DR MARTIN LUTHER KING JR DR,60653.0,1179594.15647682,1875892.75969225,3.0,2.0,38.0,41.814730842415976,-87.61673850886672,"(41.81473084241598,-87.61673850886672)",2013-12-02
86299,12/02/2013,Completed,12/02/2013,13-01791922,Street Light - 1/Out,536 W DEMING PL,60614.0,1172114.7781251,1917239.59920376,43.0,19.0,7.0,41.92835736645147,-87.64295385749078,"(41.928357366451465,-87.64295385749078)",2013-12-02
86300,12/02/2013,Completed,12/02/2013,13-01792736,Street Light - 1/Out,2400 S LAWNDALE AVE,60623.0,1152085.23719409,1887805.61898386,22.0,10.0,30.0,41.848006456785065,-87.71733199561363,"(41.84800645678506,-87.71733199561363)",2013-12-02
86301,12/02/2013,Completed,12/02/2013,13-01792829,Street Light - 1/Out,2312 W WILCOX ST,60612.0,1161021.50139979,1899291.32999897,2.0,12.0,28.0,41.87934378512072,-87.6842167151906,"(41.879343785120724,-87.68421671519059)",2013-12-02
86302,12/02/2013,Completed,12/02/2013,13-01793412,Street Light - 1/Out,4758 W WRIGHTWOOD AVE,60639.0,1144227.45501809,1916977.71013273,31.0,25.0,19.0,41.928209149417626,-87.74543720355943,"(41.928209149417626,-87.74543720355943)",2013-12-02
86303,12/02/2013,Completed,12/02/2013,13-01793413,Street Light - 1/Out,2437 N CICERO AVE,60639.0,1143990.25412473,1915908.75008645,31.0,25.0,19.0,41.92528027663933,-87.74633573226623,"(41.925280276639334,-87.74633573226623)",2013-12-02
86304,12/02/2013,Completed,12/02/2013,13-01793422,Street Light - 1/Out,1133 E 56TH ST,60637.0,1184633.79198407,1868104.79272623,5.0,2.0,41.0,41.793243257947395,-87.59849694076503,"(41.79324325794739,-87.59849694076503)",2013-12-02
86305,12/02/2013,Completed,12/02/2013,13-01793425,Street Light - 1/Out,100 W GRAND AVE,60654.0,1175442.77867511,1903880.83022029,42.0,18.0,8.0,41.891626123153365,-87.6311266302005,"(41.891626123153365,-87.6311266302005)",2013-12-02
86306,12/02/2013,Completed,12/02/2013,13-01793432,Street Light - 1/Out,51 W GRAND AVE,60654.0,1175799.57977093,1903890.32789445,42.0,18.0,8.0,41.891644165081786,-87.62981599186114,"(41.89164416508179,-87.62981599186114)",2013-12-02
86307,12/02/2013,Completed,12/02/2013,13-01793436,Street Light - 1/Out,25 W GRAND AVE,60654.0,1176034.57977093,1903897.22789445,42.0,18.0,8.0,41.891657808531434,-87.62895274606234,"(41.89165780853144,-87.62895274606235)",2013-12-02
86308,12/02/2013,Completed,12/02/2013,13-01793441,Street Light - 1/Out,36 W GRAND AVE,60654.0,1175924.37977093,1903893.92789445,42.0,18.0,8.0,41.89165123487931,-87.62935755521454,"(41.89165123487931,-87.62935755521453)",2013-12-02
86309,12/02/2013,Completed,12/02/2013,13-01793448,Street Light - 1/Out,3536 W 63RD ST,60629.0,1153768.534317,1862612.70712024,15.0,8.0,66.0,41.7788403844711,-87.71182288105514,"(41.7788403844711,-87.71182288105514)",2013-12-02
