Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Location of Trees,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
12/27/2013,Completed,12/30/2013,13-01901737,Tree Trim,Parkway,3323 S WALLACE ST,60621.0,,,,,,,,,2013-12-27
12/27/2013,Completed,12/30/2013,13-01901741,Tree Trim,Parkway,3324 S WALLACE ST,60621.0,,,,,,,,,2013-12-27
12/27/2013,Completed,12/30/2013,13-01901744,Tree Trim,Parkway,3329 S WALLACE ST,60621.0,,,,,,,,,2013-12-27
12/02/2013,Completed,12/02/2013,13-01795575,Tree Trim,,1154 S INDEPENDENCE BLVD,60624.0,1151270.99371038,1894669.30010512,24.0,11.0,29.0,41.86685720483654,-87.72014042722634,"(41.86685720483654, -87.72014042722633)",2013-12-02
12/02/2013,Completed,12/02/2013,13-01795578,Tree Trim,,1148 S INDEPENDENCE BLVD,60624.0,1151270.19371038,1894699.90010512,24.0,11.0,29.0,41.86694119042669,-87.72014256172733,"(41.86694119042669, -87.72014256172733)",2013-12-02
12/02/2013,Completed,12/02/2013,13-01795120,Tree Trim,,5139 W BELMONT AVE,60641.0,1141543.19457983,1920789.70002958,30.0,25.0,19.0,41.938719711995894,-87.75520656123089,"(41.93871971199589, -87.75520656123089)",2013-12-02
12/02/2013,Completed,12/02/2013,13-01795123,Tree Trim,,5146 W BELMONT AVE,60641.0,1141496.09457983,1920788.50002958,30.0,16.0,15.0,41.93871729057412,-87.75537969720034,"(41.93871729057412, -87.75537969720033)",2013-12-02
12/02/2013,Completed,12/02/2013,13-01795288,Tree Trim,,2520 S OAKLEY AVE,60608.0,1161437.0597836,1887162.15507885,25.0,10.0,31.0,41.846051518219966,-87.68302820183233,"(41.84605151821997, -87.68302820183233)",2013-12-02
12/02/2013,Completed,12/02/2013,13-01795297,Tree Trim,,2579 S BLUE ISLAND AVE,60608.0,1161069.79289203,1886860.95450026,25.0,10.0,31.0,41.84523261546014,-87.68438439988512,"(41.84523261546014, -87.68438439988512)",2013-12-02
12/02/2013,Completed,12/02/2013,13-01795305,Tree Trim,,2571 S BLUE ISLAND AVE,60608.0,1161161.59289203,1886908.15450026,25.0,10.0,31.0,41.845360233259406,-87.68404619463263,"(41.84536023325941, -87.68404619463263)",2013-12-02
12/02/2013,Completed,12/02/2013,13-01795309,Tree Trim,,2555 S BLUE ISLAND AVE,60608.0,1161355.5597836,1887009.35507885,25.0,10.0,31.0,41.84563391203228,-87.68333154568201,"(41.84563391203227, -87.68333154568202)",2013-12-02
12/02/2013,Completed,12/02/2013,13-01795313,Tree Trim,,2527 S BLUE ISLAND AVE,60608.0,1161928.69492384,1887308.20118344,25.0,10.0,31.0,41.846442054038384,-87.68121986417528,"(41.84644205403838, -87.68121986417528)",2013-12-02
12/02/2013,Completed,12/02/2013,13-01795317,Tree Trim,,2516 S BLUE ISLAND AVE,60608.0,1162109.99492384,1887402.70118344,25.0,10.0,31.0,41.846697592142796,-87.68055186533073,"(41.846697592142796, -87.68055186533073)",2013-12-02
12/02/2013,Completed,12/02/2013,13-01795320,Tree Trim,,2508 S BLUE ISLAND AVE,60608.0,1162208.34680854,1887454.06242795,25.0,10.0,31.0,41.84683648066325,-87.68018948344739,"(41.84683648066325, -87.68018948344739)",2013-12-02
12/02/2013,Completed,12/02/2013,13-01795324,Tree Trim,,2519 S OAKLEY AVE,60608.0,1161436.6597836001,1887173.05507885,25.0,10.0,31.0,41.84608143727642,-87.68302936689909,"(41.84608143727642, -87.6830293668991)",2013-12-02
