SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,13-01791612,12/02/2013,Front,,Open,,Vacant,False,False,6044,S,ADA,ST,60636.0,1168358.90462174,1864677.96007457,16.0,7.0,67.0,41.784205866327454,-87.65827380324745,"(41.784205866327454, -87.65827380324745)",2013-12-02
Vacant/Abandoned Building,13-01791786,12/02/2013,Front,,Open,,Vacant,False,False,5428,S,LOOMIS,BLVD,60609.0,1167922.83692544,1868665.50991531,16.0,9.0,61.0,41.79515756195338,-87.65975805496025,"(41.79515756195338, -87.65975805496025)",2013-12-02
Vacant/Abandoned Building,13-01791797,12/02/2013,Front,,Open,,Vacant,False,False,1540,W,GARFIELD,BLVD,60609.0,1166909.90007405,1868253.70588427,16.0,9.0,61.0,41.79404924223601,-87.66348427471743,"(41.79404924223601, -87.66348427471742)",2013-12-02
Vacant/Abandoned Building,13-01797175,12/03/2013,Rear,,Open, FRONT,Vacant,False,False,1426,W,73RD,PL,60636.0,1168003.09047274,1856007.14187632,17.0,7.0,67.0,41.76041969444107,-87.65982731239944,"(41.76041969444107, -87.65982731239946)",2013-12-03
Vacant/Abandoned Building,13-01797231,12/03/2013,Front,,Open,,Vacant,False,False,5738,S,INDIANA,AVE,60637.0,1178578.16830155,1867014.82809463,20.0,2.0,40.0,41.79039218560164,-87.62073523695501,"(41.79039218560164, -87.62073523695501)",2013-12-03
Vacant/Abandoned Building,13-01793581,12/02/2013,Front,,Open,FRONT AND REAR,Vacant,False,True,8525,S,CARPENTER,ST,60620.0,1170804.10477382,1848284.3429985,21.0,6.0,71.0,41.73916667303747,-87.6497863780547,"(41.739166673037474, -87.64978637805471)",2013-12-02
Vacant/Abandoned Building,13-01817849,12/06/2013,Front,,Open,FRONT,Vacant,False,False,11956,S,STATE,ST,60628.0,1178405.87679236,1825606.49989643,9.0,5.0,53.0,41.67676650978851,-87.62262074372978,"(41.67676650978851, -87.62262074372978)",2013-12-06
Vacant/Abandoned Building,13-01818207,12/06/2013,Front,,Open,FRONT,Vacant,False,False,4015,W,21ST,PL,60623.0,1149942.43998896,1889456.95999712,24.0,10.0,29.0,41.852579852308004,-87.72515329616743,"(41.852579852308004, -87.72515329616743)",2013-12-06
Vacant/Abandoned Building,13-01819357,12/06/2013,Front,,Open,FRONT & BACK,Vacant,False,False,11535,S,VINCENNES,AVE,60643.0,1165994.49709417,1828236.52883253,34.0,22.0,75.0,41.68425572359571,-87.66797552688288,"(41.68425572359571, -87.66797552688287)",2013-12-06
Vacant/Abandoned Building,13-01827519,12/09/2013,Front,,Open,,Vacant,False,False,11801,S,WALLACE,ST,60628.0,1174429.04702418,1826637.20232956,34.0,5.0,53.0,41.67968401472317,-87.63714650312717,"(41.67968401472317, -87.63714650312717)",2013-12-09
