,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
219931,08/01/2014,Completed - Dup,08/01/2014,14-01246891,Street Lights - All/Out,9118 S WILLIAMS AVE,60619.0,1179387.82642541,1844452.32448186,6.0,6.0,49.0,41.72845975263151,-87.61845395802808,"(41.72845975263151, -87.61845395802808)",2014-08-01
219932,08/01/2014,Completed - Dup,08/01/2014,14-01247196,Street Lights - All/Out,2700 W CATALPA AVE,60625.0,1157354.85969761,1936422.32038943,40.0,20.0,4.0,41.981309214575425,-87.69666765673095,"(41.98130921457542, -87.69666765673095)",2014-08-01
219933,08/01/2014,Completed - Dup,08/01/2014,14-01247558,Street Lights - All/Out,9043 S EMERALD AVE,60620.0,1172901.17999606,1844705.170028,21.0,22.0,71.0,41.729298972019656,-87.64220838853761,"(41.729298972019656, -87.64220838853763)",2014-08-01
219934,08/01/2014,Completed - Dup,08/01/2014,14-01247562,Street Lights - All/Out,9000 S UNION AVE,60620.0,1173216.3733661,1845256.41457723,21.0,22.0,71.0,41.730804712005686,-87.64103751491791,"(41.73080471200568, -87.64103751491791)",2014-08-01
219935,08/01/2014,Completed - Dup,08/01/2014,14-01250535,Street Lights - All/Out,4900 S WASHINGTON PARK CT,60615.0,1180079.02010274,1872629.1863169,4.0,2.0,38.0,41.80576421649553,-87.61506003727014,"(41.80576421649553, -87.61506003727014)",2014-08-01
219936,08/01/2014,Completed - Dup,08/01/2014,14-01250822,Street Lights - All/Out,6400 S STONY ISLAND AVE,60637.0,1187972.90001998,1862858.91996782,5.0,3.0,42.0,41.77876920349507,-87.58642004629151,"(41.778769203495074, -87.5864200462915)",2014-08-01
219937,08/01/2014,Completed,08/01/2014,14-01247181,Street Lights - All/Out,7218 N CALIFORNIA AVE,60645.0,1156443.03838366,1947816.86922353,50.0,24.0,2.0,42.01259488078876,-87.69971097544175,"(42.01259488078876, -87.69971097544173)",2014-08-01
219938,08/01/2014,Completed,08/01/2014,14-01251558,Street Lights - All/Out,5815 S NORMANDY AVE,60638.0,1132723.20906751,1865241.98099396,23.0,8.0,56.0,41.78644709786024,-87.78891730872787,"(41.78644709786024, -87.78891730872787)",2014-08-01
220064,08/02/2014,Completed - Dup,08/02/2014,14-01256645,Street Lights - All/Out,7000 S JEFFERY BLVD,60649.0,1190754.57202163,1858951.82003308,5.0,3.0,43.0,41.76798106757778,-87.57634847607447,"(41.76798106757778, -87.57634847607447)",2014-08-02
220065,08/01/2014,Completed - Dup,08/02/2014,14-01246704,Street Lights - All/Out,1100 W 31ST ST,60608.0,1169482.92999749,1884271.25191023,11.0,9.0,60.0,41.83794763742363,-87.65358448771731,"(41.83794763742363, -87.65358448771731)",2014-08-01
220066,08/01/2014,Completed,08/02/2014,14-01247204,Street Lights - All/Out,400 S PEORIA ST,60607.0,1170473.42483285,1898378.48506557,2.0,12.0,28.0,41.87663746121158,-87.64953765817353,"(41.87663746121158, -87.64953765817351)",2014-08-01
220067,08/01/2014,Completed,08/02/2014,14-01247565,Street Lights - All/Out,1100 W 31ST ST,60608.0,1169482.92999749,1884271.25191023,11.0,9.0,60.0,41.83794763742363,-87.65358448771731,"(41.83794763742363, -87.65358448771731)",2014-08-01
220068,08/01/2014,Completed,08/02/2014,14-01253223,Street Lights - All/Out,200 S MORGAN ST,60607.0,1169809.25331939,1899284.68462855,2.0,12.0,28.0,41.87913863269501,-87.65194985416987,"(41.87913863269501, -87.65194985416986)",2014-08-01
220069,08/01/2014,Completed,08/02/2014,14-01253352,Street Lights - All/Out,2800 W WARREN BLVD,60612.0,1157721.12427288,1900232.09758176,2.0,12.0,27.0,41.88199319931132,-87.69630954774439,"(41.88199319931132, -87.69630954774439)",2014-08-01
