,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
127335,09/01/2010,Completed,01/06/2011,10-01410240,Pot Hole in Street,Dispatch Crew,Complete Upon Arrival,0.0,2308 N MARMORA AVE,60639.0,1136680.06997119,1914734.26592144,37.0,25.0,19.0,,41.922358837329995,-87.7733785680982,"(41.92235883733, -87.77337856809821)",2010-09-01
127336,09/01/2010,Completed,01/06/2011,10-01410272,Pot Hole in Street,Dispatch Crew,Pothole Patched,41.0,2344 N MARMORA AVE,60639.0,1136671.96997119,1914975.66592144,37.0,25.0,19.0,,41.92337641867446,-87.77341408602864,"(41.92337641867445, -87.77341408602862)",2010-09-01
127337,09/01/2010,Completed,01/06/2011,10-01410348,Pot Hole in Street,Dispatch Crew,Pothole Patched,17.0,2226 N MARMORA AVE,60639.0,1136698.56576894,1914160.41196897,37.0,25.0,19.0,,41.92093284796349,-87.77332775848011,"(41.920932847963485, -87.77332775848011)",2010-09-01
127338,09/01/2010,Completed,01/06/2011,10-01410363,Pot Hole in Street,Dispatch Crew,Pothole Patched,12.0,2232 N MARMORA AVE,60639.0,1136697.26576894,1914203.21196897,37.0,25.0,19.0,,41.92110151502447,-87.77333347378801,"(41.92110151502447, -87.77333347378801)",2010-09-01
127339,09/01/2010,Completed,01/24/2011,10-01412743,Pot Hole in Street,Dispatch Crew, No Problem Found,0.0,5200 N KIMBALL AVE,60625.0,1152777.84568848,1934340.8722749,39.0,17.0,13.0,,41.975781864184405,-87.71370274980394,"(41.975781864184405, -87.71370274980396)",2010-09-01
127340,09/01/2010,Completed,01/26/2011,10-01407873,Pot Hole in Street,Dispatch Crew,Complete Upon Arrival,0.0,1600 N WELLS ST,60614.0,1174408.9113921002,1910991.53151972,43.0,18.0,7.0,48.0,41.9111954194869,-87.6348588835074,"(41.9111954194869, -87.6348588835074)",2010-09-01
127341,09/01/2010,Completed,04/07/2011,10-01411138,Pot Hole in Street,Dispatch Crew, No Problem Found,0.0,6301 W NEWPORT AVE,60634.0,1133775.47560837,1922276.78537831,36.0,16.0,17.0,,41.94282960588631,-87.78382018576816,"(41.94282960588631, -87.78382018576816)",2010-09-01
127498,09/02/2010,Completed,01/13/2011,10-01419263,Pot Hole in Street,Dispatch Crew,Pothole Patched,22.0,5360 W BELDEN AVE,60639.0,1140194.01728078,1914769.85546826,37.0,25.0,19.0,,41.92232774550157,-87.76094967022469,"(41.92232774550157, -87.76094967022469)",2010-09-02
127499,09/02/2010,Completed,03/30/2011,10-01420574,Pot Hole in Street,Dispatch Crew,Pothole Patched,12.0,9501 S STONY ISLAND AVE,60617.0,1188504.43430277,1842299.31671488,7.0,4.0,51.0,,41.72224381496408,-87.58496911848366,"(41.722243814964074, -87.58496911848366)",2010-09-02
127783,09/05/2010,Completed,01/05/2011,10-01431447,Pot Hole in Street,Dispatch Crew,Pothole Patched,58.0,2913 W JARLATH ST,60645.0,1155668.08000234,1947927.18999723,50.0,24.0,2.0,,42.01279865729376,-87.70278129320032,"(42.01279865729376, -87.70278129320033)",2010-09-05
128140,09/07/2010,Completed,04/12/2011,10-01438550,Pot Hole in Street,Dispatch Crew, No Problem Found,0.0,11616 S LOWE AVE,60628.0,1174025.25767411,1828050.98583354,34.0,5.0,53.0,,41.68346417390447,-87.6387265944982,"(41.68346417390447, -87.63872659449818)",2010-09-07
128604,09/10/2010,Completed,02/17/2011,10-01469059,Pot Hole in Street,Dispatch Crew,Pothole Patched,20.0,600 S AUSTIN BLVD,,1136475.20053401,1896723.43997584,0.0,0.0,0.0,,41.872691166273945,-87.77455277502894,"(41.872691166273945, -87.77455277502894)",2010-09-10
129042,09/13/2010,Completed,01/12/2011,10-01474506,Pot Hole in Street,Dispatch Crew,Pothole Patched,1.0,5927 W WALTON ST,60651.0,1136756.61917149,1905726.87837172,29.0,15.0,25.0,,41.89735788530364,-87.77350201136427,"(41.89735788530364, -87.77350201136426)",2010-09-13
129043,09/13/2010,Completed,01/20/2011,10-01478300,Pot Hole in Street,Dispatch Crew,Pothole Patched,4.0,407 N HARDING AVE,60624.0,1149984.12749223,1902502.87391966,27.0,11.0,23.0,,41.88847862162419,-87.72451721980093,"(41.88847862162419, -87.72451721980093)",2010-09-13
129478,09/15/2010,Completed,01/14/2011,10-01498808,Pot Hole in Street,Dispatch Crew,Complete Upon Arrival,0.0,5921 W RICE ST,60651.0,1136825.13151397,1905063.70107478,29.0,15.0,25.0,,41.89553685575758,-87.77321223036274,"(41.89553685575758, -87.77321223036273)",2010-09-15
