,route,date,daytype,rides
264772,1,2006-12-01,W,2742
264773,2,2006-12-01,W,1979
264774,3,2006-12-01,W,21736
264775,4,2006-12-01,W,21599
264776,6,2006-12-01,W,11448
264777,7,2006-12-01,W,4536
264778,8,2006-12-01,W,19761
264779,9,2006-12-01,W,25214
264780,10,2006-12-01,W,717
264781,11,2006-12-01,W,3023
264782,12,2006-12-01,W,10921
264783,14,2006-12-01,W,12804
264784,15,2006-12-01,W,6878
264785,17,2006-12-01,W,436
264786,18,2006-12-01,W,1406
264787,19,2006-12-01,W,396
264788,20,2006-12-01,W,21514
264789,21,2006-12-01,W,6915
264790,22,2006-12-01,W,19550
264791,24,2006-12-01,W,3451
264792,26,2006-12-01,W,2527
264793,28,2006-12-01,W,10063
264794,29,2006-12-01,W,14405
264795,30,2006-12-01,W,2868
264796,33,2006-12-01,W,438
264797,34,2006-12-01,W,5931
264798,35,2006-12-01,W,6459
264799,36,2006-12-01,W,15866
264800,37,2006-12-01,W,1096
264801,38,2006-12-01,W,1042
264802,39,2006-12-01,W,1842
264803,43,2006-12-01,W,1241
264804,44,2006-12-01,W,6516
264805,47,2006-12-01,W,11163
264806,48,2006-12-01,W,729
264807,49,2006-12-01,W,18988
264808,50,2006-12-01,W,7613
264809,51,2006-12-01,W,2283
264810,52,2006-12-01,W,11307
264811,53,2006-12-01,W,17662
264812,54,2006-12-01,W,10855
264813,55,2006-12-01,W,12288
264814,56,2006-12-01,W,11650
264815,57,2006-12-01,W,3005
264816,59,2006-12-01,W,3576
264817,60,2006-12-01,W,12441
264818,62,2006-12-01,W,12775
264819,63,2006-12-01,W,20420
264820,64,2006-12-01,W,170
264821,65,2006-12-01,W,4572
264822,66,2006-12-01,W,20330
264823,67,2006-12-01,W,12808
264824,68,2006-12-01,W,2527
264825,69,2006-12-01,W,498
264826,70,2006-12-01,W,10082
264827,71,2006-12-01,W,10636
264828,72,2006-12-01,W,14888
264829,73,2006-12-01,W,4918
264830,74,2006-12-01,W,10603
264831,75,2006-12-01,W,8110
264832,76,2006-12-01,W,10866
264833,77,2006-12-01,W,19814
264834,78,2006-12-01,W,7948
264835,79,2006-12-01,W,30853
264836,80,2006-12-01,W,11603
264837,81,2006-12-01,W,12626
264838,82,2006-12-01,W,15729
264839,84,2006-12-01,W,3141
264840,85,2006-12-01,W,11677
264841,86,2006-12-01,W,1758
264842,87,2006-12-01,W,16096
264843,88,2006-12-01,W,1315
264844,90,2006-12-01,W,4520
264845,91,2006-12-01,W,7582
264846,92,2006-12-01,W,7500
264847,93,2006-12-01,W,2373
264848,94,2006-12-01,W,9155
264849,96,2006-12-01,W,989
264850,97,2006-12-01,W,3000
264851,100,2006-12-01,W,948
264852,103,2006-12-01,W,3388
264853,106,2006-12-01,W,1903
264854,108,2006-12-01,W,2254
264855,111,2006-12-01,W,5534
264856,112,2006-12-01,W,3833
264857,119,2006-12-01,W,4038
264858,120,2006-12-01,W,1934
264859,121,2006-12-01,W,1026
264860,122,2006-12-01,W,40
264861,123,2006-12-01,W,859
264862,124,2006-12-01,W,1331
264863,125,2006-12-01,W,2742
264864,126,2006-12-01,W,8666
264865,127,2006-12-01,W,2998
264866,129,2006-12-01,W,899
264867,134,2006-12-01,W,1620
264868,135,2006-12-01,W,2906
264869,136,2006-12-01,W,1618
264870,143,2006-12-01,W,990
264871,144,2006-12-01,W,713
264872,145,2006-12-01,W,6625
264873,146,2006-12-01,W,10734
264874,147,2006-12-01,W,11468
264875,148,2006-12-01,W,1042
264876,151,2006-12-01,W,19542
264877,152,2006-12-01,W,11029
264878,155,2006-12-01,W,6156
264879,156,2006-12-01,W,9065
264880,157,2006-12-01,W,3812
264881,168,2006-12-01,W,179
264882,169,2006-12-01,W,278
264883,170,2006-12-01,W,19
264884,171,2006-12-01,W,2132
264885,172,2006-12-01,W,702
264886,173,2006-12-01,W,144
264887,174,2006-12-01,W,356
264888,192,2006-12-01,W,385
264889,200,2006-12-01,W,292
264890,201,2006-12-01,W,1097
264891,205,2006-12-01,W,570
264892,206,2006-12-01,W,880
264893,1002,2006-12-01,W,141
264894,290S,2006-12-01,W,7
264895,49A,2006-12-01,W,753
264896,49B,2006-12-01,W,4374
264897,52A,2006-12-01,W,4564
264898,53A,2006-12-01,W,7092
264899,53AL,2006-12-01,W,280
264900,54A,2006-12-01,W,948
264901,54B,2006-12-01,W,3169
264902,55N,2006-12-01,W,841
264903,56A,2006-12-01,W,510
264904,62H,2006-12-01,W,1277
264905,63W,2006-12-01,W,1892
264906,81W,2006-12-01,W,1676
264907,85A,2006-12-01,W,710
264908,8A,2006-12-01,W,3409
264909,90N,2006-12-01,W,590
264910,95E,2006-12-01,W,4816
264911,95W,2006-12-01,W,4590
264912,X20,2006-12-01,W,688
264913,X28,2006-12-01,W,843
264914,X3,2006-12-01,W,105
264915,X4,2006-12-01,W,1092
264916,X49,2006-12-01,W,10328
264917,X54,2006-12-01,W,1129
264918,X55,2006-12-01,W,1840
264919,X80,2006-12-01,W,4185
264920,X9,2006-12-01,W,7498
264921,X98,2006-12-01,W,282
264922,3,2006-12-02,A,13883
264923,4,2006-12-02,A,17769
264924,6,2006-12-02,A,9908
264925,8,2006-12-02,A,14367
264926,9,2006-12-02,A,22115
264927,10,2006-12-02,A,1243
264928,11,2006-12-02,A,1569
264929,12,2006-12-02,A,8151
264930,14,2006-12-02,A,5251
264931,15,2006-12-02,A,5332
264932,18,2006-12-02,A,906
264933,19,2006-12-02,A,372
264934,20,2006-12-02,A,15382
264935,21,2006-12-02,A,6434
264936,22,2006-12-02,A,17603
264937,28,2006-12-02,A,4651
264938,29,2006-12-02,A,11753
264939,30,2006-12-02,A,1791
264940,34,2006-12-02,A,3510
264941,35,2006-12-02,A,3669
264942,36,2006-12-02,A,15519
264943,43,2006-12-02,A,659
264944,44,2006-12-02,A,2858
264945,47,2006-12-02,A,8359
264946,49,2006-12-02,A,19648
264947,50,2006-12-02,A,4474
264948,51,2006-12-02,A,999
264949,52,2006-12-02,A,7995
264950,53,2006-12-02,A,13783
264951,54,2006-12-02,A,9888
264952,55,2006-12-02,A,9082
264953,56,2006-12-02,A,8262
264954,57,2006-12-02,A,1327
264955,59,2006-12-02,A,1805
264956,60,2006-12-02,A,7520
264957,62,2006-12-02,A,7754
264958,63,2006-12-02,A,13927
264959,65,2006-12-02,A,3205
264960,66,2006-12-02,A,13637
264961,67,2006-12-02,A,10419
264962,68,2006-12-02,A,566
264963,70,2006-12-02,A,6866
264964,71,2006-12-02,A,8767
264965,72,2006-12-02,A,11444
264966,73,2006-12-02,A,2408
264967,74,2006-12-02,A,8604
264968,75,2006-12-02,A,5397
264969,76,2006-12-02,A,6187
264970,77,2006-12-02,A,14915
264971,78,2006-12-02,A,5376
264972,79,2006-12-02,A,25232
264973,80,2006-12-02,A,9719
264974,81,2006-12-02,A,11625
264975,82,2006-12-02,A,10681
264976,84,2006-12-02,A,2306
264977,85,2006-12-02,A,8817
264978,87,2006-12-02,A,10288
264979,88,2006-12-02,A,783
264980,90,2006-12-02,A,3887
264981,91,2006-12-02,A,4229
264982,92,2006-12-02,A,4133
264983,93,2006-12-02,A,1706
264984,94,2006-12-02,A,4640
264985,97,2006-12-02,A,2390
264986,103,2006-12-02,A,1707
264987,106,2006-12-02,A,604
264988,111,2006-12-02,A,3420
264989,112,2006-12-02,A,1387
264990,119,2006-12-02,A,4781
264991,124,2006-12-02,A,838
264992,126,2006-12-02,A,4919
264993,145,2006-12-02,A,3693
264994,146,2006-12-02,A,8305
264995,147,2006-12-02,A,8680
264996,151,2006-12-02,A,15151
264997,152,2006-12-02,A,4509
264998,155,2006-12-02,A,5523
264999,168,2006-12-02,A,47
265000,169,2006-12-02,A,173
265001,171,2006-12-02,A,1057
265002,172,2006-12-02,A,369
265003,174,2006-12-02,A,139
265004,201,2006-12-02,A,735
265005,1001,2006-12-02,A,158
265006,1002,2006-12-02,A,1074
265007,49B,2006-12-02,A,3003
265008,52A,2006-12-02,A,1995
265009,53A,2006-12-02,A,2954
265010,54B,2006-12-02,A,4117
265011,55N,2006-12-02,A,106
265012,62H,2006-12-02,A,497
265013,63W,2006-12-02,A,825
265014,81W,2006-12-02,A,895
265015,85A,2006-12-02,A,246
265016,8A,2006-12-02,A,2691
265017,90N,2006-12-02,A,165
265018,95E,2006-12-02,A,3809
265019,95W,2006-12-02,A,4688
265020,X80,2006-12-02,A,1170
265021,X98,2006-12-02,A,69
265022,3,2006-12-03,U,9033
265023,4,2006-12-03,U,10120
265024,6,2006-12-03,U,5737
265025,8,2006-12-03,U,9178
265026,9,2006-12-03,U,14798
265027,10,2006-12-03,U,629
265028,11,2006-12-03,U,1086
265029,12,2006-12-03,U,6148
265030,14,2006-12-03,U,3362
265031,15,2006-12-03,U,2699
265032,18,2006-12-03,U,645
265033,20,2006-12-03,U,9162
265034,21,2006-12-03,U,3311
265035,22,2006-12-03,U,11025
265036,28,2006-12-03,U,3016
265037,29,2006-12-03,U,7749
265038,30,2006-12-03,U,620
265039,34,2006-12-03,U,1827
265040,35,2006-12-03,U,2232
265041,36,2006-12-03,U,10277
265042,43,2006-12-03,U,243
265043,44,2006-12-03,U,1655
265044,47,2006-12-03,U,5462
265045,49,2006-12-03,U,11795
265046,50,2006-12-03,U,2796
265047,51,2006-12-03,U,797
265048,52,2006-12-03,U,5398
265049,53,2006-12-03,U,8756
265050,54,2006-12-03,U,5427
265051,55,2006-12-03,U,6390
265052,56,2006-12-03,U,5013
265053,57,2006-12-03,U,453
265054,60,2006-12-03,U,4745
265055,62,2006-12-03,U,4245
265056,63,2006-12-03,U,10984
265057,65,2006-12-03,U,1533
265058,66,2006-12-03,U,8048
265059,67,2006-12-03,U,6989
265060,68,2006-12-03,U,254
265061,70,2006-12-03,U,4580
265062,71,2006-12-03,U,5600
265063,72,2006-12-03,U,7642
265064,73,2006-12-03,U,944
265065,74,2006-12-03,U,5084
265066,75,2006-12-03,U,3782
265067,76,2006-12-03,U,4545
265068,77,2006-12-03,U,10078
265069,78,2006-12-03,U,3315
