SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,15-04697582,09/10/2015,Front,,Boarded,,Vacant,False,False,1119,N,PARKSIDE,AVE,60651.0,1138476.73610458,1906896.13941331,29.0,15.0,25.0,41.90065041527865,-87.76681403003636,"(41.90065041527865, -87.76681403003636)",2015-09-10
Vacant/Abandoned Building,15-04538016,09/02/2015,Rear,,Open,REAR,Vacant,False,True,2510,S,SACRAMENTO,AVE,60623.0,1156761.48677899,1887148.66620366,12.0,10.0,30.0,41.84611037549888,-87.70018765048367,"(41.84611037549888, -87.70018765048367)",2015-09-02
Vacant/Abandoned Building,15-04830640,09/16/2015,Front,,Open,,Vacant,False,False,5831,S,WABASH,AVE,60637.0,1177711.47300871,1866370.61798608,20.0,2.0,40.0,41.78864407856136,-87.62393264922785,"(41.78864407856136, -87.62393264922785)",2015-09-16
Vacant/Abandoned Building,15-04833909,09/16/2015,Front,,Open,,Vacant,False,False,11718,S,INDIANA,AVE,60628.0,1179681.66632408,1827132.10976588,9.0,5.0,53.0,41.68092403690184,-87.61790466524559,"(41.68092403690184, -87.61790466524559)",2015-09-16
Vacant/Abandoned Building,15-04800989,09/14/2015,Front,,Open,,Vacant,False,False,5309,W,MONROE,ST,60644.0,1140972.28427398,1899147.50396569,29.0,15.0,25.0,41.87934162393381,-87.75783849114609,"(41.87934162393381, -87.75783849114609)",2015-09-14
Vacant/Abandoned Building,15-04808524,09/15/2015,Front,,Open,,Vacant,False,False,10840,S,MORGAN,ST,60643.0,1171582.17001239,1832830.22997924,34.0,22.0,75.0,41.69674133094857,-87.64738680925316,"(41.69674133094857, -87.64738680925316)",2015-09-15
Vacant/Abandoned Building,15-04824907,09/16/2015,Front,,Open,,Vacant,False,False,1446,N,MILWAUKEE,AVE,60622.0,1163757.56126805,1909784.33160469,1.0,14.0,24.0,41.90808016755403,-87.6738742307312,"(41.90808016755403, -87.6738742307312)",2015-09-16
Vacant/Abandoned Building,15-04731808,09/11/2015,Rear,,Boarded,NONE,Vacant,False,False,5928,S,INDIANA,AVE,60637.0,1178613.10362429,1865752.47932308,20.0,2.0,40.0,41.7869273835488,-87.62064550825491,"(41.7869273835488, -87.6206455082549)",2015-09-11
Vacant/Abandoned Building,15-04733421,09/11/2015,Rear,,Boarded,,Vacant,False,True,6438,S,VERNON,AVE,60637.0,1180356.91798349,1862421.45301953,20.0,3.0,42.0,41.77774688393093,-87.61435392003801,"(41.777746883930924, -87.61435392003801)",2015-09-11
Vacant/Abandoned Building,15-04578442,09/04/2015,Front,,Open,,Vacant,True,True,9224,S,BLACKSTONE,AVE,60619.0,1187727.40422938,1844116.62159418,8.0,4.0,48.0,41.727344426108715,-87.58791534812599,"(41.727344426108715, -87.587915348126)",2015-09-04
Vacant/Abandoned Building,15-04643457,09/08/2015,Front,,Open,,Vacant,False,False,6523,S,SEELEY,AVE,60636.0,1163817.57118808,1861385.83939559,16.0,7.0,67.0,41.77526848427496,-87.67501653211491,"(41.77526848427496, -87.67501653211491)",2015-09-08
Vacant/Abandoned Building,15-04643487,09/08/2015,Front,,Open,,Vacant,False,False,10659,S,WENTWORTH,AVE,60628.0,1176838.40393122,1834190.36368926,34.0,5.0,49.0,41.700357250668596,-87.62810088058019,"(41.70035725066859, -87.62810088058018)",2015-09-08
Vacant/Abandoned Building,15-04503581,09/01/2015,,,,,,,,6622,S,RHODES,AVE,60637.0,1181040.49369864,1861225.27010717,20.0,3.0,42.0,41.774448730605236,-87.61188473183546,"(41.774448730605236, -87.61188473183545)",2015-09-01
Vacant/Abandoned Building,15-04504898,09/01/2015,Front,,Open,FRONT DOOR,Vacant,False,True,2256,S,KOSTNER,AVE,60623.0,1147410.1405153,1888622.84160539,22.0,10.0,29.0,41.85033976409819,-87.73446904918373,"(41.85033976409819, -87.73446904918374)",2015-09-01
Vacant/Abandoned Building,15-04817285,09/15/2015,Rear,,Open,,Vacant,False,False,8008,S,COLFAX,AVE,60617.0,1194906.48249673,1852311.28007953,7.0,4.0,46.0,41.74965765156732,-87.56134854293373,"(41.74965765156732, -87.56134854293373)",2015-09-15
Vacant/Abandoned Building,15-04657191,09/08/2015,Front,,Open,,Vacant,False,False,7128,S,EMERALD,AVE,60621.0,1172577.40988802,1857607.07373011,6.0,7.0,68.0,41.76471060264614,-87.64301526452405,"(41.76471060264614, -87.64301526452407)",2015-09-08
Vacant/Abandoned Building,15-04696318,09/10/2015,Front,,Open,,Vacant,False,False,7000,S,BISHOP,ST,60636.0,1167875.94188039,1858325.1229972001,17.0,7.0,67.0,41.7667832712738,-87.66022683767261,"(41.7667832712738, -87.66022683767261)",2015-09-10
Vacant/Abandoned Building,15-04600857,09/05/2015,Front,,Open,ALL DOORS AND WINDOWS,Vacant,True,True,12216,S,ABERDEEN,ST,60643.0,1171206.44136769,1823795.34701563,34.0,5.0,53.0,41.67195633848029,-87.64902526482462,"(41.671956338480285, -87.64902526482462)",2015-09-05
Vacant/Abandoned Building,15-04618143,09/06/2015,Front,,Open,FRONT DOOR WIDE OPEN,Vacant,False,True,11043,S,WALLACE,ST,60628.0,1174274.39410141,1831650.37672307,34.0,22.0,49.0,41.6934443745277,-87.63756439324841,"(41.693444374527694, -87.63756439324841)",2015-09-06
Vacant/Abandoned Building,15-04622589,09/07/2015,Rear,,Open,BACK AND FRONT DOOR,Vacant,False,True,206,W,112TH,PL,60628.0,1176904.05848848,1830345.18462439,34.0,5.0,49.0,41.68980404198643,-87.62797577921721,"(41.68980404198643, -87.62797577921721)",2015-09-07
Vacant/Abandoned Building,15-04628559,09/07/2015,Front,,Open,FRONT DOORS OPEN,Vacant,False,True,213,W,112TH,ST,60628.0,1176847.34488351,1830674.38079931,34.0,5.0,49.0,41.69070867936065,-87.62817354184979,"(41.69070867936065, -87.62817354184978)",2015-09-07
Vacant/Abandoned Building,15-04628579,09/07/2015,Front,,Open,FRONT DOORS OPEN,Vacant,False,True,214,W,112TH,ST,60628.0,1176840.64488351,1830674.18079931,34.0,5.0,49.0,41.690708281037324,-87.62819807687357,"(41.690708281037324, -87.62819807687356)",2015-09-07
Vacant/Abandoned Building,15-04643326,09/08/2015,Front,,Open,,Vacant,False,False,1953,W,63RD,ST,60636.0,1164335.8958865,1862869.17040974,15.0,7.0,67.0,41.77932803741671,-87.67307466142358,"(41.77932803741671, -87.6730746614236)",2015-09-08
Vacant/Abandoned Building,15-04644312,09/08/2015,Front,,Open,,Vacant,False,False,1911,W,63RD,ST,60636.0,1164650.68059888,1862877.57731751,15.0,7.0,67.0,41.77934446880521,-87.67192038619154,"(41.779344468805206, -87.67192038619154)",2015-09-08
Vacant/Abandoned Building,15-04550920,09/03/2015,Front,,Open,"BLDG IS NOT BOARDED, BUT THE DOORS ARE CLOSED.",Vacant,False,False,1209,W,108TH,ST,60643.0,1170183.06569882,1833166.49992205,34.0,22.0,75.0,41.697694571880334,-87.65249977002392,"(41.697694571880334, -87.65249977002392)",2015-09-03
Vacant/Abandoned Building,15-04553693,09/03/2015,Front,,Boarded,,Vacant,False,False,7833,S,MARQUETTE,AVE,60649.0,1195681.10709959,1853552.05620864,7.0,4.0,43.0,41.75304332869962,-87.55846910786032,"(41.75304332869962, -87.55846910786032)",2015-09-03
Vacant/Abandoned Building,15-04874735,09/18/2015,Front,,Open,,Vacant,False,False,6422,W,BELMONT,AVE,60634.0,1132909.21991747,1920581.20392589,36.0,16.0,17.0,41.93830296968467,-87.78694394543432,"(41.93830296968467, -87.78694394543433)",2015-09-18
Vacant/Abandoned Building,15-04572412,09/04/2015,Rear,,Open,REAR,Vacant,False,True,5534,S,GREEN,ST,60621.0,1171582.9100203002,1868061.42031907,20.0,7.0,68.0,41.79342039346971,-87.64635425400336,"(41.79342039346971, -87.64635425400336)",2015-09-04
Vacant/Abandoned Building,15-04862976,09/17/2015,Front,,Open,,Vacant,False,True,611,E,41ST,ST,60653.0,1180986.8201313,1877939.02760146,4.0,2.0,38.0,41.820313978298394,-87.61156704381054,"(41.820313978298394, -87.61156704381054)",2015-09-17
Vacant/Abandoned Building,15-04944113,09/21/2015,Front,,Open,,Vacant,False,False,3810,W,WABANSIA,AVE,60647.0,1150667.87008415,1911026.50707552,26.0,25.0,23.0,41.91175489817819,-87.72192671388007,"(41.91175489817819, -87.72192671388007)",2015-09-21
Vacant/Abandoned Building,15-04824297,09/16/2015,Front,,Open,,Vacant,False,False,1733,W,100TH,PL,60643.0,1166538.92430707,1838048.03241682,19.0,22.0,72.0,41.71116856894716,-87.66570412438624,"(41.71116856894716, -87.66570412438624)",2015-09-16
Vacant/Abandoned Building,15-04545031,09/03/2015,,,,,,,,128,N,CAMPBELL,AVE,60612.0,1159829.8046718999,1900892.61753133,27.0,12.0,28.0,41.88376251344546,-87.68854826096063,"(41.88376251344546, -87.68854826096064)",2015-09-03
Vacant/Abandoned Building,15-04968303,09/22/2015,Front,,Open,,Vacant,False,True,2270,W,37TH,ST,60609.0,1161604.35708744,1880107.44060948,12.0,9.0,59.0,41.82668913202743,-87.68261036880638,"(41.82668913202744, -87.68261036880637)",2015-09-22
Vacant/Abandoned Building,15-04673462,09/09/2015,Front,,Boarded,,Vacant,False,True,7634,S,ST LAWRENCE,AVE,60619.0,1181556.59748339,1854522.15337864,6.0,6.0,69.0,41.75604279940201,-87.61019938310204,"(41.75604279940201, -87.61019938310203)",2015-09-09
Vacant/Abandoned Building,15-04675253,09/09/2015,Front,,Open,REAR,Vacant,False,False,1107,W,71ST,ST,60621.0,1170135.51091745,1857724.79529823,6.0,7.0,68.0,41.765087074471715,-87.65196206438715,"(41.765087074471715, -87.65196206438715)",2015-09-09
Vacant/Abandoned Building,15-04705490,09/10/2015,Front,,Boarded,,Vacant,False,False,7139,S,EMERALD,AVE,60621.0,1172579.30988802,1857533.37373011,6.0,7.0,68.0,41.764508319040296,-87.6430104684486,"(41.764508319040296, -87.6430104684486)",2015-09-10
Vacant/Abandoned Building,15-04648169,09/08/2015,Front,,Open,BACK DOOR,Vacant,False,True,647,E,87TH,PL,60619.0,1182083.34979919,1847106.85548831,6.0,6.0,44.0,41.735682239635956,-87.60849788550959,"(41.73568223963596, -87.6084978855096)",2015-09-08
Vacant/Abandoned Building,15-04521824,09/02/2015,Rear,,Open,REAR AND NORTH SIDE WINDOWS OUT,Vacant,False,True,7144,S,ST LAWRENCE,AVE,60619.0,1181471.97298168,1857779.26701147,6.0,3.0,69.0,41.76498261044385,-87.61040919756798,"(41.76498261044385, -87.61040919756798)",2015-09-02
Vacant/Abandoned Building,15-04524249,09/02/2015,Front,,Open,FRONT AND BACK AND GARAGE,Vacant,False,True,7531,S,DR MARTIN LUTHER KING JR,DR,60619.0,1180211.71096882,1855164.41611123,6.0,6.0,69.0,41.75783615342104,-87.61510840310517,"(41.75783615342104, -87.61510840310517)",2015-09-02
Vacant/Abandoned Building,15-04532367,09/02/2015,,,,,,,,7143,S,PRINCETON,AVE,60621.0,1175530.09151008,1857592.27203381,6.0,7.0,69.0,41.76460444903619,-87.63219336539628,"(41.764604449036185, -87.63219336539626)",2015-09-02
Vacant/Abandoned Building,15-04992498,09/23/2015,Front,,Open,,Vacant,False,False,7809,S,SPAULDING,AVE,60652.0,1155737.29763323,1852638.7209110002,18.0,8.0,70.0,41.75143094212441,-87.70487232769783,"(41.75143094212441, -87.70487232769783)",2015-09-23
Vacant/Abandoned Building,15-04992587,09/23/2015,Front,,Open,,Vacant,False,False,400,N,LAWLER,AVE,60644.0,1142630.82988201,1902262.23270912,37.0,15.0,25.0,41.88785814148547,-87.751670982802,"(41.88785814148547, -87.751670982802)",2015-09-23
Vacant/Abandoned Building,15-04992594,09/23/2015,Front,,Open,,Vacant,False,False,4629,N,BROADWAY,,60640.0,1167924.69422737,1930978.91429375,46.0,19.0,3.0,41.96615017904135,-87.6579530212916,"(41.96615017904135, -87.65795302129159)",2015-09-23
Vacant/Abandoned Building,15-04971953,09/22/2015,Front,,Open,,Vacant,False,False,7834,S,MARQUETTE,AVE,60649.0,1195681.30709959,1853545.35620864,7.0,4.0,43.0,41.75302493845244,-87.55846859608316,"(41.75302493845244, -87.55846859608317)",2015-09-22
Vacant/Abandoned Building,15-05023277,09/24/2015,Front,,Open,,Vacant,False,False,505,E,PERSHING,RD,60653.0,1180237.48010829,1879228.66611605,3.0,2.0,38.0,41.823870085840014,-87.6142763374564,"(41.823870085840014, -87.61427633745639)",2015-09-24
Vacant/Abandoned Building,15-04997460,09/23/2015,Front,,Open,,Vacant,False,False,4042,S,WABASH,AVE,60653.0,1177384.92378803,1878227.74490167,3.0,2.0,38.0,41.821188509677775,-87.62477156489649,"(41.821188509677775, -87.62477156489649)",2015-09-23
Vacant/Abandoned Building,15-04564170,09/04/2015,Front,,Open,DOORS AND WINDOWS ARE NOT SECURED.,Vacant,False,True,3738,S,WASHTENAW,AVE,60632.0,1158983.85450239,1879651.95756828,12.0,9.0,58.0,41.825493295916544,-87.69223702297661,"(41.82549329591655, -87.69223702297661)",2015-09-04
Vacant/Abandoned Building,15-04731851,09/11/2015,Rear,,Boarded,NONE,Vacant,False,False,201,E,61ST,ST,60637.0,1178649.57008397,1864613.30647414,20.0,3.0,40.0,41.78380055155218,-87.62054642932121,"(41.78380055155219, -87.62054642932122)",2015-09-11
Vacant/Abandoned Building,15-04677802,09/09/2015,,,,,,,,6238,S,ST LAWRENCE,AVE,60637.0,1181307.5701847,1863777.86567985,20.0,3.0,42.0,41.78144714605824,-87.61082706573205,"(41.78144714605824, -87.61082706573207)",2015-09-09
Vacant/Abandoned Building,15-04553440,09/03/2015,Rear,,Open,WINDOWS AND REAR,Vacant,True,True,4738,W,WEST END,AVE,60644.0,1144768.46620829,1900560.70390459,28.0,11.0,25.0,41.883148916135845,-87.7438637161131,"(41.88314891613584, -87.7438637161131)",2015-09-03
Vacant/Abandoned Building,15-05112069,09/28/2015,Front,,Open,,Vacant,False,False,6818,S,ROCKWELL,ST,60629.0,1160216.06581092,1859346.70806971,17.0,8.0,66.0,41.769747711679905,-87.68827534602518,"(41.769747711679905, -87.68827534602518)",2015-09-28
Vacant/Abandoned Building,15-05125630,09/28/2015,Front,,Open,,Vacant,False,False,6351,S,HAMILTON,AVE,60636.0,1163121.24072291,1862500.55996615,16.0,7.0,67.0,41.77834202720173,-87.67753804105125,"(41.77834202720173, -87.67753804105125)",2015-09-28
Vacant/Abandoned Building,15-05152472,09/29/2015,Front,,Open,,Vacant,False,False,10821,S,SANGAMON,ST,60643.0,1171908.18002667,1833067.99000147,34.0,22.0,75.0,41.69738665049632,-87.64618620920551,"(41.69738665049632, -87.64618620920551)",2015-09-29
Vacant/Abandoned Building,15-05023118,09/24/2015,Front,,Open,FRONT/REAR,Vacant,False,False,6333,S,HAMILTON,AVE,60636.0,1163117.82997421,1862619.23182259,16.0,7.0,67.0,41.778667750103686,-87.67754722731709,"(41.778667750103686, -87.67754722731708)",2015-09-24
Vacant/Abandoned Building,15-05023172,09/24/2015,Front,,Open,FRONT/REAR,Vacant,False,False,6341,S,HAMILTON,AVE,60636.0,1163119.32997421,1862566.53182259,16.0,7.0,67.0,41.77852310283185,-87.67754320156764,"(41.77852310283185, -87.67754320156766)",2015-09-24
Vacant/Abandoned Building,15-05033148,09/24/2015,Front,,Open,,Vacant,False,False,5606,S,RACINE,AVE,60636.0,1169276.20229372,1867611.28359676,16.0,7.0,67.0,41.79223543787671,-87.65482576394581,"(41.79223543787671, -87.65482576394582)",2015-09-24
Vacant/Abandoned Building,15-04854397,09/17/2015,Front,,Boarded,,Vacant,False,False,7538,S,WOLCOTT,AVE,60620.0,1164995.25980791,1854656.52237677,17.0,6.0,71.0,41.75677749870203,-87.67088924741293,"(41.75677749870202, -87.67088924741293)",2015-09-17
Vacant/Abandoned Building,15-04876748,09/18/2015,,,,,,,,6149,S,MARSHFIELD,AVE,60636.0,1166394.74532588,1863929.64478144,15.0,7.0,67.0,41.782194485821975,-87.6654964869623,"(41.78219448582198, -87.6654964869623)",2015-09-18
Vacant/Abandoned Building,15-04740533,09/11/2015,Front,,Open,,Vacant,False,True,6226,S,HERMITAGE,AVE,60636.0,1165745.29617934,1863401.84597787,15.0,7.0,67.0,41.78075995548719,-87.667892523268,"(41.78075995548719, -87.667892523268)",2015-09-11
Vacant/Abandoned Building,15-04648145,09/08/2015,Front,,Open,FRONT DOOR,Vacant,False,True,7210,S,LOWE,AVE,60621.0,1173393.43667738,1857087.92889399,6.0,7.0,68.0,41.7632679966812,-87.6400396482926,"(41.7632679966812, -87.64003964829259)",2015-09-08
Vacant/Abandoned Building,15-04841023,09/16/2015,Rear,,Open,UNKNOWN,Vacant,False,True,5452,W,POTOMAC,AVE,60651.0,1139635.88357058,1908119.54472798,37.0,25.0,25.0,41.90398650085178,-87.76252645003412,"(41.90398650085178, -87.76252645003412)",2015-09-16
Vacant/Abandoned Building,15-04773274,09/13/2015,Front,,Open,,Vacant,False,False,2648,N,MANGO,AVE,60639.0,1137598.41167469,1917025.02652401,30.0,25.0,19.0,41.92846113089089,-87.76979576168365,"(41.928461130890874, -87.76979576168365)",2015-09-13
Vacant/Abandoned Building,15-04708457,09/10/2015,,,,,,,,2159,N,LATROBE,AVE,60639.0,1141034.52152151,1913861.85472778,36.0,25.0,19.0,41.91971838749192,-87.75724715749334,"(41.91971838749192, -87.75724715749335)",2015-09-10
Vacant/Abandoned Building,15-04726916,09/11/2015,Rear,,Open,,Vacant,False,False,6227,N,LEROY,AVE,60646.0,1140661.67698049,1940859.34511061,39.0,16.0,12.0,41.99380881097974,-87.75795105248966,"(41.99380881097974, -87.75795105248966)",2015-09-11
Vacant/Abandoned Building,15-04598418,09/05/2015,Front,,Open,FRONT/REAR DOORS,Vacant,False,True,5554,W,BLOOMINGDALE,AVE,60639.0,1138995.56152004,1911414.7240048,37.0,25.0,25.0,41.9130405255884,-87.76479832031931,"(41.9130405255884, -87.76479832031931)",2015-09-05
Vacant/Abandoned Building,15-04528843,09/02/2015,Rear,,Open,,Vacant,False,False,5442,W,POTOMAC,AVE,60651.0,1139714.84308849,1908121.1480814999,37.0,25.0,25.0,41.903989458527796,-87.76223636854854,"(41.903989458527796, -87.76223636854854)",2015-09-02
Vacant/Abandoned Building,15-05171529,09/30/2015,Front,,Open,,Vacant,False,True,9256,S,EMERALD,AVE,60620.0,1172934.95368094,1843474.72771656,21.0,22.0,73.0,41.72592172330084,-87.64212086176262,"(41.725921723300836, -87.64212086176262)",2015-09-30
Vacant/Abandoned Building,15-05178068,09/30/2015,Front,,Boarded,,Vacant,False,False,8427,S,SANGAMON,ST,60620.0,1171443.41502533,1848950.70023343,21.0,6.0,71.0,41.74098128956256,-87.64742460428596,"(41.740981289562555, -87.64742460428597)",2015-09-30
Vacant/Abandoned Building,15-05045454,09/25/2015,Front,,Open,ALL AROUND,Vacant,False,True,5917,S,HERMITAGE,AVE,60636.0,1165692.9499076,1865453.3519159001,15.0,7.0,67.0,41.786390659234435,-87.6680262394728,"(41.78639065923444, -87.6680262394728)",2015-09-25
Vacant/Abandoned Building,15-05047833,09/25/2015,,,,,,,,5532,S,WINCHESTER,AVE,60636.0,1164302.09989404,1867885.55200762,15.0,7.0,67.0,41.79309434407272,-87.67305733260004,"(41.79309434407272, -87.67305733260005)",2015-09-25
Vacant/Abandoned Building,15-04956315,09/21/2015,Front,,Open,ALL OVER,Vacant,False,True,5618,S,OAKLEY,AVE,60636.0,1162074.55770375,1867382.00992657,15.0,8.0,63.0,41.79175921666047,-87.68123953073004,"(41.79175921666047, -87.68123953073005)",2015-09-21
Vacant/Abandoned Building,15-04882562,09/18/2015,Front,,Open,BOTH FROMT AND REAR DOOR,Vacant,False,True,5619,S,WOLCOTT,AVE,60636.0,1164646.47751033,1867407.33899417,15.0,7.0,67.0,41.79177480293778,-87.67180802663393,"(41.79177480293778, -87.67180802663394)",2015-09-18
Vacant/Abandoned Building,15-04876747,09/18/2015,,,,,,,,6018,S,HERMITAGE,AVE,60636.0,1165710.73571009,1864783.7310256,15.0,7.0,67.0,41.78455275760727,-87.66798002648632,"(41.78455275760727, -87.66798002648632)",2015-09-18
Vacant/Abandoned Building,15-04730914,09/11/2015,Front,,Open,,Vacant,False,True,5811,S,WOOD,ST,60636.0,1165344.70151096,1866091.21149587,15.0,7.0,67.0,41.78814841363445,-87.66928503578035,"(41.788148413634445, -87.66928503578036)",2015-09-11
Vacant/Abandoned Building,15-04533113,09/02/2015,Front,,Open,"REAR, SIDE DOORS,",Vacant,False,True,4239,S,KEDZIE,AVE,60632.0,1155722.16862095,1876243.23999875,15.0,9.0,58.0,41.81620550218154,-87.70429496008292,"(41.81620550218154, -87.7042949600829)",2015-09-02
