,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
116907,09/01/2015,Completed - Dup,09/01/2015,15-04493864,Alley Light Out,5101 W DEMING PL,60639.0,1141951.89192751,1916487.19846887,31.0,25.0,19.0,41.92690564490084,-87.75381136527254,"(41.92690564490084, -87.75381136527255)",2015-09-01
116908,09/01/2015,Completed - Dup,09/01/2015,15-04495036,Alley Light Out,7646 S PHILLIPS AVE,60649.0,1193858.37772169,1854739.0896174998,7.0,4.0,43.0,41.75634549525195,-87.565109721739,"(41.75634549525195, -87.565109721739)",2015-09-01
116909,09/01/2015,Completed - Dup,09/01/2015,15-04495257,Alley Light Out,537 N ALBANY AVE,60612.0,1155616.28037331,1903473.21461524,27.0,12.0,23.0,41.8909297515762,-87.70395125139814,"(41.890929751576195, -87.70395125139814)",2015-09-01
116910,09/01/2015,Completed - Dup,09/01/2015,15-04500500,Alley Light Out,2937 N PARKSIDE AVE,60634.0,1138197.42668329,1918963.07733133,31.0,25.0,19.0,41.93376852575983,-87.7675475585194,"(41.93376852575983, -87.76754755851941)",2015-09-01
116911,09/01/2015,Completed - Dup,09/01/2015,15-04502239,Alley Light Out,7611 S EUCLID AVE,60649.0,1190524.42990544,1854891.12406575,8.0,4.0,43.0,41.75684373660837,-87.57732285246345,"(41.75684373660837, -87.57732285246345)",2015-09-01
116912,09/01/2015,Completed - Dup,09/01/2015,15-04503761,Alley Light Out,3422 W EVERGREEN AVE,60651.0,1153302.55397968,1908769.88328008,26.0,14.0,23.0,41.905510573176095,-87.71230765184755,"(41.90551057317609, -87.71230765184754)",2015-09-01
116913,09/01/2015,Completed - Dup,09/01/2015,15-04503873,Alley Light Out,4114 N KEDZIE AVE,60618.0,1154323.16406619,1927080.8741733998,33.0,17.0,16.0,41.95573702342123,-87.70806806480441,"(41.95573702342123, -87.7080680648044)",2015-09-01
116914,09/01/2015,Completed - Dup,09/01/2015,15-04504306,Alley Light Out,8528 S ABERDEEN ST,60620.0,1170473.94930811,1848255.78991851,21.0,6.0,71.0,41.73909550914603,-87.650996836902,"(41.73909550914603, -87.65099683690198)",2015-09-01
116915,09/01/2015,Completed - Dup,09/01/2015,15-04504655,Alley Light Out,1822 W TOUHY AVE,60626.0,1162826.32918176,1947869.93028616,49.0,24.0,1.0,42.012608427526224,-87.67622221344007,"(42.012608427526224, -87.67622221344008)",2015-09-01
116916,09/01/2015,Completed - Dup,09/01/2015,15-04510112,Alley Light Out,929 E 49TH ST,60615.0,1183317.87819477,1872717.223814,4.0,2.0,39.0,41.80593090796429,-87.60317854100744,"(41.80593090796429, -87.60317854100744)",2015-09-01
116917,09/01/2015,Completed - Dup,09/01/2015,15-04510384,Alley Light Out,3800 S HERMITAGE AVE,60609.0,1165309.25370537,1879512.99590812,12.0,9.0,59.0,41.824980103137186,-87.66903463317611,"(41.824980103137186, -87.66903463317612)",2015-09-01
116918,09/01/2015,Completed,09/01/2015,15-04495263,Alley Light Out,1511 N WASHTENAW AVE,60622.0,1158140.59617808,1909939.13962942,1.0,14.0,24.0,41.90862161942433,-87.69450384972896,"(41.90862161942433, -87.69450384972897)",2015-09-01
116920,09/01/2015,Completed,09/01/2015,15-04495359,Alley Light Out,1535 N WASHTENAW AVE,60622.0,1158136.59617808,1910100.23962942,1.0,14.0,24.0,41.90906377264198,-87.69451413630445,"(41.90906377264198, -87.69451413630446)",2015-09-01
116921,09/01/2015,Completed,09/01/2015,15-04495437,Alley Light Out,810 N CAMPBELL AVE,60622.0,1159587.67228583,1905353.98058694,26.0,12.0,24.0,41.89600987262229,-87.68931443575491,"(41.896009872622294, -87.6893144357549)",2015-09-01
116922,09/01/2015,Completed,09/01/2015,15-04499592,Alley Light Out,5646 S TROY ST,60629.0,1156344.70950941,1867017.19721622,14.0,8.0,63.0,41.79087546078042,-87.70225981346029,"(41.79087546078042, -87.70225981346029)",2015-09-01
116923,09/01/2015,Completed,09/01/2015,15-04500016,Alley Light Out,4303 W CORTEZ ST,60651.0,1147446.11012833,1906649.36007043,37.0,11.0,23.0,41.89980596683776,-87.73387495795777,"(41.89980596683776, -87.73387495795777)",2015-09-01
116924,09/01/2015,Completed,09/01/2015,15-04504677,Alley Light Out,4656 N DAMEN AVE,60625.0,1162168.44478941,1931004.56006887,47.0,19.0,4.0,41.96634311056243,-87.67911694104252,"(41.96634311056243, -87.67911694104251)",2015-09-01
116925,09/01/2015,Completed,09/01/2015,15-04504693,Alley Light Out,1808 W TOUHY AVE,60626.0,1162923.32918176,1947872.83028616,49.0,24.0,1.0,42.01261434142965,-87.67586522123078,"(42.012614341429654, -87.67586522123078)",2015-09-01
116926,09/01/2015,Completed,09/01/2015,15-04504707,Alley Light Out,4730 N WESTERN AVE,60625.0,1159514.46552015,1931340.7812281002,40.0,19.0,4.0,41.96732091123084,-87.6888658762677,"(41.967320911230836, -87.6888658762677)",2015-09-01
116927,09/01/2015,Completed,09/01/2015,15-04504725,Alley Light Out,4829 N CLAREMONT AVE,60625.0,1159824.44011594,1932015.10660805,47.0,20.0,4.0,41.969164889357685,-87.68770745011341,"(41.96916488935769, -87.6877074501134)",2015-09-01
116928,09/01/2015,Completed,09/01/2015,15-04509828,Alley Light Out,4857 N DRAKE AVE,60625.0,1151841.21742777,1932045.95738141,33.0,17.0,14.0,41.96941087476598,-87.71706102236034,"(41.96941087476598, -87.71706102236035)",2015-09-01
116929,09/01/2015,Completed,09/01/2015,15-04509846,Alley Light Out,4722 N SAWYER AVE,60625.0,1153861.74986882,1931190.35427259,33.0,17.0,14.0,41.96702292525322,-87.70965437397345,"(41.96702292525322, -87.70965437397344)",2015-09-01
116930,09/01/2015,Completed,09/01/2015,15-04511530,Alley Light Out,4210 N PARKSIDE AVE,60634.0,1137922.66421234,1927427.35970634,38.0,16.0,15.0,41.95700034175758,-87.76835228108905,"(41.95700034175758, -87.76835228108907)",2015-09-01
116931,09/01/2015,Completed,09/01/2015,15-04511557,Alley Light Out,4231 N PARKSIDE AVE,60634.0,1137918.26421234,1927568.45970634,38.0,16.0,15.0,41.95738761318835,-87.76836503715833,"(41.95738761318835, -87.76836503715835)",2015-09-01
116932,09/01/2015,Completed,09/01/2015,15-04511693,Alley Light Out,4249 N MARMORA AVE,60634.0,1136253.16920868,1927648.56009654,38.0,16.0,15.0,41.95763737683587,-87.77448463069597,"(41.95763737683587, -87.77448463069597)",2015-09-01
116933,09/01/2015,Completed,09/01/2015,15-04512412,Alley Light Out,10014 S PEORIA ST,60643.0,1172080.49802212,1838426.26918329,34.0,22.0,73.0,41.71208680723551,-87.64539855297913,"(41.71208680723551, -87.64539855297913)",2015-09-01
116934,09/01/2015,Completed,09/01/2015,15-04512417,Alley Light Out,9952 S GREEN ST,60643.0,1172401.11563304,1838847.1508693001,34.0,22.0,73.0,41.713234733183015,-87.64421202689613,"(41.713234733183015, -87.64421202689613)",2015-09-01
116935,09/01/2015,Completed,09/01/2015,15-04512426,Alley Light Out,10002 S GREEN ST,60643.0,1172409.81563304,1838514.1508693001,34.0,22.0,73.0,41.71232074111114,-87.64418992548106,"(41.71232074111114, -87.64418992548104)",2015-09-01
116936,09/01/2015,Completed,09/01/2015,15-04512436,Alley Light Out,10048 S PEORIA ST,60643.0,1172086.59802212,1838199.26918329,34.0,22.0,73.0,41.71146375183214,-87.64538285518701,"(41.71146375183214, -87.64538285518701)",2015-09-01
116937,09/01/2015,Completed,09/01/2015,15-04517190,Alley Light Out,41 N MAYFIELD AVE,60644.0,1137162.05010053,1899710.70811098,29.0,15.0,25.0,41.88095638968471,-87.77181574211303,"(41.88095638968471, -87.77181574211303)",2015-09-01
117579,09/01/2015,Completed - Dup,09/02/2015,15-04496314,Alley Light Out,4623 W HARRISON ST,60644.0,1145659.84746866,1896955.81599413,24.0,11.0,25.0,41.8732398244312,-87.74068188570524,"(41.8732398244312, -87.74068188570523)",2015-09-01
117580,09/01/2015,Completed - Dup,09/02/2015,15-04500257,Alley Light Out,3524 W 77TH PL,60652.0,1154247.5501776,1852988.10998015,18.0,8.0,70.0,41.7524194546282,-87.71032232158855,"(41.7524194546282, -87.71032232158855)",2015-09-01
