,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
95653,09/26/2013,Completed,09/26/2013,13-01432521,Pot Hole in Street,Final Outcome,No Potholes Found,0.0,3431 W OGDEN SD,60623.0,1153684.17089579,1890679.56438039,24.0,10.0,29.0,,,,,2013-09-26
177183,09/01/2013,Completed,09/03/2013,13-01264232,Pot Hole in Street,Final Outcome,No Potholes Found,0.0,4820 W SHAKESPEARE AVE,60639.0,1143908.80049237,1913861.654689,31.0,25.0,19.0,,41.91976866020872,-87.74707788719982,"(41.91976866020872, -87.74707788719982)",2013-09-01
177184,09/01/2013,Completed,09/03/2013,13-01265327,Pot Hole in Street,Final Outcome,Pothole Patched,10.0,10308 S TRUMBULL AVE,60655.0,1155152.78609743,1836063.91280395,19.0,22.0,74.0,,41.7057832628149,-87.70759753395996,"(41.7057832628149, -87.70759753395997)",2013-09-01
177185,09/01/2013,Completed,09/03/2013,13-01265603,Pot Hole in Street,Final Outcome,Pothole Patched,6.0,2048 W 110TH ST,60643.0,1164539.62011398,1831928.57938338,19.0,22.0,75.0,,41.694624003063886,-87.67346719712988,"(41.69462400306388, -87.67346719712988)",2013-09-01
177186,09/02/2013,Completed,09/03/2013,13-01269066,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,10550 S MAPLEWOOD AVE,60655.0,1161235.64320097,1834924.18137594,19.0,22.0,72.0,,41.70119710369699,-87.68531312537434,"(41.70119710369699, -87.68531312537434)",2013-09-02
177187,09/03/2013,Completed - Dup,09/03/2013,13-01273203,Pot Hole in Street,,,,9215 S THROOP ST,60620.0,1169279.39953246,1843659.32069055,21.0,22.0,73.0,,41.72629849899595,-87.65535511895592,"(41.72629849899595, -87.65535511895592)",2013-09-03
177188,09/03/2013,Completed,09/03/2013,13-01273972,Pot Hole in Street,Final Outcome,Pothole Patched,15.0,1558 W 94TH ST,60620.0,1167517.41088895,1842383.22021818,21.0,22.0,73.0,69.0,41.72314391590119,-87.66265993869075,"(41.72314391590119, -87.66265993869077)",2013-09-03
177189,09/03/2013,Completed,09/03/2013,13-01273981,Pot Hole in Street,Final Outcome,Pothole Patched,10.0,1500 W 93RD ST,60620.0,1167966.54217632,1843059.72189925,21.0,22.0,73.0,,41.72499978582833,-87.66039595923006,"(41.72499978582833, -87.66039595923006)",2013-09-03
177190,09/03/2013,Completed,09/03/2013,13-01274005,Pot Hole in Street,Final Outcome,Pothole Patched,32.0,1457 W 93RD ST,60620.0,1168174.57253438,1843065.42518302,21.0,22.0,73.0,,41.72478328424639,-87.66018457401253,"(41.724783284246385, -87.66018457401253)",2013-09-03
177191,09/03/2013,Completed,09/03/2013,13-01274041,Pot Hole in Street,Final Outcome,Pothole Patched,33.0,9200 S LAFLIN ST,60620.0,1167950.110621,1843725.33838714,21.0,22.0,73.0,,41.726624662461546,-87.66051799634528,"(41.72662466246155, -87.66051799634526)",2013-09-03
177192,09/03/2013,Completed,09/03/2013,13-01276006,Pot Hole in Street,Final Outcome,Pothole Patched,8.0,4400 W 47TH ST,60632.0,1147817.86992036,1873104.40358949,14.0,8.0,57.0,,41.807856044504064,-87.73343455052698,"(41.80785604450406, -87.73343455052698)",2013-09-03
177193,09/03/2013,Completed,09/03/2013,13-01276014,Pot Hole in Street,Final Outcome,No Potholes Found,0.0,400 N STATE ST,60654.0,1176294.81801203,1903022.80770004,42.0,18.0,8.0,,41.88931871105875,-87.62815266789968,"(41.88931871105875, -87.62815266789968)",2013-09-03
177194,09/03/2013,Completed,09/03/2013,13-01276028,Pot Hole in Street,Final Outcome,Pothole Patched,2.0,730 N RUSH ST,60611.0,1176967.71172618,1905385.9508093002,42.0,18.0,8.0,,41.89576984662454,-87.62562855938957,"(41.89576984662454, -87.62562855938958)",2013-09-03
177195,09/03/2013,Completed,09/03/2013,13-01276053,Pot Hole in Street,Final Outcome,Pothole Patched,10.0,500 N RUSH ST,60611.0,1177018.47527037,1903634.29571879,42.0,18.0,8.0,,41.890949848859655,-87.62549616783579,"(41.89094984885966, -87.6254961678358)",2013-09-03
177196,09/03/2013,Completed,09/03/2013,13-01276062,Pot Hole in Street,Final Outcome,Pothole Patched,1.0,700 W ADDISON ST,60613.0,1170883.12991617,1924152.43076835,46.0,19.0,6.0,18.0,41.947434014668225,-87.64739252536522,"(41.94743401466823, -87.64739252536522)",2013-09-03
