,route,date,daytype,rides
248823,1,2006-08-01,W,2971
248824,2,2006-08-01,W,1892
248825,3,2006-08-01,W,21288
248826,4,2006-08-01,W,21643
248827,6,2006-08-01,W,11170
248828,7,2006-08-01,W,4244
248829,8,2006-08-01,W,17250
248830,9,2006-08-01,W,21661
248831,10,2006-08-01,W,1025
248832,11,2006-08-01,W,3351
248833,12,2006-08-01,W,9416
248834,14,2006-08-01,W,11636
248835,15,2006-08-01,W,6609
248836,17,2006-08-01,W,614
248837,18,2006-08-01,W,1143
248838,20,2006-08-01,W,22895
248839,21,2006-08-01,W,6369
248840,22,2006-08-01,W,19380
248841,24,2006-08-01,W,2735
248842,26,2006-08-01,W,2417
248843,28,2006-08-01,W,8477
248844,29,2006-08-01,W,13736
248845,30,2006-08-01,W,3284
248846,33,2006-08-01,W,611
248847,34,2006-08-01,W,5220
248848,35,2006-08-01,W,6612
248849,36,2006-08-01,W,14528
248850,37,2006-08-01,W,1346
248851,38,2006-08-01,W,861
248852,39,2006-08-01,W,1250
248853,43,2006-08-01,W,1181
248854,44,2006-08-01,W,5594
248855,47,2006-08-01,W,10954
248856,48,2006-08-01,W,706
248857,49,2006-08-01,W,17581
248858,50,2006-08-01,W,7261
248859,51,2006-08-01,W,2307
248860,52,2006-08-01,W,11350
248861,53,2006-08-01,W,18118
248862,54,2006-08-01,W,10103
248863,55,2006-08-01,W,12157
248864,56,2006-08-01,W,13522
248865,57,2006-08-01,W,1763
248866,59,2006-08-01,W,3098
248867,60,2006-08-01,W,12569
248868,62,2006-08-01,W,12846
248869,63,2006-08-01,W,19231
248870,64,2006-08-01,W,122
248871,65,2006-08-01,W,6803
248872,66,2006-08-01,W,20319
248873,67,2006-08-01,W,11866
248874,68,2006-08-01,W,1134
248875,69,2006-08-01,W,432
248876,70,2006-08-01,W,10760
248877,71,2006-08-01,W,11170
248878,72,2006-08-01,W,15049
248879,73,2006-08-01,W,5603
248880,74,2006-08-01,W,11033
248881,75,2006-08-01,W,6840
248882,76,2006-08-01,W,10843
248883,77,2006-08-01,W,20404
248884,78,2006-08-01,W,8548
248885,79,2006-08-01,W,29680
248886,80,2006-08-01,W,10341
248887,81,2006-08-01,W,14353
248888,82,2006-08-01,W,16508
248889,84,2006-08-01,W,3934
248890,85,2006-08-01,W,11423
248891,86,2006-08-01,W,1638
248892,87,2006-08-01,W,13919
248893,88,2006-08-01,W,1466
248894,90,2006-08-01,W,5402
248895,91,2006-08-01,W,6660
248896,92,2006-08-01,W,6967
248897,93,2006-08-01,W,3051
248898,94,2006-08-01,W,9092
248899,96,2006-08-01,W,939
248900,97,2006-08-01,W,3199
248901,100,2006-08-01,W,611
248902,103,2006-08-01,W,3042
248903,106,2006-08-01,W,968
248904,108,2006-08-01,W,1745
248905,111,2006-08-01,W,5092
248906,112,2006-08-01,W,2484
248907,119,2006-08-01,W,5207
248908,120,2006-08-01,W,3015
248909,121,2006-08-01,W,1447
248910,122,2006-08-01,W,521
248911,123,2006-08-01,W,864
248912,124,2006-08-01,W,1768
248913,125,2006-08-01,W,2631
248914,126,2006-08-01,W,9397
248915,127,2006-08-01,W,2220
248916,129,2006-08-01,W,659
248917,134,2006-08-01,W,2028
248918,135,2006-08-01,W,2938
248919,136,2006-08-01,W,1159
248920,143,2006-08-01,W,1093
248921,144,2006-08-01,W,1153
248922,145,2006-08-01,W,6315
248923,146,2006-08-01,W,10338
248924,147,2006-08-01,W,12816
248925,148,2006-08-01,W,1829
248926,151,2006-08-01,W,21216
248927,152,2006-08-01,W,10699
248928,154,2006-08-01,W,1380
248929,155,2006-08-01,W,6479
248930,156,2006-08-01,W,9197
248931,157,2006-08-01,W,2447
248932,168,2006-08-01,W,63
248933,169,2006-08-01,W,129
248934,170,2006-08-01,W,289
248935,171,2006-08-01,W,245
248936,172,2006-08-01,W,259
248937,192,2006-08-01,W,398
248938,200,2006-08-01,W,74
248939,201,2006-08-01,W,1294
248940,205,2006-08-01,W,1047
248941,206,2006-08-01,W,351
248942,290S,2006-08-01,W,7
248943,49A,2006-08-01,W,520
248944,49B,2006-08-01,W,4250
248945,52A,2006-08-01,W,4038
248946,53A,2006-08-01,W,7013
248947,53AL,2006-08-01,W,202
248948,54A,2006-08-01,W,1110
248949,54B,2006-08-01,W,3700
248950,55N,2006-08-01,W,790
248951,56A,2006-08-01,W,696
248952,62H,2006-08-01,W,785
248953,63W,2006-08-01,W,1944
248954,81W,2006-08-01,W,1832
248955,85A,2006-08-01,W,962
248956,8A,2006-08-01,W,2975
248957,90N,2006-08-01,W,468
248958,95E,2006-08-01,W,4093
248959,95W,2006-08-01,W,4409
248960,X20,2006-08-01,W,1111
248961,X28,2006-08-01,W,1624
248962,X4,2006-08-01,W,16
248963,X49,2006-08-01,W,11544
248964,X54,2006-08-01,W,1747
248965,X55,2006-08-01,W,1443
248966,X80,2006-08-01,W,3253
248967,X9,2006-08-01,W,6973
248968,X98,2006-08-01,W,291
248969,1,2006-08-02,W,2474
248970,2,2006-08-02,W,2218
248971,3,2006-08-02,W,18816
248972,4,2006-08-02,W,20029
248973,6,2006-08-02,W,11183
248974,7,2006-08-02,W,4835
248975,8,2006-08-02,W,17306
248976,9,2006-08-02,W,22137
248977,10,2006-08-02,W,1512
248978,11,2006-08-02,W,2958
248979,12,2006-08-02,W,9177
248980,14,2006-08-02,W,11830
248981,15,2006-08-02,W,6522
248982,17,2006-08-02,W,678
248983,18,2006-08-02,W,1191
248984,20,2006-08-02,W,22411
248985,21,2006-08-02,W,6305
248986,22,2006-08-02,W,20214
248987,24,2006-08-02,W,2840
248988,26,2006-08-02,W,2491
248989,28,2006-08-02,W,8210
248990,29,2006-08-02,W,14548
248991,30,2006-08-02,W,2579
248992,33,2006-08-02,W,1352
248993,34,2006-08-02,W,4622
248994,35,2006-08-02,W,5484
248995,36,2006-08-02,W,13022
248996,37,2006-08-02,W,949
248997,38,2006-08-02,W,973
248998,39,2006-08-02,W,1647
248999,43,2006-08-02,W,1366
249000,44,2006-08-02,W,5090
249001,47,2006-08-02,W,11129
249002,48,2006-08-02,W,831
249003,49,2006-08-02,W,16648
249004,50,2006-08-02,W,7438
249005,51,2006-08-02,W,1869
249006,52,2006-08-02,W,10924
249007,53,2006-08-02,W,17472
249008,54,2006-08-02,W,9399
249009,55,2006-08-02,W,12850
249010,56,2006-08-02,W,13443
249011,57,2006-08-02,W,1621
249012,59,2006-08-02,W,2970
249013,60,2006-08-02,W,11825
249014,62,2006-08-02,W,12723
249015,63,2006-08-02,W,18360
249016,64,2006-08-02,W,163
249017,65,2006-08-02,W,6413
249018,66,2006-08-02,W,20246
249019,67,2006-08-02,W,12854
249020,68,2006-08-02,W,1060
249021,69,2006-08-02,W,457
249022,70,2006-08-02,W,9343
249023,71,2006-08-02,W,9972
249024,72,2006-08-02,W,15697
249025,73,2006-08-02,W,4840
249026,74,2006-08-02,W,10634
249027,75,2006-08-02,W,6615
249028,76,2006-08-02,W,10366
249029,77,2006-08-02,W,20041
249030,78,2006-08-02,W,7517
249031,79,2006-08-02,W,29501
249032,80,2006-08-02,W,12055
249033,81,2006-08-02,W,13851
249034,82,2006-08-02,W,15559
249035,84,2006-08-02,W,3946
249036,85,2006-08-02,W,11514
249037,86,2006-08-02,W,1471
249038,87,2006-08-02,W,14217
249039,88,2006-08-02,W,1444
249040,90,2006-08-02,W,5136
249041,91,2006-08-02,W,6684
249042,92,2006-08-02,W,6797
249043,93,2006-08-02,W,2726
249044,94,2006-08-02,W,8877
249045,96,2006-08-02,W,967
249046,97,2006-08-02,W,2834
249047,100,2006-08-02,W,554
249048,103,2006-08-02,W,2650
249049,106,2006-08-02,W,1432
249050,108,2006-08-02,W,2163
249051,111,2006-08-02,W,4614
249052,112,2006-08-02,W,2150
249053,119,2006-08-02,W,5331
249054,120,2006-08-02,W,1755
249055,121,2006-08-02,W,1476
249056,122,2006-08-02,W,471
249057,123,2006-08-02,W,804
249058,124,2006-08-02,W,1710
249059,125,2006-08-02,W,2603
249060,126,2006-08-02,W,8523
249061,127,2006-08-02,W,2064
249062,129,2006-08-02,W,903
249063,134,2006-08-02,W,2250
249064,135,2006-08-02,W,3131
249065,136,2006-08-02,W,2308
249066,143,2006-08-02,W,921
249067,144,2006-08-02,W,1462
249068,145,2006-08-02,W,6603
249069,146,2006-08-02,W,8919
249070,147,2006-08-02,W,12630
249071,148,2006-08-02,W,1517
249072,151,2006-08-02,W,19917
249073,152,2006-08-02,W,9837
249074,155,2006-08-02,W,6037
249075,156,2006-08-02,W,9206
249076,157,2006-08-02,W,4125
249077,168,2006-08-02,W,76
249078,169,2006-08-02,W,186
249079,170,2006-08-02,W,234
249080,171,2006-08-02,W,238
249081,172,2006-08-02,W,350
249082,192,2006-08-02,W,502
249083,200,2006-08-02,W,73
249084,201,2006-08-02,W,1599
249085,205,2006-08-02,W,983
249086,206,2006-08-02,W,399
249087,290S,2006-08-02,W,7
249088,49A,2006-08-02,W,700
249089,49B,2006-08-02,W,4110
249090,52A,2006-08-02,W,4400
249091,53A,2006-08-02,W,7082
249092,53AL,2006-08-02,W,87
249093,54A,2006-08-02,W,1130
249094,54B,2006-08-02,W,3541
249095,55N,2006-08-02,W,737
249096,56A,2006-08-02,W,756
249097,62H,2006-08-02,W,1112
249098,63W,2006-08-02,W,1993
249099,81W,2006-08-02,W,1812
249100,85A,2006-08-02,W,1157
249101,8A,2006-08-02,W,2794
249102,90N,2006-08-02,W,365
249103,95E,2006-08-02,W,4008
249104,95W,2006-08-02,W,4018
249105,X20,2006-08-02,W,1627
249106,X28,2006-08-02,W,1142
249107,X3,2006-08-02,W,27
249108,X4,2006-08-02,W,956
249109,X49,2006-08-02,W,10616
249110,X54,2006-08-02,W,2590
249111,X55,2006-08-02,W,778
249112,X80,2006-08-02,W,2633
249113,X9,2006-08-02,W,5763
249114,X98,2006-08-02,W,303
249115,1,2006-08-03,W,3130
249116,2,2006-08-03,W,2188
249117,3,2006-08-03,W,20179
249118,4,2006-08-03,W,20635
249119,6,2006-08-03,W,10616
249120,7,2006-08-03,W,5117
249121,8,2006-08-03,W,17584
249122,9,2006-08-03,W,21399
249123,10,2006-08-03,W,1470
249124,11,2006-08-03,W,2959
249125,12,2006-08-03,W,10149
249126,14,2006-08-03,W,11771
249127,15,2006-08-03,W,6194
249128,17,2006-08-03,W,401
249129,18,2006-08-03,W,1259
249130,20,2006-08-03,W,24328
249131,21,2006-08-03,W,6588
249132,22,2006-08-03,W,20425
249133,24,2006-08-03,W,3107
249134,26,2006-08-03,W,2499
249135,28,2006-08-03,W,8253
249136,29,2006-08-03,W,13919
249137,30,2006-08-03,W,3231
249138,33,2006-08-03,W,607
249139,34,2006-08-03,W,4619
249140,35,2006-08-03,W,5441
249141,36,2006-08-03,W,14681
249142,37,2006-08-03,W,1000
249143,38,2006-08-03,W,869
249144,39,2006-08-03,W,1840
249145,43,2006-08-03,W,1429
249146,44,2006-08-03,W,5412
249147,47,2006-08-03,W,11631
249148,48,2006-08-03,W,704
249149,49,2006-08-03,W,17113
249150,50,2006-08-03,W,7666
249151,51,2006-08-03,W,1941
249152,52,2006-08-03,W,12243
249153,53,2006-08-03,W,19172
249154,54,2006-08-03,W,11981
249155,55,2006-08-03,W,13148
249156,56,2006-08-03,W,13963
249157,57,2006-08-03,W,2456
249158,59,2006-08-03,W,3146
249159,60,2006-08-03,W,11837
249160,62,2006-08-03,W,13200
249161,63,2006-08-03,W,19252
249162,64,2006-08-03,W,152
249163,65,2006-08-03,W,7129
249164,66,2006-08-03,W,20959
249165,67,2006-08-03,W,14457
249166,68,2006-08-03,W,1271
249167,69,2006-08-03,W,468
249168,70,2006-08-03,W,11563
249169,71,2006-08-03,W,10007
249170,72,2006-08-03,W,15577
249171,73,2006-08-03,W,4167
249172,74,2006-08-03,W,10540
249173,75,2006-08-03,W,6766
249174,76,2006-08-03,W,11247
249175,77,2006-08-03,W,20010
249176,78,2006-08-03,W,8856
249177,79,2006-08-03,W,30244
249178,80,2006-08-03,W,12446
249179,81,2006-08-03,W,14248
249180,82,2006-08-03,W,17024
249181,84,2006-08-03,W,3801
249182,85,2006-08-03,W,12089
249183,86,2006-08-03,W,1500
249184,87,2006-08-03,W,15841
249185,88,2006-08-03,W,1716
249186,90,2006-08-03,W,5151
249187,91,2006-08-03,W,8535
249188,92,2006-08-03,W,6763
249189,93,2006-08-03,W,2726
249190,94,2006-08-03,W,8917
249191,96,2006-08-03,W,1276
249192,97,2006-08-03,W,3111
249193,100,2006-08-03,W,636
249194,103,2006-08-03,W,2596
249195,106,2006-08-03,W,1118
249196,108,2006-08-03,W,2404
249197,111,2006-08-03,W,4756
249198,112,2006-08-03,W,2400
249199,119,2006-08-03,W,5956
249200,120,2006-08-03,W,2095
249201,121,2006-08-03,W,1820
249202,122,2006-08-03,W,617
249203,123,2006-08-03,W,854
249204,124,2006-08-03,W,2232
249205,125,2006-08-03,W,2590
249206,126,2006-08-03,W,8715
249207,127,2006-08-03,W,1610
249208,129,2006-08-03,W,702
249209,134,2006-08-03,W,2048
249210,135,2006-08-03,W,2769
249211,136,2006-08-03,W,1974
249212,143,2006-08-03,W,1016
249213,144,2006-08-03,W,757
249214,145,2006-08-03,W,6632
249215,146,2006-08-03,W,8646
249216,147,2006-08-03,W,13993
249217,148,2006-08-03,W,2401
249218,151,2006-08-03,W,20274
249219,152,2006-08-03,W,10898
249220,155,2006-08-03,W,6112
249221,156,2006-08-03,W,9364
249222,157,2006-08-03,W,2845
249223,169,2006-08-03,W,185
249224,170,2006-08-03,W,226
249225,171,2006-08-03,W,44
249226,172,2006-08-03,W,273
249227,192,2006-08-03,W,661
249228,200,2006-08-03,W,76
249229,201,2006-08-03,W,1593
249230,205,2006-08-03,W,768
249231,206,2006-08-03,W,433
249232,49A,2006-08-03,W,493
249233,49B,2006-08-03,W,4560
249234,52A,2006-08-03,W,4451
249235,53A,2006-08-03,W,7822
249236,53AL,2006-08-03,W,108
249237,54A,2006-08-03,W,1085
249238,54B,2006-08-03,W,3896
249239,55N,2006-08-03,W,739
249240,56A,2006-08-03,W,987
249241,62H,2006-08-03,W,1142
249242,63W,2006-08-03,W,1997
249243,81W,2006-08-03,W,1956
249244,85A,2006-08-03,W,1044
249245,8A,2006-08-03,W,2807
249246,90N,2006-08-03,W,400
249247,95E,2006-08-03,W,4072
249248,95W,2006-08-03,W,4198
249249,X20,2006-08-03,W,2178
249250,X28,2006-08-03,W,1289
249251,X3,2006-08-03,W,215
249252,X4,2006-08-03,W,118
249253,X49,2006-08-03,W,11568
