,route,date,daytype,rides
398351,1,2009-09-01,W,2969
398352,2,2009-09-01,W,2177
398353,3,2009-09-01,W,20768
398354,4,2009-09-01,W,24965
398355,5,2009-09-01,W,507
398356,6,2009-09-01,W,11893
398357,7,2009-09-01,W,8045
398358,8,2009-09-01,W,26698
398359,9,2009-09-01,W,21564
398360,10,2009-09-01,W,1065
398361,11,2009-09-01,W,5846
398362,12,2009-09-01,W,16031
398363,14,2009-09-01,W,14357
398364,15,2009-09-01,W,7370
398365,17,2009-09-01,W,552
398366,18,2009-09-01,W,2178
398367,20,2009-09-01,W,21175
398368,21,2009-09-01,W,10099
398369,22,2009-09-01,W,24276
398370,24,2009-09-01,W,3262
398371,26,2009-09-01,W,2754
398372,28,2009-09-01,W,5950
398373,29,2009-09-01,W,14568
398374,30,2009-09-01,W,3618
398375,33,2009-09-01,W,614
398376,34,2009-09-01,W,6469
398377,35,2009-09-01,W,5792
398378,36,2009-09-01,W,19235
398379,38,2009-09-01,W,3711
398380,39,2009-09-01,W,2132
398381,43,2009-09-01,W,1950
398382,44,2009-09-01,W,5755
398383,47,2009-09-01,W,12467
398384,48,2009-09-01,W,968
398385,49,2009-09-01,W,17220
398386,50,2009-09-01,W,9313
398387,51,2009-09-01,W,2090
398388,52,2009-09-01,W,14776
398389,53,2009-09-01,W,23085
398390,54,2009-09-01,W,10144
398391,55,2009-09-01,W,8746
398392,56,2009-09-01,W,13747
398393,57,2009-09-01,W,3264
398394,59,2009-09-01,W,3784
398395,60,2009-09-01,W,15381
398396,62,2009-09-01,W,12939
398397,63,2009-09-01,W,22807
398398,64,2009-09-01,W,190
398399,65,2009-09-01,W,7819
398400,66,2009-09-01,W,25259
398401,67,2009-09-01,W,14513
398402,68,2009-09-01,W,1271
398403,69,2009-09-01,W,427
398404,70,2009-09-01,W,10589
398405,71,2009-09-01,W,11390
398406,72,2009-09-01,W,18184
398407,73,2009-09-01,W,5777
398408,74,2009-09-01,W,12461
398409,75,2009-09-01,W,8458
398410,76,2009-09-01,W,12342
398411,77,2009-09-01,W,22267
398412,78,2009-09-01,W,10211
398413,79,2009-09-01,W,33329
398414,80,2009-09-01,W,7776
398415,81,2009-09-01,W,15186
398416,82,2009-09-01,W,19856
398417,84,2009-09-01,W,5020
398418,85,2009-09-01,W,13422
398419,86,2009-09-01,W,2912
398420,87,2009-09-01,W,18704
398421,88,2009-09-01,W,1454
398422,90,2009-09-01,W,5972
398423,91,2009-09-01,W,8675
398424,92,2009-09-01,W,8252
398425,93,2009-09-01,W,3697
398426,94,2009-09-01,W,10746
398427,96,2009-09-01,W,986
398428,97,2009-09-01,W,4506
398429,100,2009-09-01,W,809
398430,103,2009-09-01,W,3637
398431,106,2009-09-01,W,2422
398432,108,2009-09-01,W,2123
398433,111,2009-09-01,W,6765
398434,112,2009-09-01,W,2542
398435,119,2009-09-01,W,6565
398436,120,2009-09-01,W,1361
398437,121,2009-09-01,W,1164
398438,122,2009-09-01,W,846
398439,123,2009-09-01,W,758
398440,124,2009-09-01,W,1433
398441,125,2009-09-01,W,2096
398442,126,2009-09-01,W,8820
398443,129,2009-09-01,W,1033
398444,130,2009-09-01,W,798
398445,132,2009-09-01,W,288
398446,134,2009-09-01,W,2760
398447,135,2009-09-01,W,3540
398448,136,2009-09-01,W,2440
398449,143,2009-09-01,W,1281
398450,144,2009-09-01,W,1258
398451,145,2009-09-01,W,7051
398452,146,2009-09-01,W,11293
398453,147,2009-09-01,W,16766
398454,148,2009-09-01,W,2302
398455,151,2009-09-01,W,21493
398456,152,2009-09-01,W,10627
398457,154,2009-09-01,W,886
398458,155,2009-09-01,W,7909
398459,156,2009-09-01,W,9359
398460,157,2009-09-01,W,1992
398461,165,2009-09-01,W,102
398462,168,2009-09-01,W,31
398463,169,2009-09-01,W,340
398464,170,2009-09-01,W,476
398465,171,2009-09-01,W,238
398466,172,2009-09-01,W,502
398467,174,2009-09-01,W,309
398468,192,2009-09-01,W,581
398469,200,2009-09-01,W,93
398470,201,2009-09-01,W,1752
398471,205,2009-09-01,W,885
398472,206,2009-09-01,W,880
398473,1001,2009-09-01,W,42
398474,49A,2009-09-01,W,571
398475,49B,2009-09-01,W,5962
398476,52A,2009-09-01,W,5078
398477,53A,2009-09-01,W,7902
398478,53AL,2009-09-01,W,693
398479,54A,2009-09-01,W,1111
398480,54B,2009-09-01,W,4168
398481,55A,2009-09-01,W,270
398482,55N,2009-09-01,W,540
398483,56A,2009-09-01,W,883
398484,62H,2009-09-01,W,1667
398485,63W,2009-09-01,W,2435
398486,81W,2009-09-01,W,2387
398487,85A,2009-09-01,W,982
398488,8A,2009-09-01,W,3942
398489,90N,2009-09-01,W,354
398490,95E,2009-09-01,W,6125
398491,95W,2009-09-01,W,5693
398492,N201,2009-09-01,W,17
398493,X20,2009-09-01,W,2955
398494,X28,2009-09-01,W,4314
398495,X3,2009-09-01,W,2287
398496,X4,2009-09-01,W,2230
398497,X49,2009-09-01,W,16828
398498,X54,2009-09-01,W,5956
398499,X55,2009-09-01,W,4839
398500,X80,2009-09-01,W,8163
398501,X9,2009-09-01,W,12022
398502,X98,2009-09-01,W,247
398503,1,2009-09-02,W,2797
398504,2,2009-09-02,W,1983
398505,3,2009-09-02,W,20245
398506,4,2009-09-02,W,23108
398507,5,2009-09-02,W,591
398508,6,2009-09-02,W,11628
398509,7,2009-09-02,W,7705
398510,8,2009-09-02,W,26591
398511,9,2009-09-02,W,20208
398512,10,2009-09-02,W,1241
