,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
89528,08/01/2011,Completed - Dup,08/01/2011,11-03499657,Street Lights - All/Out,3500 S PRAIRIE AVE,60653.0,1178505.54270328,1881838.25452417,3.0,2.0,35.0,41.83107060051979,-87.6205507230646,"(41.831070600519794, -87.6205507230646)",2011-08-01
89529,08/01/2011,Completed - Dup,08/01/2011,11-03499691,Street Lights - All/Out,1632 N HUMBOLDT BLVD,60647.0,1156125.33599635,1910721.54049871,35.0,14.0,23.0,41.910809540942395,-87.70188580353403,"(41.910809540942395, -87.70188580353403)",2011-08-01
89530,08/01/2011,Completed - Dup,08/01/2011,11-03499696,Street Lights - All/Out,4700 S CICERO AVE,60638.0,1145151.44668427,1873040.71477112,23.0,8.0,56.0,41.8076230842688,-87.7431518334572,"(41.8076230842688, -87.7431518334572)",2011-08-01
89531,08/01/2011,Completed - Dup,08/01/2011,11-03499765,Street Lights - All/Out,5800 N CENTRAL AVE,60646.0,1137874.0185099,1938028.84097024,45.0,16.0,11.0,41.986092622496855,-87.76827405635247,"(41.98609262249685, -87.76827405635247)",2011-08-01
89532,08/01/2011,Completed - Dup,08/01/2011,11-03499774,Street Lights - All/Out,7211 S ABERDEEN ST,60621.0,1170230.2999906999,1856990.90752165,17.0,7.0,68.0,41.76307113233831,-87.65163595259794,"(41.76307113233831, -87.65163595259794)",2011-08-01
89533,08/01/2011,Completed - Dup,08/01/2011,11-03499776,Street Lights - All/Out,7211 S ABERDEEN ST,60621.0,1170230.2999906999,1856990.90752165,17.0,7.0,68.0,41.76307113233831,-87.65163595259794,"(41.76307113233831, -87.65163595259794)",2011-08-01
89534,08/01/2011,Completed - Dup,08/01/2011,11-03499785,Street Lights - All/Out,900 N CALIFORNIA AVE,60622.0,1157559.86069083,1905867.00997791,26.0,13.0,24.0,41.897459197919346,-87.69674820253846,"(41.897459197919346, -87.69674820253846)",2011-08-01
89535,08/01/2011,Completed - Dup,08/01/2011,11-03499806,Street Lights - All/Out,7100 S ABERDEEN ST,60621.0,1170209.91091745,1857727.09529823,17.0,7.0,68.0,41.76509176836328,-87.65168929980534,"(41.76509176836327, -87.65168929980534)",2011-08-01
89536,08/01/2011,Completed - Dup,08/01/2011,11-03501200,Street Lights - All/Out,8400 S JEFFERY BLVD,60617.0,1190981.77158599,1849691.86890039,8.0,4.0,45.0,41.74256548224861,-87.57581455954559,"(41.74256548224861, -87.5758145595456)",2011-08-01
89537,08/01/2011,Completed - Dup,08/01/2011,11-03501474,Street Lights - All/Out,8400 S JEFFERY BLVD,60617.0,1190981.77158599,1849691.86890039,8.0,4.0,45.0,41.74256548224861,-87.57581455954559,"(41.74256548224861, -87.5758145595456)",2011-08-01
89538,08/01/2011,Completed - Dup,08/01/2011,11-03502117,Street Lights - All/Out,8400 S JEFFERY BLVD,60617.0,1190981.77158599,1849691.86890039,8.0,4.0,45.0,41.74256548224861,-87.57581455954559,"(41.74256548224861, -87.5758145595456)",2011-08-01
89539,08/01/2011,Completed - Dup,08/01/2011,11-03502294,Street Lights - All/Out,7100 S MAY ST,60621.0,1169880.37739088,1857717.09379643,17.0,7.0,68.0,41.76507148275082,-87.65289742690737,"(41.76507148275082, -87.65289742690737)",2011-08-01
89540,08/01/2011,Completed - Dup,08/01/2011,11-03502919,Street Lights - All/Out,7800 S KARLOV AVE,60652.0,1150623.80731083,1852403.44999828,13.0,8.0,70.0,41.75088628703194,-87.72361715022609,"(41.75088628703194, -87.7236171502261)",2011-08-01
89541,08/01/2011,Completed - Dup,08/01/2011,11-03504405,Street Lights - All/Out,6014 W WRIGHTWOOD AVE,60639.0,1135955.62221594,1916658.2343865002,29.0,25.0,19.0,41.92748408147229,-87.77584130783791,"(41.927484081472294, -87.77584130783791)",2011-08-01
89542,08/01/2011,Completed - Dup,08/02/2011,11-03499759,Street Lights - All/Out,3100 S WENTWORTH AVE,60616.0,1175451.80363432,1884424.40287296,11.0,9.0,34.0,41.83823618538235,-87.63167749514895,"(41.83823618538235, -87.63167749514895)",2011-08-01
89543,08/01/2011,Completed - Dup,08/02/2011,11-03499769,Street Lights - All/Out,8000 S ARTESIAN AVE,60652.0,1161434.93511237,1851528.2197724998,18.0,8.0,70.0,41.74826745611926,-87.68402379486605,"(41.74826745611926, -87.68402379486605)",2011-08-01
89544,08/01/2011,Completed - Dup,08/02/2011,11-03499812,Street Lights - All/Out,5600 S INDIANA AVE,60637.0,1178552.63511965,1867937.34106654,20.0,2.0,40.0,41.79292423009942,-87.62080082448641,"(41.79292423009942, -87.6208008244864)",2011-08-01
89545,08/01/2011,Completed - Dup,08/02/2011,11-03499899,Street Lights - All/Out,7122 N OSCEOLA AVE,60631.0,1125864.95358916,1946721.8466315,41.0,16.0,9.0,42.01015597644403,-87.81224934136921,"(42.01015597644403, -87.81224934136922)",2011-08-01
89546,08/01/2011,Completed - Dup,08/02/2011,11-03501290,Street Lights - All/Out,8200 S CALUMET AVE,60619.0,1179898.85722514,1850707.47581511,6.0,6.0,44.0,41.74561297162672,-87.6163910756016,"(41.74561297162672, -87.6163910756016)",2011-08-01
89547,08/01/2011,Completed - Dup,08/02/2011,11-03501424,Street Lights - All/Out,6600 S GREENWOOD AVE,60637.0,1184355.32478025,1861463.1676716,5.0,3.0,42.0,41.775024592355045,-87.59972582728943,"(41.775024592355045, -87.59972582728943)",2011-08-01
89548,08/01/2011,Completed - Dup,08/02/2011,11-03501771,Street Lights - All/Out,2538 S ALBANY AVE,60623.0,1156100.62437046,1886982.88939562,12.0,10.0,30.0,41.84566880893619,-87.70261745085165,"(41.84566880893619, -87.70261745085165)",2011-08-01
89549,08/01/2011,Completed - Dup,08/02/2011,11-03501866,Street Lights - All/Out,2525 S TROY ST,60623.0,1155764.72091113,1887061.20952161,12.0,10.0,30.0,41.84589049131507,-87.70384808499954,"(41.84589049131506, -87.70384808499955)",2011-08-01
89550,08/01/2011,Completed - Dup,08/02/2011,11-03501868,Street Lights - All/Out,2333 W 19TH ST,60608.0,1161115.95782686,1890685.96831376,25.0,12.0,31.0,41.85572789199928,-87.68410885283843,"(41.85572789199928, -87.68410885283843)",2011-08-01
89551,08/01/2011,Completed - Dup,08/02/2011,11-03502397,Street Lights - All/Out,8700 S DR MARTIN LUTHER KING JR DR,60619.0,1180435.02037218,1847392.13926803,6.0,6.0,44.0,41.73650302791872,-87.61452795931898,"(41.73650302791872, -87.61452795931898)",2011-08-01
