,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
372408,10/01/2015,Completed,10/01/2015,15-05189264,Pothole in Street,Final Outcome,Pothole Patched,98.0,11200 S PRINCETON AVE,60628.0,1176276.07743222,1830660.54426621,34.0,5.0,49.0,,41.69063618420663,-87.63041071753908,"(41.69063618420663, -87.63041071753908)",2015-10-01
372409,10/01/2015,Completed,10/01/2015,15-05189285,Pothole in Street,Final Outcome,Pothole Patched,28.0,253 W 112TH PL,60628.0,1176591.96277257,1830337.58182197,34.0,5.0,49.0,,41.68967114842432,-87.62989039760781,"(41.68967114842432, -87.6298903976078)",2015-10-01
372410,10/01/2015,Completed,10/01/2015,15-05189783,Pothole in Street,Final Outcome,Pothole Patched,9.0,700 W 108TH ST,60628.0,1173561.78487178,1833248.29630515,34.0,22.0,49.0,,41.697954375805004,-87.64018838274026,"(41.697954375805, -87.64018838274026)",2015-10-01
372411,10/01/2015,Completed,10/01/2015,15-05190822,Pothole in Street,Final Outcome,Pothole Patched,16.0,3732 W 72ND ST,60629.0,1152614.29002815,1856598.7061871001,13.0,8.0,65.0,,41.76246846747416,-87.71627745216568,"(41.762468467474164, -87.71627745216568)",2015-10-01
372412,10/01/2015,Completed,10/01/2015,15-05190828,Pothole in Street,Final Outcome,Pothole Patched,20.0,7200 S HAMLIN AVE,60629.0,1152279.9944787,1856590.53832037,13.0,8.0,65.0,,41.76225173267981,-87.71758204958292,"(41.762251732679815, -87.71758204958292)",2015-10-01
372413,10/01/2015,Completed,10/01/2015,15-05191889,Pothole in Street,Final Outcome,Pothole Patched,13.0,12825 S EMERALD AVE,60628.0,1173667.52929659,1819706.33817876,34.0,5.0,53.0,,41.66059245472343,-87.63998814172655,"(41.66059245472343, -87.63998814172655)",2015-10-01
372414,10/01/2015,Completed,10/01/2015,15-05191910,Pothole in Street,Final Outcome,Pothole Patched,10.0,732 W 128TH PL,60628.0,1173670.12929659,1819632.83817876,34.0,5.0,53.0,,41.66059055990268,-87.64007443694561,"(41.66059055990268, -87.64007443694561)",2015-10-01
372415,10/01/2015,Completed,10/01/2015,15-05192517,Pothole in Street,Final Outcome,Pothole Patched,21.0,468 W 126TH PL,60628.0,1175375.57040845,1821031.74998702,9.0,5.0,53.0,,41.66438036604486,-87.63441824945423,"(41.66438036604486, -87.63441824945423)",2015-10-01
372416,10/01/2015,Completed,10/01/2015,15-05186542,Pothole in Street,Final Outcome,Pothole Patched,45.0,6532 W 58TH ST,60638.0,1133718.10170845,1865370.74168691,13.0,8.0,56.0,,41.786892018589256,-87.7853300781554,"(41.78689201858926, -87.7853300781554)",2015-10-01
372417,10/01/2015,Completed,10/01/2015,15-05186635,Pothole in Street,Final Outcome,Pothole Patched,17.0,5200 W WABANSIA AVE,60639.0,1141468.49613381,1910810.40959683,37.0,25.0,25.0,,41.911445827933726,-87.7557918235231,"(41.911445827933726, -87.75579182352311)",2015-10-01
372418,10/01/2015,Completed,10/01/2015,15-05186734,Pothole in Street,Final Outcome,Pothole Patched,18.0,1700 N LATROBE AVE,60639.0,1141135.95871924,1910802.60173374,37.0,25.0,25.0,,41.911409502850255,-87.75710035027063,"(41.91140950285026, -87.75710035027063)",2015-10-01
372419,10/01/2015,Completed,10/01/2015,15-05186753,Pothole in Street,Final Outcome,Pothole Patched,11.0,5359 W OHIO ST,60644.0,1140432.97998234,1903449.30082056,37.0,15.0,25.0,,41.89104405906376,-87.76027967049616,"(41.89104405906376, -87.76027967049615)",2015-10-01
372420,10/01/2015,Completed,10/01/2015,15-05187265,Pothole in Street,Final Outcome,Pothole Patched,8.0,940 W WRIGHTWOOD AVE,60614.0,1169467.98992388,1917461.71170717,43.0,19.0,7.0,35.0,41.92913105498469,-87.65291440593752,"(41.92913105498469, -87.65291440593752)",2015-10-01
372421,10/01/2015,Completed,10/01/2015,15-05187283,Pothole in Street,Final Outcome,Pothole Patched,20.0,2615 N SHEFFIELD AVE,60614.0,1169175.92437943,1917553.46430567,43.0,19.0,7.0,35.0,41.929496035005634,-87.65360439597545,"(41.92949603500563, -87.65360439597545)",2015-10-01
372571,10/02/2015,Completed,10/02/2015,15-05220756,Pothole in Street,Final Outcome,Pothole Patched,24.0,1600 W HURON ST,60622.0,1165603.41022676,1904761.17351728,1.0,12.0,24.0,,41.89436468365704,-87.66736196493719,"(41.89436468365704, -87.66736196493719)",2015-10-02
372572,10/02/2015,Completed,10/02/2015,15-05221155,Pothole in Street,Final Outcome,Pothole Patched,8.0,1500 N THROOP ST,60642.0,1167437.12988972,1910170.64358842,27.0,14.0,24.0,,41.909143192877025,-87.66049592929626,"(41.90914319287702, -87.66049592929626)",2015-10-02
372573,10/02/2015,Completed,10/02/2015,15-05221195,Pothole in Street,Final Outcome,Pothole Patched,10.0,1400 N MAGNOLIA AVE,60642.0,1167559.03059394,1909447.62002191,27.0,14.0,24.0,,41.90712990923336,-87.66004868648174,"(41.90712990923337, -87.66004868648173)",2015-10-02
372575,10/02/2015,Completed,10/02/2015,15-05221325,Pothole in Street,Final Outcome,Pothole Patched,16.0,1299 W BLACKHAWK ST,60642.0,1167559.03059394,1909447.62002191,27.0,14.0,24.0,,41.90696562412706,-87.65990607244477,"(41.90696562412706, -87.65990607244477)",2015-10-02
372576,10/02/2015,Completed - Dup,10/02/2015,15-05207229,Pothole in Street,,,,7400 S STONY ISLAND AVE,60649.0,1188094.58930989,1856234.6980755,8.0,3.0,43.0,42.0,41.760541150060746,-87.58633027841023,"(41.76054115006075, -87.58633027841023)",2015-10-02
372577,10/02/2015,Completed - Dup,10/02/2015,15-05213455,Pothole in Street,,,,6034 S KOLIN AVE,60629.0,1148404.02957757,1864235.78840995,13.0,8.0,65.0,,41.78296947434582,-87.73158223256316,"(41.78296947434582, -87.73158223256316)",2015-10-02
372578,10/02/2015,Completed - Dup,10/02/2015,15-05213468,Pothole in Street,,,,6023 S KOLIN AVE,60629.0,1148401.82957757,1864309.58840995,13.0,8.0,65.0,,41.783314239658395,-87.73129967454565,"(41.7833142396584, -87.73129967454565)",2015-10-02
372579,10/02/2015,Completed - Dup,10/02/2015,15-05214462,Pothole in Street,,,,7400 S STONY ISLAND AVE,60649.0,1188094.58930989,1856234.6980755,8.0,3.0,43.0,42.0,41.760541150060746,-87.58633027841023,"(41.76054115006075, -87.58633027841023)",2015-10-02
372580,10/02/2015,Completed,10/02/2015,15-05218314,Pothole in Street,Final Outcome,Pothole Patched,22.0,4700 N MONTICELLO AVE,60625.0,1151207.26016671,1930986.11133385,35.0,17.0,14.0,,41.96660306169342,-87.71957038182508,"(41.96660306169342, -87.71957038182508)",2015-10-02
372581,10/02/2015,Completed,10/02/2015,15-05218502,Pothole in Street,Final Outcome,No Potholes Found,0.0,1400 W NORWOOD ST,60660.0,1165881.93076919,1940296.26471918,48.0,24.0,77.0,,41.991868896931905,-87.66532157486981,"(41.99186889693191, -87.66532157486982)",2015-10-02
372582,10/02/2015,Completed,10/02/2015,15-05219663,Pothole in Street,Final Outcome,Pothole Patched,35.0,4200 S MARSHFIELD AVE,60609.0,1166050.13010449,1876860.67460564,12.0,9.0,61.0,10.0,41.81759429298256,-87.66653849216274,"(41.81759429298256, -87.66653849216274)",2015-10-02
372583,10/01/2015,Completed - Dup,10/02/2015,15-05197557,Pothole in Street,,,,1924 W AUGUSTA BLVD,60622.0,1163296.3060303002,1906681.65883423,2.0,12.0,24.0,,41.89968359003724,-87.67578932612408,"(41.89968359003724, -87.67578932612408)",2015-10-01
372584,10/01/2015,Completed,10/02/2015,15-05192376,Pothole in Street,Final Outcome,Pothole Patched,48.0,4900 S WOOD ST,60609.0,1165174.91551606,1872201.12091019,15.0,9.0,61.0,,41.80490496187944,-87.66988091652561,"(41.804904961879444, -87.66988091652561)",2015-10-01
372585,10/01/2015,Completed,10/02/2015,15-05192576,Pothole in Street,Final Outcome,Pothole Patched,3.0,4650 N KIMBALL AVE,60625.0,1152877.23118729,1930768.13000401,33.0,17.0,14.0,,41.966153103877076,-87.71344132548764,"(41.96615310387708, -87.71344132548762)",2015-10-01
372586,10/01/2015,Completed,10/02/2015,15-05203644,Pothole in Street,Final Outcome,Pothole Patched,1.0,3200 W BELLE PLAINE AVE,60618.0,1154323.16406619,1927080.8741733998,33.0,17.0,16.0,60.0,41.95584647967205,-87.70813043551607,"(41.955846479672054, -87.70813043551607)",2015-10-01
372748,10/05/2015,Completed,10/05/2015,15-05263531,Pothole in Street,Final Outcome,Pothole Patched,3.0,6501 S PROMONTORY DR,60649.0,1192187.04147174,1862107.00311324,5.0,3.0,42.0,,41.77665367240929,-87.57082460978235,"(41.77665367240929, -87.57082460978235)",2015-10-05
372749,10/05/2015,Completed,10/05/2015,15-05263549,Pothole in Street,Final Outcome,Pothole Patched,6.0,5901 S LAKE SHORE DR,60637.0,1190294.18690008,1866171.10276843,5.0,3.0,41.0,,41.78774654516769,-87.57764846696745,"(41.787746545167685, -87.57764846696745)",2015-10-05
372750,10/05/2015,Completed,10/05/2015,15-05262083,Pothole in Street,Final Outcome,Pothole Patched,39.0,4300 W ARGYLE ST,60630.0,1146811.16569037,1932882.2961748,39.0,17.0,14.0,,41.97191336002735,-87.73559703568444,"(41.97191336002735, -87.73559703568444)",2015-10-05
372751,10/05/2015,Completed,10/05/2015,15-05262211,Pothole in Street,Final Outcome,Pothole Patched,7.0,4400 N KEELER AVE,60630.0,1147604.38851994,1928911.48207126,39.0,17.0,16.0,,41.96093277438785,-87.73287110856117,"(41.960932774387835, -87.73287110856117)",2015-10-05
372752,10/05/2015,Completed,10/05/2015,15-05262238,Pothole in Street,Final Outcome,Pothole Patched,14.0,6800 W DIVERSEY AVE,60707.0,1130607.99547952,1917862.99359231,36.0,25.0,18.0,,41.930992557711285,-87.79552885668389,"(41.93099255771128, -87.79552885668389)",2015-10-05
372753,10/05/2015,Completed,10/05/2015,15-05262279,Pothole in Street,Final Outcome,Pothole Patched,12.0,6940 W GEORGE ST,60634.0,1129514.36462736,1918501.00008232,36.0,25.0,18.0,,41.93276055872258,-87.79965612986817,"(41.93276055872258, -87.79965612986817)",2015-10-05
372754,10/05/2015,Completed,10/05/2015,15-05262399,Pothole in Street,Final Outcome,No Potholes Found,0.0,3600 N HOYNE AVE,60618.0,1161715.54892509,1923890.58701908,47.0,19.0,5.0,,41.94692075898943,-87.6811304038689,"(41.94692075898943, -87.6811304038689)",2015-10-05
