SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,15-05378580,10/15/2015,Front,,Open,,Vacant,False,False,1754,W,71ST,ST,60636.0,1165798.95468224,1857609.5130296,17.0,7.0,67.0,41.76486389114572,-87.66786011956329,"(41.76486389114572, -87.66786011956329)",2015-10-15
Vacant/Abandoned Building,15-05378647,10/15/2015,Front,,Open,,Vacant,False,False,7308,S,ASHLAND,AVE,60636.0,1166949.66957891,1856223.52982682,17.0,7.0,67.0,41.76103605983243,-87.66368196343859,"(41.76103605983243, -87.6636819634386)",2015-10-15
Vacant/Abandoned Building,15-05379003,10/15/2015,Front,,Open,,Vacant,False,False,7223,S,HERMITAGE,AVE,60636.0,1165931.31216638,1856795.73460375,17.0,7.0,67.0,41.762627961564434,-87.66739808254093,"(41.76262796156443, -87.66739808254093)",2015-10-15
Vacant/Abandoned Building,15-05379050,10/15/2015,Front,,Open,,Vacant,False,False,7323,S,MARSHFIELD,AVE,60636.0,1166611.61038607,1856148.1865828,17.0,7.0,67.0,41.76083652268324,-87.66492312030252,"(41.760836522683235, -87.66492312030253)",2015-10-15
Vacant/Abandoned Building,15-05379295,10/15/2015,Front,,Open,,Vacant,False,False,7148,S,HERMITAGE,AVE,60636.0,1165917.15468224,1857290.7130296002,17.0,7.0,67.0,41.76398655048725,-87.66743592794182,"(41.76398655048725, -87.66743592794182)",2015-10-15
Vacant/Abandoned Building,15-05379305,10/15/2015,Front,,Open,,Vacant,False,False,7116,S,HERMITAGE,AVE,60636.0,1165910.95468224,1857504.7130296002,17.0,7.0,67.0,41.764573927223466,-87.66745258049095,"(41.76457392722346, -87.66745258049096)",2015-10-15
Vacant/Abandoned Building,15-05379310,10/15/2015,Front,,Open,,Vacant,False,False,1725,W,71ST,ST,60636.0,1165971.95468224,1857613.1130296001,17.0,7.0,67.0,41.76487009543861,-87.66722592190511,"(41.76487009543861, -87.66722592190513)",2015-10-15
Vacant/Abandoned Building,15-05379323,10/15/2015,Front,,Open,,Vacant,False,False,1755,W,71ST,ST,60636.0,1165793.95468224,1857609.4130296002,17.0,7.0,67.0,41.76486372288228,-87.6678784488595,"(41.764863722882275, -87.6678784488595)",2015-10-15
Vacant/Abandoned Building,15-05379333,10/15/2015,Front,,Open,,Vacant,False,False,7312,S,ASHLAND,AVE,60636.0,1166950.76957891,1856180.62982682,17.0,7.0,67.0,41.760918312937534,-87.66367915585018,"(41.760918312937534, -87.66367915585018)",2015-10-15
Vacant/Abandoned Building,15-05379351,10/15/2015,Front,,Open,,Vacant,False,False,7220,S,MARSHFIELD,AVE,60636.0,1166591.69009789,1856830.42526689,17.0,7.0,67.0,41.7627091027797,-87.66497670173159,"(41.7627091027797, -87.66497670173159)",2015-10-15
Vacant/Abandoned Building,15-05379389,10/15/2015,Front,,Open,,Vacant,False,False,7222,S,MARSHFIELD,AVE,60636.0,1166592.09009789,1856817.02526689,17.0,7.0,67.0,41.762672322841794,-87.66497561726572,"(41.7626723228418, -87.66497561726572)",2015-10-15
Vacant/Abandoned Building,15-05379411,10/15/2015,Front,,Open,,Vacant,False,False,6919,S,JUSTINE,ST,60636.0,1167198.38652028,1858843.02109268,16.0,7.0,67.0,41.76821897512762,-87.66269554585872,"(41.76821897512762, -87.66269554585874)",2015-10-15
Vacant/Abandoned Building,15-05380350,10/15/2015,Front,,Open,,Vacant,False,False,7041,S,JUSTINE,ST,60636.0,1167221.94407634,1858031.97316862,17.0,7.0,67.0,41.76599284881903,-87.66263237785591,"(41.765992848819025, -87.6626323778559)",2015-10-15
Vacant/Abandoned Building,15-05380369,10/15/2015,Front,,Open,,Vacant,False,False,6947,S,BISHOP,ST,60636.0,1167865.83211099,1858673.63567507,6.0,7.0,67.0,41.767739852530134,-87.66025389750334,"(41.76773985253013, -87.66025389750335)",2015-10-15
Vacant/Abandoned Building,15-05380403,10/15/2015,Front,,Open,,Vacant,False,False,7041,S,BISHOP,ST,60636.0,1167888.438125,1857875.6973,17.0,7.0,67.0,41.76554972007361,-87.66019392585177,"(41.76554972007361, -87.66019392585177)",2015-10-15
Vacant/Abandoned Building,15-05380410,10/15/2015,Front,,Open,,Vacant,False,False,6929,S,LOOMIS,BLVD,60636.0,1168193.15387,1858803.32511254,6.0,7.0,67.0,41.76808870187847,-87.65905038947399,"(41.76808870187847, -87.65905038947399)",2015-10-15
Vacant/Abandoned Building,15-05380449,10/15/2015,Front,,Open,,Vacant,False,False,1410,W,71ST,ST,60636.0,1168118.10370696,1857667.82710799,6.0,7.0,67.0,41.76497436192329,-87.65935809684349,"(41.76497436192329, -87.6593580968435)",2015-10-15
Vacant/Abandoned Building,15-05351256,10/12/2015,Front,,Boarded,,Vacant,False,True,6622,S,WOODLAWN,AVE,60637.0,1185354.21909209,1861335.61179772,5.0,3.0,42.0,41.77465112679785,-87.5960680742148,"(41.774651126797856, -87.5960680742148)",2015-10-12
Vacant/Abandoned Building,15-05406695,10/16/2015,Front,,Open,,Vacant,False,False,7920,S,BENNETT,AVE,60617.0,1190243.78308066,1852835.2132807998,8.0,4.0,46.0,41.75120890054479,-87.57841746934723,"(41.75120890054479, -87.57841746934724)",2015-10-16
Vacant/Abandoned Building,15-05242470,10/03/2015,Rear,,Open,ENTIRE COACH HOUSE,Vacant,False,False,8619,S,COLFAX,AVE,60617.0,1194990.36340754,1848328.42186563,7.0,4.0,46.0,41.73872629951829,-87.56117213815315,"(41.738726299518284, -87.56117213815315)",2015-10-03
Vacant/Abandoned Building,15-05254701,10/05/2015,Front,,Open,REAR DOOR OPEN,Vacant,False,True,6451,S,VERNON,AVE,60637.0,1180359.04999099,1862334.41137026,20.0,3.0,42.0,41.77750798416157,-87.61434877202986,"(41.777507984161566, -87.61434877202986)",2015-10-05
Vacant/Abandoned Building,15-05264624,10/05/2015,Front,,Boarded,,Vacant,False,True,4758,S,MARSHFIELD,AVE,60609.0,1166143.91683084,1873111.52727674,20.0,9.0,61.0,41.80739601879289,-87.66615483352413,"(41.80739601879289, -87.66615483352413)",2015-10-05
Vacant/Abandoned Building,15-05398914,10/16/2015,Front,,Open,,Vacant,False,False,7025,S,HONORE,ST,60636.0,1165232.05058016,1858094.17842829,17.0,7.0,67.0,41.766205895883814,-87.66992428814116,"(41.76620589588381, -87.66992428814116)",2015-10-16
Vacant/Abandoned Building,15-05398970,10/16/2015,Front,,Open,,Vacant,False,False,7036,S,HONORE,ST,60636.0,1165234.15058016,1858020.47842829,17.0,7.0,67.0,41.766003608603114,-87.66991867440036,"(41.766003608603114, -87.66991867440038)",2015-10-16
Vacant/Abandoned Building,15-05493681,10/19/2015,Front,,Open,,Vacant,False,False,9941,S,WINSTON,AVE,60643.0,1168841.57478435,1838706.88139611,34.0,22.0,73.0,41.71292724992717,-87.65725233387171,"(41.712927249927176, -87.6572523338717)",2015-10-19
Vacant/Abandoned Building,15-05329742,10/08/2015,Front,,Boarded,,Occupied,False,True,5817,S,CALUMET,AVE,60637.0,1179476.3070907,1866519.34809363,20.0,2.0,40.0,41.789012066382206,-87.61745715228176,"(41.7890120663822, -87.61745715228177)",2015-10-08
Vacant/Abandoned Building,15-05330043,10/08/2015,,,,,,,,6225,S,LANGLEY,AVE,60637.0,1181964.86307653,1863886.22010624,20.0,3.0,42.0,41.781729300121796,-87.60841395569186,"(41.781729300121796, -87.60841395569186)",2015-10-08
Vacant/Abandoned Building,15-05332005,10/08/2015,Front,,Open,SO MANY RACCOONS,Vacant,False,False,5831,S,WABASH,AVE,60637.0,1177711.47300871,1866370.61798608,20.0,2.0,40.0,41.78864407856136,-87.62393264922785,"(41.78864407856136, -87.62393264922785)",2015-10-08
Vacant/Abandoned Building,15-05309689,10/07/2015,Front,,Open,,Vacant,False,False,6115,S,EBERHART,AVE,60637.0,1180639.94291491,1864575.51808805,20.0,3.0,42.0,41.78365134788222,-87.61325022662798,"(41.78365134788222, -87.61325022662798)",2015-10-07
Vacant/Abandoned Building,15-05261865,10/05/2015,Front,,Open,,Vacant,False,True,6051,S,DR MARTIN LUTHER KING JR,DR,60637.0,1179958.61732123,1864975.36147518,20.0,3.0,42.0,41.78476418681375,-87.61573595036549,"(41.784764186813746, -87.61573595036548)",2015-10-05
Vacant/Abandoned Building,15-05517973,10/21/2015,Front,,Open,,Vacant,False,False,2335,N,CICERO,AVE,60639.0,1144010.87417347,1915220.70011542,31.0,25.0,19.0,41.923391811153685,-87.74627727233387,"(41.923391811153685, -87.74627727233387)",2015-10-21
Vacant/Abandoned Building,15-05500860,10/19/2015,Front,,Open,,Vacant,True,True,6021,S,MAY,ST,60621.0,1169682.02490049,1864866.56850407,16.0,7.0,68.0,41.784694822156204,-87.65341726857096,"(41.7846948221562, -87.65341726857095)",2015-10-19
Vacant/Abandoned Building,15-05351593,10/12/2015,Rear,,Open,BACK DOOR IS OPEN,Vacant,False,True,5937,S,WOOD,ST,60636.0,1165366.24452579,1865311.42781641,15.0,7.0,67.0,41.786008132577926,-87.66922813014506,"(41.78600813257793, -87.66922813014506)",2015-10-12
Vacant/Abandoned Building,15-05326632,10/08/2015,Front,,Open,SIDE DOOR AND FRONT DOOR,Vacant,False,True,4850,S,JUSTINE,ST,60609.0,1166814.55009409,1872898.9460819,20.0,9.0,61.0,41.80679835964222,-87.66370121818791,"(41.806798359642215, -87.6637012181879)",2015-10-08
Vacant/Abandoned Building,15-05326650,10/08/2015,Rear,,Open,RE,Vacant,False,False,4926,S,JUSTINE,ST,60609.0,1166837.72942149,1872032.90551617,20.0,9.0,61.0,41.804421350249065,-87.66364095363272,"(41.80442135024906, -87.66364095363272)",2015-10-08
Vacant/Abandoned Building,15-05269281,10/05/2015,Front,,Open,SIDE DOOR,Vacant,False,True,7419,S,BLACKSTONE,AVE,60619.0,1187491.84047443,1856018.46999809,8.0,3.0,43.0,41.760009870054716,-87.58840082069912,"(41.76000987005472, -87.58840082069912)",2015-10-05
Vacant/Abandoned Building,15-05304646,10/07/2015,,,,,,,,5433,S,UNION,AVE,60609.0,1172559.93049261,1868727.0339044,20.0,9.0,61.0,41.79522542807201,-87.6427520105478,"(41.79522542807201, -87.6427520105478)",2015-10-07
Vacant/Abandoned Building,15-05216806,10/02/2015,,,,,,,,5251,S,UNION,AVE,60609.0,1172524.98461947,1870054.11918872,3.0,9.0,61.0,41.79886786100917,-87.64284106733083,"(41.798867861009164, -87.64284106733083)",2015-10-02
Vacant/Abandoned Building,15-05571492,10/22/2015,Front,,Open,FRONT 5TH FLOOR WINDOW,Vacant,False,False,56,E,CHICAGO,AVE,60611.0,1176696.8630147,1905740.38329635,42.0,18.0,8.0,41.89670057403186,-87.62646474323013,"(41.89670057403186, -87.62646474323014)",2015-10-22
Vacant/Abandoned Building,15-05378763,10/15/2015,Front,,Open,,Vacant,False,True,13111,S,BUFFALO,AVE,60633.0,1200082.62927878,1818635.33931144,10.0,4.0,55.0,41.657118869310686,-87.54351317533596,"(41.657118869310686, -87.54351317533596)",2015-10-15
Vacant/Abandoned Building,15-05344660,10/10/2015,Front,,Open,,Vacant,False,False,5019,S,RACINE,AVE,60609.0,1169171.63797573,1871505.13922545,20.0,9.0,61.0,41.80292288077431,-87.65509652934138,"(41.80292288077431, -87.65509652934138)",2015-10-10
Vacant/Abandoned Building,15-05260417,10/05/2015,Front,,Open,,Vacant,False,False,5115,S,ABERDEEN,ST,60609.0,1169851.23509625,1870885.07719675,20.0,9.0,61.0,41.80120662022886,-87.65262215073903,"(41.80120662022886, -87.65262215073903)",2015-10-05
Vacant/Abandoned Building,15-05289720,10/06/2015,,,,,,,,7517,S,STEWART,AVE,60620.0,1174927.2441783,1855094.72616609,6.0,6.0,69.0,41.75776435107292,-87.63447732210822,"(41.75776435107292, -87.63447732210824)",2015-10-06
Vacant/Abandoned Building,15-05306709,10/07/2015,Rear,,Open,,Vacant,False,False,5300,S,MAY,ST,60609.0,1169552.41807081,1869650.66748024,20.0,9.0,61.0,41.79782575149092,-87.65375380827459,"(41.79782575149092, -87.6537538082746)",2015-10-07
Vacant/Abandoned Building,15-05194414,10/01/2015,Front,,Boarded,,Vacant,False,False,8713,S,EXCHANGE,AVE,60617.0,1197279.13998056,1847764.81998962,10.0,4.0,46.0,41.73712307301681,-87.55280544174289,"(41.73712307301681, -87.55280544174289)",2015-10-01
Vacant/Abandoned Building,15-05535093,10/21/2015,Front,,Open,ALL,Vacant,False,False,1504,E,74TH,PL,60619.0,1187536.64047443,1855890.86999809,8.0,3.0,43.0,41.75965865935236,-87.58824068133116,"(41.75965865935236, -87.58824068133116)",2015-10-21
Vacant/Abandoned Building,15-05492286,10/19/2015,Front,,Open,REAR,Vacant,False,False,11212,S,INDIANA,AVE,60628.0,1179566.81492234,1830660.28011248,9.0,5.0,49.0,41.690608463620414,-87.61821787214235,"(41.690608463620414, -87.61821787214234)",2015-10-19
Vacant/Abandoned Building,15-05522599,10/21/2015,Front,,Open,,Vacant,True,False,6023,S,MAY,ST,60621.0,1169682.42490049,1864853.16850407,16.0,7.0,68.0,41.784658042295774,-87.65341619050686,"(41.784658042295774, -87.65341619050686)",2015-10-21
Vacant/Abandoned Building,15-05380312,10/15/2015,Front,,Open,,Vacant,False,False,7002,S,JUSTINE,ST,60636.0,1167214.54407634,1858293.47316862,17.0,7.0,67.0,41.76671059766762,-87.66265202774366,"(41.76671059766762, -87.66265202774366)",2015-10-15
Vacant/Abandoned Building,15-05380331,10/15/2015,Front,,Open,,Vacant,False,False,7010,S,JUSTINE,ST,60636.0,1167216.04407634,1858239.77316862,17.0,7.0,67.0,41.7665632056925,-87.66264806444477,"(41.7665632056925, -87.66264806444477)",2015-10-15
Vacant/Abandoned Building,15-05380381,10/15/2015,Front,,Open,,Vacant,False,False,6957,S,BISHOP,ST,60636.0,1167867.84188039,1858606.6229972001,6.0,7.0,67.0,41.76755591787257,-87.66024845299349,"(41.76755591787257, -87.66024845299349)",2015-10-15
