,route,date,daytype,rides
78366,1,2002-11-01,W,7866
78367,2,2002-11-01,W,1445
78368,3,2002-11-01,W,27753
78369,4,2002-11-01,W,26005
78370,6,2002-11-01,W,19056
78371,7,2002-11-01,W,5251
78372,8,2002-11-01,W,21972
78373,9,2002-11-01,W,33425
78374,11,2002-11-01,W,3567
78375,12,2002-11-01,W,11723
78376,14,2002-11-01,W,9298
78377,17,2002-11-01,W,657
78378,18,2002-11-01,W,1582
78379,19,2002-11-01,W,479
78380,20,2002-11-01,W,26241
78381,21,2002-11-01,W,8354
78382,22,2002-11-01,W,21269
78383,24,2002-11-01,W,5063
78384,25,2002-11-01,W,357
78385,27,2002-11-01,W,7059
78386,28,2002-11-01,W,14691
78387,29,2002-11-01,W,20226
78388,30,2002-11-01,W,3556
78389,33,2002-11-01,W,724
78390,34,2002-11-01,W,7920
78391,35,2002-11-01,W,7331
78392,36,2002-11-01,W,15746
78393,37,2002-11-01,W,2877
78394,39,2002-11-01,W,2116
78395,43,2002-11-01,W,1431
78396,44,2002-11-01,W,8138
78397,47,2002-11-01,W,8462
78398,48,2002-11-01,W,1416
78399,49,2002-11-01,W,23790
78400,50,2002-11-01,W,8519
78401,51,2002-11-01,W,5256
78402,52,2002-11-01,W,12992
78403,53,2002-11-01,W,25576
78404,54,2002-11-01,W,12092
78405,55,2002-11-01,W,14937
78406,56,2002-11-01,W,17767
78407,57,2002-11-01,W,3523
78408,59,2002-11-01,W,5318
78409,60,2002-11-01,W,13722
78410,62,2002-11-01,W,14997
78411,63,2002-11-01,W,26231
78412,64,2002-11-01,W,212
78413,65,2002-11-01,W,6710
78414,66,2002-11-01,W,23970
78415,67,2002-11-01,W,15320
78416,68,2002-11-01,W,1698
78417,69,2002-11-01,W,368
78418,70,2002-11-01,W,13584
78419,71,2002-11-01,W,8084
78420,72,2002-11-01,W,14959
78421,73,2002-11-01,W,7034
78422,74,2002-11-01,W,15421
78423,75,2002-11-01,W,8958
78424,76,2002-11-01,W,11778
78425,77,2002-11-01,W,22847
78426,78,2002-11-01,W,8508
78427,79,2002-11-01,W,37266
78428,80,2002-11-01,W,12235
78429,81,2002-11-01,W,14915
78430,82,2002-11-01,W,20295
78431,84,2002-11-01,W,4017
78432,85,2002-11-01,W,15965
78433,86,2002-11-01,W,2405
78434,87,2002-11-01,W,20852
78435,88,2002-11-01,W,2038
78436,90,2002-11-01,W,4545
78437,91,2002-11-01,W,10155
78438,92,2002-11-01,W,8851
78439,93,2002-11-01,W,2636
78440,94,2002-11-01,W,11530
78441,96,2002-11-01,W,1879
78442,97,2002-11-01,W,3976
78443,100,2002-11-01,W,991
78444,103,2002-11-01,W,4709
78445,106,2002-11-01,W,2811
78446,108,2002-11-01,W,2732
78447,111,2002-11-01,W,6545
78448,112,2002-11-01,W,4210
78449,119,2002-11-01,W,8014
78450,120,2002-11-01,W,1546
78451,121,2002-11-01,W,2029
78452,122,2002-11-01,W,521
78453,123,2002-11-01,W,636
78454,125,2002-11-01,W,1839
78455,126,2002-11-01,W,10897
78456,127,2002-11-01,W,339
78457,129,2002-11-01,W,915
78458,135,2002-11-01,W,3120
78459,136,2002-11-01,W,1698
78460,145,2002-11-01,W,8595
78461,146,2002-11-01,W,8541
78462,147,2002-11-01,W,10605
78463,151,2002-11-01,W,24406
78464,152,2002-11-01,W,12021
78465,155,2002-11-01,W,7178
78466,156,2002-11-01,W,8054
78467,157,2002-11-01,W,3602
78468,168,2002-11-01,W,136
78469,169,2002-11-01,W,741
78470,170,2002-11-01,W,268
78471,171,2002-11-01,W,1354
78472,172,2002-11-01,W,1335
78473,173,2002-11-01,W,231
78474,201,2002-11-01,W,1614
78475,202,2002-11-01,W,547
78476,203,2002-11-01,W,1396
78477,204,2002-11-01,W,2125
78478,49A,2002-11-01,W,698
78479,49B,2002-11-01,W,4340
78480,52A,2002-11-01,W,7032
78481,53A,2002-11-01,W,9494
78482,54A,2002-11-01,W,1356
78483,54B,2002-11-01,W,5491
78484,55N,2002-11-01,W,1068
78485,56A,2002-11-01,W,1002
78486,62H,2002-11-01,W,1259
78487,63W,2002-11-01,W,2712
78488,69BR,2002-11-01,W,1633
78489,81W,2002-11-01,W,1694
78490,85A,2002-11-01,W,783
78491,8A,2002-11-01,W,4112
78492,90N,2002-11-01,W,308
78493,95E,2002-11-01,W,6542
78494,95W,2002-11-01,W,6239
78495,X49,2002-11-01,W,9686
78496,X55,2002-11-01,W,1895
78497,X80,2002-11-01,W,1221
78498,X98,2002-11-01,W,340
78499,3,2002-11-02,A,17721
78500,4,2002-11-02,A,20662
78501,6,2002-11-02,A,13888
78502,8,2002-11-02,A,15206
78503,9,2002-11-02,A,25702
78504,10,2002-11-02,A,509
78505,11,2002-11-02,A,1916
78506,12,2002-11-02,A,7505
78507,18,2002-11-02,A,824
78508,19,2002-11-02,A,131
78509,20,2002-11-02,A,18318
78510,21,2002-11-02,A,8962
78511,22,2002-11-02,A,17120
78512,27,2002-11-02,A,3908
78513,28,2002-11-02,A,11628
78514,29,2002-11-02,A,13039
78515,30,2002-11-02,A,2117
78516,34,2002-11-02,A,6172
78517,35,2002-11-02,A,3265
78518,36,2002-11-02,A,13037
78519,43,2002-11-02,A,656
78520,44,2002-11-02,A,4029
78521,47,2002-11-02,A,6204
78522,49,2002-11-02,A,20631
78523,50,2002-11-02,A,4346
78524,51,2002-11-02,A,4342
78525,52,2002-11-02,A,8484
78526,53,2002-11-02,A,16008
78527,54,2002-11-02,A,9634
78528,55,2002-11-02,A,11089
78529,56,2002-11-02,A,9567
78530,57,2002-11-02,A,1838
78531,59,2002-11-02,A,2468
78532,60,2002-11-02,A,10277
78533,62,2002-11-02,A,7880
78534,63,2002-11-02,A,17554
78535,65,2002-11-02,A,4353
78536,66,2002-11-02,A,14394
78537,67,2002-11-02,A,10515
78538,68,2002-11-02,A,719
78539,70,2002-11-02,A,9150
78540,71,2002-11-02,A,6836
78541,72,2002-11-02,A,11176
78542,73,2002-11-02,A,2813
78543,74,2002-11-02,A,10001
78544,75,2002-11-02,A,7507
78545,76,2002-11-02,A,6949
78546,77,2002-11-02,A,15764
78547,78,2002-11-02,A,8971
78548,79,2002-11-02,A,28281
78549,80,2002-11-02,A,9124
78550,81,2002-11-02,A,12619
78551,82,2002-11-02,A,12023
78552,84,2002-11-02,A,2076
78553,85,2002-11-02,A,9120
78554,87,2002-11-02,A,11731
78555,88,2002-11-02,A,711
78556,90,2002-11-02,A,3302
78557,91,2002-11-02,A,4895
78558,92,2002-11-02,A,4184
78559,93,2002-11-02,A,1757
78560,94,2002-11-02,A,4172
78561,97,2002-11-02,A,2205
78562,103,2002-11-02,A,1953
78563,106,2002-11-02,A,780
78564,111,2002-11-02,A,2726
78565,112,2002-11-02,A,1632
78566,119,2002-11-02,A,5078
78567,126,2002-11-02,A,4643
78568,145,2002-11-02,A,4393
78569,146,2002-11-02,A,5874
78570,147,2002-11-02,A,5377
78571,151,2002-11-02,A,15184
78572,152,2002-11-02,A,4963
78573,155,2002-11-02,A,6004
78574,168,2002-11-02,A,9
78575,169,2002-11-02,A,83
78576,171,2002-11-02,A,616
78577,172,2002-11-02,A,147
78578,173,2002-11-02,A,303
78579,201,2002-11-02,A,584
78580,49B,2002-11-02,A,2972
78581,52A,2002-11-02,A,3855
78582,53A,2002-11-02,A,3690
78583,54B,2002-11-02,A,4918
78584,55N,2002-11-02,A,125
78585,62H,2002-11-02,A,544
78586,63W,2002-11-02,A,769
78587,81W,2002-11-02,A,794
78588,85A,2002-11-02,A,160
78589,8A,2002-11-02,A,3275
78590,90N,2002-11-02,A,266
78591,95E,2002-11-02,A,4864
78592,95W,2002-11-02,A,4776
78593,X21,2002-11-02,A,1194
78594,X98,2002-11-02,A,43
78595,3,2002-11-03,U,10243
78596,4,2002-11-03,U,13155
78597,6,2002-11-03,U,8953
78598,8,2002-11-03,U,9660
78599,9,2002-11-03,U,19421
78600,10,2002-11-03,U,581
78601,11,2002-11-03,U,1123
78602,12,2002-11-03,U,5846
78603,18,2002-11-03,U,508
78604,19,2002-11-03,U,405
78605,20,2002-11-03,U,11376
78606,21,2002-11-03,U,6517
78607,22,2002-11-03,U,11611
78608,27,2002-11-03,U,2981
78609,28,2002-11-03,U,6882
78610,29,2002-11-03,U,9704
78611,30,2002-11-03,U,734
78612,34,2002-11-03,U,4773
78613,35,2002-11-03,U,1613
78614,36,2002-11-03,U,9340
78615,43,2002-11-03,U,358
78616,44,2002-11-03,U,1778
78617,47,2002-11-03,U,3972
78618,49,2002-11-03,U,13477
78619,50,2002-11-03,U,2561
78620,51,2002-11-03,U,3117
78621,52,2002-11-03,U,5207
78622,53,2002-11-03,U,10863
78623,54,2002-11-03,U,6491
78624,55,2002-11-03,U,7036
78625,56,2002-11-03,U,7949
78626,57,2002-11-03,U,687
78627,60,2002-11-03,U,7069
78628,62,2002-11-03,U,5000
78629,63,2002-11-03,U,13304
78630,65,2002-11-03,U,1739
78631,66,2002-11-03,U,9154
78632,67,2002-11-03,U,7493
78633,68,2002-11-03,U,282
78634,70,2002-11-03,U,5465
78635,71,2002-11-03,U,4278
78636,72,2002-11-03,U,7918
78637,73,2002-11-03,U,1617
78638,74,2002-11-03,U,6811
78639,75,2002-11-03,U,4817
78640,76,2002-11-03,U,6107
78641,77,2002-11-03,U,9805
78642,78,2002-11-03,U,3834
78643,79,2002-11-03,U,18825
78644,80,2002-11-03,U,6160
78645,81,2002-11-03,U,8151
78646,82,2002-11-03,U,6580
78647,84,2002-11-03,U,897
78648,85,2002-11-03,U,6191
78649,87,2002-11-03,U,5708
78650,88,2002-11-03,U,820
78651,90,2002-11-03,U,2124
78652,91,2002-11-03,U,2789
78653,92,2002-11-03,U,3144
78654,94,2002-11-03,U,2957
78655,97,2002-11-03,U,1472
78656,103,2002-11-03,U,1142
78657,106,2002-11-03,U,381
78658,111,2002-11-03,U,1866
