,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
50667,05/01/2012,Completed - Dup,05/01/2012,12-00843086,Street Lights - All/Out,4900 W OHIO ST,60644.0,1143585.31057602,1903544.55527081,37.0,15.0,25.0,41.89135917813411,-87.74813365974863,"(41.89135917813411, -87.74813365974862)",2012-05-01
50668,05/01/2012,Completed - Dup,05/01/2012,12-00843112,Street Lights - All/Out,8700 S BUFFALO AVE,60617.0,1199551.46892087,1847912.54767486,10.0,4.0,46.0,41.73747159508171,-87.54447553989243,"(41.73747159508171, -87.54447553989242)",2012-05-01
50669,05/01/2012,Completed - Dup,05/01/2012,12-00843959,Street Lights - All/Out,2000 W 19TH ST,60608.0,1163339.12896654,1890741.94699215,25.0,12.0,31.0,41.855835085826456,-87.6759471676937,"(41.85583508582646, -87.67594716769372)",2012-05-01
50670,05/01/2012,Completed - Dup,05/01/2012,12-00844157,Street Lights - All/Out,8700 S BUFFALO AVE,60617.0,1199551.46892087,1847912.54767486,10.0,4.0,46.0,41.73747159508171,-87.54447553989243,"(41.73747159508171, -87.54447553989242)",2012-05-01
50671,05/01/2012,Completed - Dup,05/01/2012,12-00844179,Street Lights - All/Out,400 E 101ST ST,60628.0,1180694.63638366,1838085.99049264,9.0,5.0,49.0,41.710959848570006,-87.6138617714432,"(41.71095984857001, -87.6138617714432)",2012-05-01
50672,05/01/2012,Completed - Dup,05/01/2012,12-00844469,Street Lights - All/Out,8813 S BUFFALO AVE,60617.0,1199573.38172434,1847158.82061722,10.0,4.0,46.0,41.73540276104769,-87.54442057230881,"(41.73540276104769, -87.54442057230881)",2012-05-01
50673,05/01/2012,Completed - Dup,05/01/2012,12-00844584,Street Lights - All/Out,10028 S VERNON AVE,60628.0,1181012.5598865,1838565.16219183,9.0,5.0,49.0,41.712267462020286,-87.61268278964174,"(41.71226746202029, -87.61268278964174)",2012-05-01
50674,05/01/2012,Completed - Dup,05/01/2012,12-00844976,Street Lights - All/Out,4200 W FIFTH AVE,60624.0,1148503.08711156,1896395.03481889,24.0,11.0,26.0,41.87164663032669,-87.73025733042014,"(41.871646630326694, -87.73025733042016)",2012-05-01
50675,05/01/2012,Completed - Dup,05/01/2012,12-00846725,Street Lights - All/Out,2300 S LEAVITT ST,60608.0,1162062.23180988,1888710.56680054,25.0,10.0,31.0,41.85028750571345,-87.680690676609,"(41.85028750571345, -87.680690676609)",2012-05-01
50676,05/01/2012,Completed - Dup,05/01/2012,12-00847808,Street Lights - All/Out,5400 W 55TH ST,60638.0,1141297.5697674998,1867616.66400149,23.0,8.0,56.0,41.792810345916436,-87.75742032778555,"(41.792810345916436, -87.75742032778554)",2012-05-01
