,route,date,daytype,rides
406320,3,2009-11-01,U,11665
406321,4,2009-11-01,U,12226
406322,5,2009-11-01,U,687
406323,6,2009-11-01,U,7009
406324,8,2009-11-01,U,13191
406325,9,2009-11-01,U,18422
406326,10,2009-11-01,U,420
406327,11,2009-11-01,U,1689
406328,12,2009-11-01,U,8941
406329,14,2009-11-01,U,3581
406330,15,2009-11-01,U,5121
406331,18,2009-11-01,U,1666
406332,20,2009-11-01,U,10552
406333,21,2009-11-01,U,5577
406334,22,2009-11-01,U,14366
406335,28,2009-11-01,U,3617
406336,29,2009-11-01,U,8052
406337,30,2009-11-01,U,848
406338,34,2009-11-01,U,3673
406339,35,2009-11-01,U,2312
406340,36,2009-11-01,U,14445
406341,43,2009-11-01,U,578
406342,44,2009-11-01,U,1848
406343,47,2009-11-01,U,6352
406344,49,2009-11-01,U,16007
406345,50,2009-11-01,U,3564
406346,51,2009-11-01,U,1243
406347,52,2009-11-01,U,7454
406348,53,2009-11-01,U,11729
406349,54,2009-11-01,U,7520
406350,55,2009-11-01,U,7268
406351,56,2009-11-01,U,6720
406352,57,2009-11-01,U,880
406353,60,2009-11-01,U,6586
406354,62,2009-11-01,U,6080
406355,63,2009-11-01,U,13242
406356,65,2009-11-01,U,2796
406357,66,2009-11-01,U,12335
406358,67,2009-11-01,U,8253
406359,68,2009-11-01,U,444
406360,70,2009-11-01,U,5534
406361,71,2009-11-01,U,7269
406362,72,2009-11-01,U,10041
406363,73,2009-11-01,U,2061
406364,74,2009-11-01,U,6384
406365,75,2009-11-01,U,4617
406366,76,2009-11-01,U,5999
406367,77,2009-11-01,U,11617
406368,78,2009-11-01,U,4381
406369,79,2009-11-01,U,18617
406370,80,2009-11-01,U,6549
406371,81,2009-11-01,U,9039
406372,82,2009-11-01,U,8700
406373,84,2009-11-01,U,1872
406374,85,2009-11-01,U,6456
406375,87,2009-11-01,U,8466
406376,88,2009-11-01,U,482
406377,90,2009-11-01,U,2915
406378,91,2009-11-01,U,3739
406379,92,2009-11-01,U,3395
406380,94,2009-11-01,U,3788
406381,97,2009-11-01,U,1894
406382,103,2009-11-01,U,1468
406383,106,2009-11-01,U,389
406384,111,2009-11-01,U,3142
406385,112,2009-11-01,U,1231
406386,119,2009-11-01,U,3897
406387,124,2009-11-01,U,605
406388,126,2009-11-01,U,3483
406389,128,2009-11-01,U,1265
406390,145,2009-11-01,U,2620
406391,146,2009-11-01,U,8905
406392,147,2009-11-01,U,7953
406393,151,2009-11-01,U,12973
406394,152,2009-11-01,U,3140
406395,155,2009-11-01,U,5850
406396,171,2009-11-01,U,534
406397,172,2009-11-01,U,395
406398,1001,2009-11-01,U,10875
406399,49B,2009-11-01,U,3134
406400,52A,2009-11-01,U,1409
406401,53A,2009-11-01,U,2076
406402,54B,2009-11-01,U,2410
406403,63W,2009-11-01,U,506
406404,81W,2009-11-01,U,603
406405,8A,2009-11-01,U,2653
406406,95E,2009-11-01,U,2793
406407,95W,2009-11-01,U,3228
406408,N201,2009-11-01,U,14
406409,X80,2009-11-01,U,1406
406410,1,2009-11-02,W,3298
406411,2,2009-11-02,W,2502
406412,3,2009-11-02,W,22444
406413,4,2009-11-02,W,24863
406414,5,2009-11-02,W,427
406415,6,2009-11-02,W,11196
406416,7,2009-11-02,W,8591
406417,8,2009-11-02,W,27186
