,CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION,date
320810,02/02/2015,Completed,02/02/2015,15-00188179,Pothole in Street,Final Outcome,Pothole Patched,5.0,300 N COLUMBUS DR,60601.0,1178295.73353286,1902192.92009108,42.0,1.0,32.0,,41.88697320087396,-87.62084833258751,"(41.88697320087396, -87.62084833258751)",2015-02-02
320811,02/02/2015,Completed,02/02/2015,15-00188181,Pothole in Street,Final Outcome,Pothole Patched,2.0,301 N COLUMBUS DR,60601.0,1178295.93353286,1902201.32009108,42.0,1.0,32.0,,41.886976144556975,-87.62055457071092,"(41.886976144556975, -87.62055457071092)",2015-02-02
320812,02/02/2015,Completed,02/02/2015,15-00188184,Pothole in Street,Final Outcome,Pothole Patched,1.0,201 N COLUMBUS DR,60601.0,1178304.17531841,1901848.24947368,42.0,1.0,32.0,,41.88600955138504,-87.62053521501781,"(41.886009551385044, -87.62053521501781)",2015-02-02
320813,02/02/2015,Completed,02/02/2015,15-00188190,Pothole in Street,Final Outcome,Pothole Patched,2.0,151 N COLUMBUS DR,60601.0,1178318.31319011,1901323.79969159,42.0,1.0,32.0,,41.88458949303974,-87.62049842701343,"(41.88458949303974, -87.62049842701344)",2015-02-02
320814,02/02/2015,Completed,02/02/2015,15-00188195,Pothole in Street,Final Outcome,Pothole Patched,1.0,150 E RANDOLPH ST,60601.0,1177646.1575767999,1901289.80296653,42.0,1.0,32.0,,41.884628445139725,-87.62261269904712,"(41.88462844513973, -87.62261269904712)",2015-02-02
320815,02/02/2015,Completed,02/02/2015,15-00188214,Pothole in Street,Final Outcome,Pothole Patched,1.0,200 E RANDOLPH ST,60601.0,1177871.18012492,1901312.08170297,42.0,1.0,32.0,,41.8846320757672,-87.62224799108878,"(41.8846320757672, -87.6222479910888)",2015-02-02
320816,02/02/2015,Completed,02/02/2015,15-00188217,Pothole in Street,Final Outcome,Pothole Patched,1.0,300 E RANDOLPH ST,60601.0,1178318.61319011,1901312.99969159,42.0,1.0,32.0,,41.884623784635856,-87.62047604442976,"(41.88462378463585, -87.62047604442976)",2015-02-02
320817,02/02/2015,Completed,02/02/2015,15-00188226,Pothole in Street,Final Outcome,Pothole Patched,2.0,301 E RANDOLPH ST,60601.0,1178327.91319011,1901313.09969159,42.0,1.0,32.0,,41.884196569021036,-87.62046729944406,"(41.88419656902104, -87.62046729944407)",2015-02-02
320818,02/02/2015,Completed,02/02/2015,15-00188231,Pothole in Street,Final Outcome,Pothole Patched,1.0,201 E RANDOLPH ST,60601.0,1177880.48012492,1901312.08170297,42.0,1.0,32.0,,41.88416738433913,-87.62225004170132,"(41.884167384339136, -87.62225004170132)",2015-02-02
320819,02/02/2015,Completed,02/02/2015,15-00188234,Pothole in Street,Final Outcome,Pothole Patched,2.0,151 E RANDOLPH ST,60601.0,1177650.8575768,1901290.20296653,42.0,1.0,32.0,,41.884167454478025,-87.6226033725251,"(41.88416745447802, -87.6226033725251)",2015-02-02
320820,02/02/2015,Completed,02/02/2015,15-00188240,Pothole in Street,Final Outcome,Pothole Patched,1.0,150 E WACKER DR,60601.0,1177247.78601566,1902643.31040775,42.0,1.0,32.0,,41.888344332294885,-87.62251921899545,"(41.88834433229489, -87.62251921899545)",2015-02-02
320821,02/02/2015,Completed,02/02/2015,15-00188244,Pothole in Street,Final Outcome,Pothole Patched,5.0,200 E WACKER DR,60601.0,1177853.4053,1902654.0997,42.0,1.0,32.0,,41.88829704356529,-87.62219223791361,"(41.88829704356529, -87.62219223791361)",2015-02-02
320822,02/02/2015,Completed,02/02/2015,15-00188248,Pothole in Street,Final Outcome,Pothole Patched,4.0,300 E WACKER DR,60601.0,1178307.38047035,1902572.1000208,42.0,1.0,32.0,,41.88807333160907,-87.62059446133681,"(41.88807333160907, -87.6205944613368)",2015-02-02
320823,02/02/2015,Completed,02/02/2015,15-00188253,Pothole in Street,Final Outcome,Pothole Patched,2.0,301 E WACKER DR,60601.0,1178319.78047035,1902568.9000208,42.0,1.0,32.0,,41.887714377298884,-87.62067477401091,"(41.88771437729888, -87.6206747740109)",2015-02-02
320824,02/02/2015,Completed,02/02/2015,15-00188257,Pothole in Street,Final Outcome,Pothole Patched,2.0,201 E WACKER DR,60601.0,1177858.0053,1902653.2997,42.0,1.0,32.0,,41.8879638696515,-87.62227776109512,"(41.8879638696515, -87.62227776109512)",2015-02-02
320825,02/02/2015,Completed,02/02/2015,15-00188260,Pothole in Street,Final Outcome,Pothole Patched,1.0,151 E WACKER DR,60601.0,1177553.1433,1902625.9465,42.0,1.0,32.0,,41.887999887348535,-87.62256513255957,"(41.88799988734853, -87.62256513255957)",2015-02-02
320826,02/02/2015,Completed,02/02/2015,15-00188302,Pothole in Street,Final Outcome,Pothole Patched,2.0,3500 N ASHLAND AVE,60657.0,1165030.22849653,1923309.28412753,32.0,19.0,6.0,27.0,41.94525518904724,-87.6689638185291,"(41.94525518904724, -87.6689638185291)",2015-02-02
320827,02/02/2015,Completed,02/02/2015,15-00188316,Pothole in Street,Final Outcome,Pothole Patched,1.0,3400 N ASHLAND AVE,60657.0,1165049.19330364,1922645.04207375,32.0,19.0,6.0,27.0,41.94343231339757,-87.66891275635102,"(41.943432313397565, -87.66891275635102)",2015-02-02
320828,02/02/2015,Completed,02/02/2015,15-00188348,Pothole in Street,Final Outcome,Pothole Patched,1.0,3300 N ASHLAND AVE,60657.0,1165068.26640116,1921981.92067423,44.0,19.0,6.0,27.0,41.94156585778224,-87.6688604029088,"(41.94156585778224, -87.6688604029088)",2015-02-02
320829,02/02/2015,Completed,02/02/2015,15-00188354,Pothole in Street,Final Outcome,Pothole Patched,1.0,3951 N KIMBALL AVE,60618.0,1153022.37651052,1926064.65442919,35.0,17.0,16.0,,41.953543690256204,-87.71274346541044,"(41.9535436902562, -87.71274346541044)",2015-02-02
320830,02/02/2015,Completed,02/02/2015,15-00188363,Pothole in Street,Final Outcome,Pothole Patched,3.0,3100 N ASHLAND AVE,60657.0,1165110.17940812,1920648.69638097,32.0,19.0,6.0,27.0,41.93795273208725,-87.66874623824995,"(41.937952732087254, -87.66874623824995)",2015-02-02
320831,02/02/2015,Completed,02/02/2015,15-00188384,Pothole in Street,Final Outcome,Pothole Patched,13.0,1500 W CORTLAND ST,60642.0,1166057.41201507,1912946.28632131,32.0,14.0,22.0,,41.91680038583272,-87.6654325851003,"(41.916800385832715, -87.66543258510032)",2015-02-02
320832,02/02/2015,Completed,02/02/2015,15-00188396,Pothole in Street,Final Outcome,Pothole Patched,7.0,1501 W CORTLAND ST,60642.0,1166048.01201507,1912943.18632131,32.0,14.0,22.0,,41.91659063449039,-87.6653458315016,"(41.91659063449039, -87.6653458315016)",2015-02-02
320833,02/02/2015,Completed,02/02/2015,15-00188502,Pothole in Street,Final Outcome,Pothole Patched,6.0,3401 S STATE ST,60616.0,1176836.18816822,1882460.08659684,3.0,2.0,35.0,,41.83276315905746,-87.62629338156681,"(41.832763159057464, -87.62629338156681)",2015-02-02
320834,02/02/2015,Completed,02/02/2015,15-00188526,Pothole in Street,Final Outcome,Pothole Patched,2.0,3301 S STATE ST,60616.0,1176822.48088843,1883128.44320427,3.0,2.0,35.0,,41.834572938083255,-87.62635487426111,"(41.834572938083255, -87.62635487426111)",2015-02-02
320835,02/02/2015,Completed,02/02/2015,15-00188630,Pothole in Street,Final Outcome,Pothole Patched,4.0,4300 W CARMEN AVE,60630.0,1146793.67361916,1933546.84133153,39.0,17.0,14.0,,41.973736532210154,-87.73564666009266,"(41.973736532210154, -87.73564666009266)",2015-02-02
320836,02/02/2015,Completed,02/02/2015,15-00188642,Pothole in Street,Final Outcome,Pothole Patched,15.0,4200 W CARMEN AVE,60630.0,1147464.05956973,1933560.04387602,39.0,17.0,14.0,,41.97376060848001,-87.73317879349266,"(41.973760608480006, -87.73317879349266)",2015-02-02
