SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,15-00201931,02/03/2015,Front,,Open,,Vacant,False,False,119,N,LOCKWOOD,AVE,60644.0,1141030.07570369,1900385.88487463,28.0,15.0,25.0,41.8827388342874,-87.75759578266985,"(41.88273883428741, -87.75759578266984)",2015-02-03
Vacant/Abandoned Building,15-00225194,02/06/2015,Front,,Open,,Vacant,False,True,3349,W,38TH,ST,60632.0,1154659.27999113,1879202.91658122,12.0,9.0,58.0,41.824348526967924,-87.70811489818462,"(41.82434852696792, -87.70811489818462)",2015-02-06
Vacant/Abandoned Building,15-00248831,02/10/2015,Front,,Open,,Vacant,False,False,9032,S,MAY,ST,60620.0,1170239.55420537,1844900.19861056,21.0,22.0,73.0,41.72989238958725,-87.65195294899807,"(41.72989238958725, -87.65195294899806)",2015-02-10
Vacant/Abandoned Building,15-00186150,02/01/2015,Rear,,Open,,Vacant,False,False,221,W,66TH,ST,60621.0,1175851.01928393,1861208.09679081,6.0,7.0,68.0,41.774519493349935,-87.63090884879203,"(41.77451949334994, -87.63090884879203)",2015-02-01
Vacant/Abandoned Building,15-00200456,02/03/2015,Rear,,Open,REAR,Vacant,False,False,1622,E,78TH,ST,60649.0,1188538.31740035,1853588.55500862,8.0,4.0,43.0,41.7533170327734,-87.5846430368865,"(41.75331703277341, -87.5846430368865)",2015-02-03
Vacant/Abandoned Building,15-00201098,02/03/2015,Rear,,Boarded,SCREEN DOOR IS OPEN,Vacant,False,False,7628,S,EBERHART,AVE,60619.0,1180895.74061644,1854541.7892152,6.0,6.0,69.0,41.75611189992664,-87.61262065335266,"(41.75611189992663, -87.61262065335266)",2015-02-03
Vacant/Abandoned Building,15-00202273,02/03/2015,Front,,Boarded,,Vacant,False,False,6448,S,HONORE,ST,60636.0,1165120.68670437,1861914.16381228,15.0,7.0,67.0,41.77669080312358,-87.67022452356605,"(41.77669080312358, -87.67022452356605)",2015-02-03
Vacant/Abandoned Building,15-00218624,02/05/2015,,,,,,,,5630,S,WINCHESTER,AVE,60636.0,1164318.29178834,1867296.48381535,15.0,7.0,67.0,41.79147752586125,-87.67301454943565,"(41.79147752586125, -87.67301454943565)",2015-02-05
Vacant/Abandoned Building,15-00223345,02/05/2015,Front,,Open,FRONT & REAR,Vacant,False,False,8910,S,WOODLAWN,AVE,60619.0,1185762.67457675,1846137.20371344,8.0,4.0,47.0,41.732935587739426,-87.5950488631494,"(41.732935587739426, -87.59504886314939)",2015-02-05
Vacant/Abandoned Building,15-00253557,02/10/2015,Front,,Open,,Vacant,False,False,4520,N,ELSTON,AVE,60630.0,1147639.52391422,1929646.97477995,45.0,17.0,16.0,41.96290978619296,-87.73257265706076,"(41.96290978619296, -87.73257265706076)",2015-02-10
Vacant/Abandoned Building,15-00218153,02/05/2015,Front,,Open,,Vacant,False,False,5937,S,WINCHESTER,AVE,60636.0,1164373.17112889,1865286.63822426,15.0,7.0,67.0,41.78596109760017,-87.67286993105103,"(41.785961097600165, -87.67286993105103)",2015-02-05
Vacant/Abandoned Building,15-00278448,02/13/2015,Front,,Open,,Vacant,False,True,3830,W,FILLMORE,ST,60624.0,1151041.50810936,1895099.36569752,24.0,11.0,29.0,41.86804184929827,-87.72097164083523,"(41.86804184929827, -87.72097164083524)",2015-02-13
Vacant/Abandoned Building,15-00243953,02/09/2015,Front,,Open,,Vacant,False,False,1043,W,WINONA,ST,60640.0,1168282.46552321,1934301.08726944,48.0,20.0,3.0,41.97525857703016,-87.65654107234468,"(41.975258577030154, -87.65654107234468)",2015-02-09
Vacant/Abandoned Building,15-00244794,02/09/2015,Front,,Open,"UNKNOWN- HOME IS NOT BOARDED, BUT WE HAVE NOT RECEIVED COMPLAINTS THAT ANYBODY IS ACCESSING THE INTERIOR",Vacant,False,True,1938,W,FARGO,AVE,60626.0,1162031.12590118,1949331.82157419,49.0,24.0,1.0,42.01663660230571,-87.67910704380077,"(42.01663660230571, -87.67910704380078)",2015-02-09
Vacant/Abandoned Building,15-00251794,02/10/2015,Garage,,Open,AT THE REAR -- AND GARAGE IS OPEN - PLS SECURE,Vacant,False,True,3453,N,RIDGEWAY,AVE,60618.0,1150781.05997422,1922701.21997094,30.0,17.0,21.0,41.94378910089672,-87.72120469556086,"(41.94378910089673, -87.72120469556086)",2015-02-10
Vacant/Abandoned Building,15-00253088,02/10/2015,Front,,Open,FRONT DOOR,Vacant,False,False,1139,N,KEDVALE,AVE,60651.0,1148507.78369567,1907275.66861629,37.0,11.0,23.0,41.90150419927891,-87.72995920530289,"(41.90150419927891, -87.72995920530289)",2015-02-10
Vacant/Abandoned Building,15-00307611,02/17/2015,Front,,Open,,Vacant,True,False,1972,W,DEVON,AVE,60660.0,1162048.21991978,1942508.39156903,50.0,24.0,2.0,41.997912577189844,-87.67923597789823,"(41.997912577189844, -87.67923597789824)",2015-02-17
Vacant/Abandoned Building,15-00242176,02/09/2015,Front,,Open,BACK,Vacant,False,True,7337,S,HARVARD,AVE,60621.0,1175226.73411019,1856297.04017453,17.0,7.0,69.0,41.76105696163224,-87.63334387838408,"(41.761056961632235, -87.63334387838408)",2015-02-09
Vacant/Abandoned Building,15-00244327,02/09/2015,Front,,Open,FRONT,Vacant,True,False,8331,S,ASHLAND,AVE,60620.0,1167123.66436795,1849472.04008019,21.0,6.0,71.0,41.742505313306545,-87.66323698101311,"(41.74250531330655, -87.66323698101311)",2015-02-09
