,route,date,daytype,rides
111001,1,2003-08-01,W,6568
111002,2,2003-08-01,W,968
111003,3,2003-08-01,W,19206
111004,4,2003-08-01,W,22242
111005,6,2003-08-01,W,17718
111006,7,2003-08-01,W,4504
111007,8,2003-08-01,W,18888
111008,9,2003-08-01,W,29424
111009,10,2003-08-01,W,1103
111010,11,2003-08-01,W,2775
111011,12,2003-08-01,W,9366
111012,14,2003-08-01,W,7688
111013,17,2003-08-01,W,354
111014,18,2003-08-01,W,1483
111015,20,2003-08-01,W,20410
111016,21,2003-08-01,W,7644
111017,22,2003-08-01,W,21909
111018,24,2003-08-01,W,3612
111019,25,2003-08-01,W,482
111020,27,2003-08-01,W,4488
111021,28,2003-08-01,W,10130
111022,29,2003-08-01,W,19695
111023,30,2003-08-01,W,3739
111024,33,2003-08-01,W,628
111025,34,2003-08-01,W,5008
111026,35,2003-08-01,W,5383
111027,36,2003-08-01,W,15131
111028,37,2003-08-01,W,1985
111029,39,2003-08-01,W,1687
111030,43,2003-08-01,W,1410
111031,44,2003-08-01,W,5835
111032,47,2003-08-01,W,9164
111033,48,2003-08-01,W,747
111034,49,2003-08-01,W,18882
111035,50,2003-08-01,W,6767
111036,51,2003-08-01,W,4012
111037,52,2003-08-01,W,12461
111038,53,2003-08-01,W,20948
111039,54,2003-08-01,W,10902
111040,55,2003-08-01,W,12246
111041,56,2003-08-01,W,14867
111042,57,2003-08-01,W,2814
111043,59,2003-08-01,W,3873
111044,60,2003-08-01,W,12755
111045,62,2003-08-01,W,13536
111046,63,2003-08-01,W,21439
111047,64,2003-08-01,W,220
111048,65,2003-08-01,W,7861
111049,66,2003-08-01,W,20991
111050,67,2003-08-01,W,12195
111051,68,2003-08-01,W,1478
111052,69,2003-08-01,W,341
111053,70,2003-08-01,W,10031
111054,71,2003-08-01,W,6679
111055,72,2003-08-01,W,14133
111056,73,2003-08-01,W,5175
111057,74,2003-08-01,W,13935
111058,75,2003-08-01,W,7575
111059,76,2003-08-01,W,12867
111060,77,2003-08-01,W,20397
111061,78,2003-08-01,W,8615
111062,79,2003-08-01,W,34225
111063,80,2003-08-01,W,12066
111064,81,2003-08-01,W,15259
111065,82,2003-08-01,W,17186
111066,84,2003-08-01,W,3803
111067,85,2003-08-01,W,11539
111068,86,2003-08-01,W,1127
111069,87,2003-08-01,W,16115
111070,88,2003-08-01,W,1568
111071,90,2003-08-01,W,4067
111072,91,2003-08-01,W,7834
111073,92,2003-08-01,W,7156
111074,93,2003-08-01,W,2664
111075,94,2003-08-01,W,9073
111076,96,2003-08-01,W,755
111077,97,2003-08-01,W,2802
111078,100,2003-08-01,W,706
111079,103,2003-08-01,W,3436
111080,106,2003-08-01,W,1225
111081,108,2003-08-01,W,2386
111082,111,2003-08-01,W,6106
111083,112,2003-08-01,W,2888
111084,119,2003-08-01,W,5535
111085,120,2003-08-01,W,1496
111086,121,2003-08-01,W,2386
111087,122,2003-08-01,W,802
111088,123,2003-08-01,W,402
111089,124,2003-08-01,W,4233
111090,125,2003-08-01,W,2549
111091,126,2003-08-01,W,7615
111092,127,2003-08-01,W,585
111093,129,2003-08-01,W,835
111094,135,2003-08-01,W,2351
111095,136,2003-08-01,W,1699
111096,145,2003-08-01,W,7453
111097,146,2003-08-01,W,10190
111098,147,2003-08-01,W,9751
111099,151,2003-08-01,W,22906
111100,152,2003-08-01,W,9940
111101,155,2003-08-01,W,5672
111102,156,2003-08-01,W,7792
111103,157,2003-08-01,W,3396
111104,168,2003-08-01,W,119
111105,169,2003-08-01,W,460
111106,170,2003-08-01,W,245
111107,171,2003-08-01,W,123
111108,172,2003-08-01,W,174
111109,200,2003-08-01,W,90
111110,201,2003-08-01,W,1761
111111,205,2003-08-01,W,674
111112,206,2003-08-01,W,305
111113,49A,2003-08-01,W,525
111114,49B,2003-08-01,W,4730
111115,52A,2003-08-01,W,5332
111116,53A,2003-08-01,W,8075
111117,54A,2003-08-01,W,1117
111118,54B,2003-08-01,W,4744
111119,55N,2003-08-01,W,795
