SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,10-00139722,02/01/2010,Front,,Open,FRONT AND SIDE,Vacant,False,False,1253,W,89TH,ST,60620.0,1169451.8346036999,1845721.06052084,21.0,22.0,73.0,41.732162028694646,-87.65481489195327,"(41.73216202869465, -87.65481489195325)",2010-02-01
Vacant/Abandoned Building,10-00140859,02/01/2010,Front,,Open,FRONT AND BACK,Vacant,False,True,4134,W,CULLERTON,ST,60623.0,1149133.29992784,1890100.65209668,24.0,10.0,29.0,41.85436191168194,-87.7281064613415,"(41.85436191168194, -87.7281064613415)",2010-02-01
Vacant/Abandoned Building,10-00141637,02/01/2010,Front,,Boarded,REAR,Vacant,False,True,1517,W,77TH,ST,60620.0,1167375.53420737,1853667.63170793,17.0,6.0,71.0,41.75401322006336,-87.66219421930175,"(41.754013220063364, -87.66219421930175)",2010-02-01
Vacant/Abandoned Building,10-00141874,02/01/2010,Front,,Open,FRONT DOOR UNSECURED AGAIN - PLYWOOD WAS RMVD,Vacant,False,True,1105,E,94TH,ST,60619.0,1185238.49001579,1842885.52999682,8.0,4.0,47.0,41.724024955179146,-87.59707106405679,"(41.72402495517914, -87.5970710640568)",2010-02-01
Vacant/Abandoned Building,10-00143732,02/01/2010,Front,,Open,FRONT,Vacant,False,True,7237,S,CHAMPLAIN,AVE,60619.0,1181816.88268142,1857172.57328173,6.0,3.0,69.0,41.76330981946206,-87.60916373718841,"(41.76330981946206, -87.6091637371884)",2010-02-01
Vacant/Abandoned Building,10-00145617,02/02/2010,Front,,Open,FRONT,Vacant,False,False,215,E,136TH,ST,60827.0,1180062.74093128,1815109.02568574,9.0,5.0,54.0,41.64792214944281,-87.61687560667495,"(41.64792214944281, -87.61687560667495)",2010-02-02
Vacant/Abandoned Building,10-00147443,02/02/2010,Garage,,Open,,Vacant,False,True,10051,S,LOWE,AVE,60628.0,1173743.98487791,1838223.74151781,9.0,22.0,73.0,41.71149440955276,-87.63931238988476,"(41.71149440955276, -87.63931238988475)",2010-02-02
Vacant/Abandoned Building,10-00147494,02/02/2010,Rear,,Boarded,,Vacant,False,False,10025,S,LOWE,AVE,60628.0,1173739.02041523,1838397.90998811,9.0,22.0,73.0,41.71197246285954,-87.63932542988384,"(41.71197246285955, -87.63932542988384)",2010-02-02
Vacant/Abandoned Building,10-00150592,02/03/2010,Front,,Open,REAR,Vacant,False,True,7706,S,ESSEX,AVE,60649.0,1194198.86770487,1854354.43200882,7.0,4.0,43.0,41.75528161481607,-87.56387452798567,"(41.75528161481607, -87.56387452798567)",2010-02-03
Vacant/Abandoned Building,10-00150656,02/03/2010,Front,,Open,FRONT DOOR IS OPEN AND WINDOWS AND BROKEN,Vacant,False,True,6657,S,DREXEL,AVE,60637.0,1183369.37010444,1861058.2585939,5.0,3.0,42.0,41.773936506920336,-87.6033527582944,"(41.773936506920336, -87.6033527582944)",2010-02-03
