,route,date,daytype,rides
429303,3,2010-05-01,A,16044
429304,4,2010-05-01,A,17198
429305,5,2010-05-01,A,613
429306,6,2010-05-01,A,11155
429307,8,2010-05-01,A,14518
429308,9,2010-05-01,A,25607
429309,10,2010-05-01,A,652
429310,11,2010-05-01,A,2269
429311,12,2010-05-01,A,10135
429312,14,2010-05-01,A,6599
429313,15,2010-05-01,A,5996
429314,18,2010-05-01,A,2051
429315,20,2010-05-01,A,15031
429316,21,2010-05-01,A,8496
429317,22,2010-05-01,A,19437
429318,28,2010-05-01,A,5211
429319,29,2010-05-01,A,11222
429320,30,2010-05-01,A,2085
429321,34,2010-05-01,A,4952
429322,35,2010-05-01,A,3364
429323,36,2010-05-01,A,17564
429324,43,2010-05-01,A,1002
429325,44,2010-05-01,A,2515
429326,47,2010-05-01,A,9412
429327,49,2010-05-01,A,22117
429328,50,2010-05-01,A,5418
429329,51,2010-05-01,A,1503
429330,52,2010-05-01,A,9357
429331,53,2010-05-01,A,15636
429332,54,2010-05-01,A,11384
429333,55,2010-05-01,A,10131
429334,56,2010-05-01,A,8396
429335,57,2010-05-01,A,1664
429336,59,2010-05-01,A,2267
429337,60,2010-05-01,A,8137
429338,62,2010-05-01,A,8234
429339,63,2010-05-01,A,16217
429340,65,2010-05-01,A,5414
429341,66,2010-05-01,A,17885
429342,67,2010-05-01,A,10856
429343,68,2010-05-01,A,648
429344,70,2010-05-01,A,6922
429345,71,2010-05-01,A,8698
429346,72,2010-05-01,A,14026
429347,73,2010-05-01,A,3301
429348,74,2010-05-01,A,10295
429349,75,2010-05-01,A,6446
429350,76,2010-05-01,A,7840
429351,77,2010-05-01,A,16006
429352,78,2010-05-01,A,5982
429353,79,2010-05-01,A,26669
429354,80,2010-05-01,A,11835
429355,81,2010-05-01,A,10754
429356,82,2010-05-01,A,12690
429357,84,2010-05-01,A,2963
429358,85,2010-05-01,A,8359
429359,87,2010-05-01,A,12605
429360,88,2010-05-01,A,596
429361,90,2010-05-01,A,4129
429362,91,2010-05-01,A,4717
429363,92,2010-05-01,A,4258
429364,93,2010-05-01,A,1747
429365,94,2010-05-01,A,5630
429366,97,2010-05-01,A,3061
429367,103,2010-05-01,A,2000
429368,106,2010-05-01,A,891
429369,111,2010-05-01,A,3889
429370,112,2010-05-01,A,1717
429371,119,2010-05-01,A,4573
429372,124,2010-05-01,A,1160
429373,126,2010-05-01,A,4281
429374,145,2010-05-01,A,4632
429375,146,2010-05-01,A,8878
429376,147,2010-05-01,A,11745
429377,151,2010-05-01,A,18582
429378,152,2010-05-01,A,6609
429379,154,2010-05-01,A,1615
429380,155,2010-05-01,A,7295
429381,169,2010-05-01,A,26
429382,171,2010-05-01,A,456
429383,172,2010-05-01,A,532
429384,201,2010-05-01,A,1041
429385,49B,2010-05-01,A,3996
429386,52A,2010-05-01,A,2455
429387,53A,2010-05-01,A,4299
429388,54B,2010-05-01,A,3881
429389,55N,2010-05-01,A,141
429390,62H,2010-05-01,A,619
429391,63W,2010-05-01,A,816
429392,81W,2010-05-01,A,1126
429393,85A,2010-05-01,A,480
429394,8A,2010-05-01,A,3439
429395,90N,2010-05-01,A,187
429396,95E,2010-05-01,A,3426
429397,95W,2010-05-01,A,3935
429398,N201,2010-05-01,A,38
429399,X98,2010-05-01,A,57
429400,3,2010-05-02,U,10478
429401,4,2010-05-02,U,11393
429402,5,2010-05-02,U,708
429403,6,2010-05-02,U,7579
429404,8,2010-05-02,U,10815
429405,9,2010-05-02,U,17875
429406,10,2010-05-02,U,389
429407,11,2010-05-02,U,1543
429408,12,2010-05-02,U,8360
429409,14,2010-05-02,U,4045
429410,15,2010-05-02,U,3671
429411,18,2010-05-02,U,1855
429412,20,2010-05-02,U,9518
429413,21,2010-05-02,U,4973
429414,22,2010-05-02,U,14039
429415,28,2010-05-02,U,3396
429416,29,2010-05-02,U,7690
429417,30,2010-05-02,U,702
429418,34,2010-05-02,U,3663
