,route,date,daytype,rides
182844,1,2005-03-01,W,3323
182845,2,2005-03-01,W,2681
182846,3,2005-03-01,W,26073
182847,4,2005-03-01,W,27338
182848,6,2005-03-01,W,11893
182849,7,2005-03-01,W,6808
182850,8,2005-03-01,W,20499
182851,9,2005-03-01,W,31596
182852,11,2005-03-01,W,2935
182853,12,2005-03-01,W,11465
182854,14,2005-03-01,W,14153
182855,15,2005-03-01,W,8021
182856,17,2005-03-01,W,748
182857,18,2005-03-01,W,1418
182858,19,2005-03-01,W,524
182859,20,2005-03-01,W,25108
182860,21,2005-03-01,W,6569
182861,22,2005-03-01,W,20282
182862,24,2005-03-01,W,4646
182863,25,2005-03-01,W,250
182864,26,2005-03-01,W,2714
182865,28,2005-03-01,W,11969
182866,29,2005-03-01,W,14561
182867,30,2005-03-01,W,3539
182868,33,2005-03-01,W,730
182869,34,2005-03-01,W,4905
182870,35,2005-03-01,W,6147
182871,36,2005-03-01,W,14434
182872,37,2005-03-01,W,2725
182873,39,2005-03-01,W,1895
182874,43,2005-03-01,W,1686
182875,44,2005-03-01,W,7272
182876,47,2005-03-01,W,11228
182877,48,2005-03-01,W,1298
182878,49,2005-03-01,W,19357
182879,50,2005-03-01,W,7768
182880,51,2005-03-01,W,2777
182881,52,2005-03-01,W,11695
182882,53,2005-03-01,W,24227
182883,54,2005-03-01,W,10983
182884,55,2005-03-01,W,14411
182885,56,2005-03-01,W,13995
182886,57,2005-03-01,W,3993
182887,59,2005-03-01,W,3874
182888,60,2005-03-01,W,14451
182889,62,2005-03-01,W,14168
182890,63,2005-03-01,W,21796
182891,64,2005-03-01,W,154
182892,65,2005-03-01,W,7144
182893,66,2005-03-01,W,22195
182894,67,2005-03-01,W,14978
182895,68,2005-03-01,W,1727
182896,69,2005-03-01,W,391
182897,70,2005-03-01,W,10162
182898,71,2005-03-01,W,12314
182899,72,2005-03-01,W,15851
182900,73,2005-03-01,W,6494
182901,74,2005-03-01,W,11428
182902,75,2005-03-01,W,7963
182903,76,2005-03-01,W,13046
182904,77,2005-03-01,W,21670
182905,78,2005-03-01,W,9132
182906,79,2005-03-01,W,35209
182907,80,2005-03-01,W,12175
182908,81,2005-03-01,W,13900
182909,82,2005-03-01,W,19947
182910,84,2005-03-01,W,3984
182911,85,2005-03-01,W,12516
182912,86,2005-03-01,W,2068
182913,87,2005-03-01,W,17825
182914,88,2005-03-01,W,1756
182915,90,2005-03-01,W,4002
182916,91,2005-03-01,W,8579
182917,92,2005-03-01,W,9308
182918,93,2005-03-01,W,3359
182919,94,2005-03-01,W,10838
182920,96,2005-03-01,W,924
182921,97,2005-03-01,W,3513
182922,100,2005-03-01,W,1237
182923,103,2005-03-01,W,4049
182924,106,2005-03-01,W,2905
182925,108,2005-03-01,W,3034
182926,111,2005-03-01,W,6918
182927,112,2005-03-01,W,3734
182928,119,2005-03-01,W,7250
182929,120,2005-03-01,W,2187
182930,121,2005-03-01,W,2458
182931,122,2005-03-01,W,886
182932,123,2005-03-01,W,793
182933,124,2005-03-01,W,998
182934,125,2005-03-01,W,3142
182935,126,2005-03-01,W,10966
182936,127,2005-03-01,W,390
182937,129,2005-03-01,W,998
182938,134,2005-03-01,W,1651
182939,135,2005-03-01,W,2507
182940,136,2005-03-01,W,1566
182941,143,2005-03-01,W,769
182942,144,2005-03-01,W,567
182943,145,2005-03-01,W,6942
182944,146,2005-03-01,W,7978
182945,147,2005-03-01,W,11535
182946,148,2005-03-01,W,1082
182947,151,2005-03-01,W,20889
182948,152,2005-03-01,W,10945
182949,155,2005-03-01,W,6268
182950,156,2005-03-01,W,9596
182951,157,2005-03-01,W,3246
182952,168,2005-03-01,W,56
182953,169,2005-03-01,W,377
182954,170,2005-03-01,W,377
182955,171,2005-03-01,W,1760
182956,172,2005-03-01,W,1375
182957,173,2005-03-01,W,170
182958,200,2005-03-01,W,125
182959,201,2005-03-01,W,1198
182960,205,2005-03-01,W,1188
182961,206,2005-03-01,W,1000
182962,49A,2005-03-01,W,864
182963,49B,2005-03-01,W,9107
182964,52A,2005-03-01,W,6154
182965,53A,2005-03-01,W,9745
182966,53AL,2005-03-01,W,81
182967,54A,2005-03-01,W,991
182968,54B,2005-03-01,W,4481
182969,55N,2005-03-01,W,887
182970,56A,2005-03-01,W,716
182971,62H,2005-03-01,W,1577
182972,63W,2005-03-01,W,1959
182973,81W,2005-03-01,W,1679
182974,85A,2005-03-01,W,916
182975,8A,2005-03-01,W,4068
182976,90N,2005-03-01,W,436
182977,95E,2005-03-01,W,6115
182978,95W,2005-03-01,W,4547
182979,X28,2005-03-01,W,136
182980,X49,2005-03-01,W,12453
182981,X55,2005-03-01,W,1604
182982,X80,2005-03-01,W,3353
182983,X98,2005-03-01,W,400
182984,X99,2005-03-01,W,78
182985,1,2005-03-02,W,3122
182986,2,2005-03-02,W,2121
182987,3,2005-03-02,W,24850
182988,4,2005-03-02,W,24988
182989,6,2005-03-02,W,11016
182990,7,2005-03-02,W,5888
182991,8,2005-03-02,W,20127
182992,9,2005-03-02,W,30621
182993,11,2005-03-02,W,3126
182994,12,2005-03-02,W,12173
182995,14,2005-03-02,W,12580
182996,15,2005-03-02,W,7999
182997,17,2005-03-02,W,450
182998,18,2005-03-02,W,1442
182999,20,2005-03-02,W,24259
183000,21,2005-03-02,W,6298
183001,22,2005-03-02,W,20251
183002,24,2005-03-02,W,4922
183003,25,2005-03-02,W,248
183004,26,2005-03-02,W,2490
183005,28,2005-03-02,W,11568
183006,29,2005-03-02,W,14878
183007,30,2005-03-02,W,3640
183008,33,2005-03-02,W,643
183009,34,2005-03-02,W,5957
183010,35,2005-03-02,W,6398
183011,36,2005-03-02,W,14889
183012,37,2005-03-02,W,2835
183013,39,2005-03-02,W,1932
183014,43,2005-03-02,W,1613
183015,44,2005-03-02,W,7214
183016,47,2005-03-02,W,11320
183017,48,2005-03-02,W,1278
183018,49,2005-03-02,W,19521
183019,50,2005-03-02,W,7505
183020,51,2005-03-02,W,2839
183021,52,2005-03-02,W,11032
183022,53,2005-03-02,W,23659
183023,54,2005-03-02,W,10704
183024,55,2005-03-02,W,13321
183025,56,2005-03-02,W,13130
183026,57,2005-03-02,W,3600
183027,59,2005-03-02,W,3927
183028,60,2005-03-02,W,14944
183029,62,2005-03-02,W,14787
183030,63,2005-03-02,W,21971
183031,64,2005-03-02,W,171
183032,65,2005-03-02,W,6504
183033,66,2005-03-02,W,21424
183034,67,2005-03-02,W,15651
183035,68,2005-03-02,W,2007
183036,69,2005-03-02,W,414
183037,70,2005-03-02,W,10966
183038,71,2005-03-02,W,13511
183039,72,2005-03-02,W,13698
183040,73,2005-03-02,W,6805
183041,74,2005-03-02,W,11739
183042,75,2005-03-02,W,7926
183043,76,2005-03-02,W,12509
183044,77,2005-03-02,W,22005
183045,78,2005-03-02,W,8439
183046,79,2005-03-02,W,34006
183047,80,2005-03-02,W,10234
183048,81,2005-03-02,W,13821
183049,82,2005-03-02,W,18278
183050,84,2005-03-02,W,3680
183051,85,2005-03-02,W,12509
183052,86,2005-03-02,W,1997
183053,87,2005-03-02,W,17499
183054,88,2005-03-02,W,1507
183055,90,2005-03-02,W,4306
183056,91,2005-03-02,W,8565
183057,92,2005-03-02,W,8086
183058,93,2005-03-02,W,2998
183059,94,2005-03-02,W,10945
183060,96,2005-03-02,W,1166
183061,97,2005-03-02,W,3239
183062,100,2005-03-02,W,1214
183063,103,2005-03-02,W,4090
183064,106,2005-03-02,W,2450
183065,108,2005-03-02,W,3556
183066,111,2005-03-02,W,6765
183067,112,2005-03-02,W,3596
183068,119,2005-03-02,W,6708
183069,120,2005-03-02,W,2248
183070,121,2005-03-02,W,2485
183071,122,2005-03-02,W,713
183072,123,2005-03-02,W,947
183073,124,2005-03-02,W,926
183074,125,2005-03-02,W,2718
183075,126,2005-03-02,W,10524
183076,127,2005-03-02,W,345
183077,129,2005-03-02,W,1084
183078,134,2005-03-02,W,1819
183079,135,2005-03-02,W,3043
183080,136,2005-03-02,W,1990
183081,143,2005-03-02,W,865
183082,144,2005-03-02,W,898
183083,145,2005-03-02,W,5766
183084,146,2005-03-02,W,8068
183085,147,2005-03-02,W,10851
183086,148,2005-03-02,W,1298
183087,151,2005-03-02,W,19115
183088,152,2005-03-02,W,11855
183089,155,2005-03-02,W,7054
183090,156,2005-03-02,W,9215
183091,157,2005-03-02,W,3276
183092,168,2005-03-02,W,63
183093,169,2005-03-02,W,294
183094,170,2005-03-02,W,353
183095,171,2005-03-02,W,1621
183096,172,2005-03-02,W,1223
183097,173,2005-03-02,W,213
183098,200,2005-03-02,W,452
183099,201,2005-03-02,W,1190
183100,205,2005-03-02,W,1280
183101,206,2005-03-02,W,1211
183102,290S,2005-03-02,W,14
183103,49A,2005-03-02,W,936
183104,49B,2005-03-02,W,5365
183105,52A,2005-03-02,W,6080
183106,53A,2005-03-02,W,9583
183107,53AL,2005-03-02,W,239
183108,54A,2005-03-02,W,1098
183109,54B,2005-03-02,W,4275
183110,55N,2005-03-02,W,945
183111,56A,2005-03-02,W,963
183112,62H,2005-03-02,W,1738
183113,63W,2005-03-02,W,2018
183114,81W,2005-03-02,W,1640
183115,85A,2005-03-02,W,580
183116,8A,2005-03-02,W,3506
183117,90N,2005-03-02,W,342
183118,95E,2005-03-02,W,5472
183119,95W,2005-03-02,W,4197
183120,X28,2005-03-02,W,344
183121,X3,2005-03-02,W,525
183122,X49,2005-03-02,W,11156
183123,X55,2005-03-02,W,2250
183124,X80,2005-03-02,W,3238
183125,X98,2005-03-02,W,416
183126,X99,2005-03-02,W,63
183127,1,2005-03-03,W,3929
183128,2,2005-03-03,W,2968
183129,3,2005-03-03,W,28218
