,route,date,daytype,rides
309492,1,2007-11-01,W,3375
309493,2,2007-11-01,W,2407
309494,3,2007-11-01,W,22945
309495,4,2007-11-01,W,24752
309496,5,2007-11-01,W,332
309497,6,2007-11-01,W,12075
309498,7,2007-11-01,W,8032
309499,8,2007-11-01,W,23831
309500,9,2007-11-01,W,24225
309501,11,2007-11-01,W,6839
309502,12,2007-11-01,W,13637
309503,14,2007-11-01,W,15040
309504,15,2007-11-01,W,8303
309505,17,2007-11-01,W,473
309506,18,2007-11-01,W,1617
309507,20,2007-11-01,W,24331
309508,21,2007-11-01,W,8126
309509,22,2007-11-01,W,22795
309510,24,2007-11-01,W,3992
309511,26,2007-11-01,W,2451
309512,28,2007-11-01,W,5957
309513,29,2007-11-01,W,16399
309514,30,2007-11-01,W,4046
309515,33,2007-11-01,W,760
309516,34,2007-11-01,W,6540
309517,35,2007-11-01,W,7171
309518,36,2007-11-01,W,16807
309519,38,2007-11-01,W,1750
309520,39,2007-11-01,W,2116
309521,43,2007-11-01,W,1575
309522,44,2007-11-01,W,7198
309523,47,2007-11-01,W,13184
309524,48,2007-11-01,W,1264
309525,49,2007-11-01,W,21658
309526,50,2007-11-01,W,9475
309527,51,2007-11-01,W,2721
309528,52,2007-11-01,W,13624
309529,53,2007-11-01,W,24419
309530,54,2007-11-01,W,10120
309531,55,2007-11-01,W,12728
309532,56,2007-11-01,W,14492
309533,57,2007-11-01,W,3507
309534,59,2007-11-01,W,4247
309535,60,2007-11-01,W,14808
309536,62,2007-11-01,W,15046
309537,63,2007-11-01,W,25522
309538,64,2007-11-01,W,181
309539,65,2007-11-01,W,7097
309540,66,2007-11-01,W,24053
309541,67,2007-11-01,W,16539
309542,68,2007-11-01,W,2004
309543,69,2007-11-01,W,438
309544,70,2007-11-01,W,12763
309545,71,2007-11-01,W,12590
309546,72,2007-11-01,W,17387
309547,73,2007-11-01,W,6200
309548,74,2007-11-01,W,12897
309549,75,2007-11-01,W,9472
309550,76,2007-11-01,W,10897
309551,77,2007-11-01,W,22202
309552,78,2007-11-01,W,9829
309553,79,2007-11-01,W,36878
309554,80,2007-11-01,W,12726
309555,81,2007-11-01,W,15048
309556,82,2007-11-01,W,20567
309557,84,2007-11-01,W,4718
309558,85,2007-11-01,W,15420
309559,86,2007-11-01,W,2755
