,route,date,daytype,rides
67349,1,2002-08-01,W,7386
67350,2,2002-08-01,W,797
67351,3,2002-08-01,W,23643
67352,4,2002-08-01,W,25098
67353,6,2002-08-01,W,18178
67354,7,2002-08-01,W,4966
67355,8,2002-08-01,W,19999
67356,9,2002-08-01,W,31267
67357,10,2002-08-01,W,1134
67358,11,2002-08-01,W,3037
67359,12,2002-08-01,W,9588
67360,14,2002-08-01,W,9203
67361,17,2002-08-01,W,426
67362,18,2002-08-01,W,1335
67363,20,2002-08-01,W,24056
67364,21,2002-08-01,W,7300
67365,22,2002-08-01,W,21091
67366,24,2002-08-01,W,3713
67367,25,2002-08-01,W,650
67368,27,2002-08-01,W,5042
67369,28,2002-08-01,W,12822
67370,29,2002-08-01,W,19479
67371,30,2002-08-01,W,3684
67372,33,2002-08-01,W,546
67373,34,2002-08-01,W,6446
67374,35,2002-08-01,W,5821
67375,36,2002-08-01,W,16525
67376,37,2002-08-01,W,2153
67377,39,2002-08-01,W,2227
67378,43,2002-08-01,W,1288
67379,44,2002-08-01,W,6054
67380,47,2002-08-01,W,7948
67381,48,2002-08-01,W,798
67382,49,2002-08-01,W,20150
67383,50,2002-08-01,W,7888
67384,51,2002-08-01,W,4454
67385,52,2002-08-01,W,13104
67386,53,2002-08-01,W,20561
67387,54,2002-08-01,W,11735
67388,55,2002-08-01,W,14144
67389,56,2002-08-01,W,16136
67390,57,2002-08-01,W,3485
67391,59,2002-08-01,W,3041
67392,60,2002-08-01,W,15220
67393,62,2002-08-01,W,14288
67394,63,2002-08-01,W,21220
67395,64,2002-08-01,W,171
67396,65,2002-08-01,W,7049
67397,66,2002-08-01,W,24330
67398,67,2002-08-01,W,13309
67399,68,2002-08-01,W,1219
67400,69,2002-08-01,W,384
67401,70,2002-08-01,W,13398
67402,71,2002-08-01,W,7480
67403,72,2002-08-01,W,16116
67404,73,2002-08-01,W,5978
67405,74,2002-08-01,W,13016
67406,75,2002-08-01,W,9716
67407,76,2002-08-01,W,14722
67408,77,2002-08-01,W,20788
67409,78,2002-08-01,W,8631
67410,79,2002-08-01,W,32222
67411,80,2002-08-01,W,12797
67412,81,2002-08-01,W,15622
67413,82,2002-08-01,W,16258
67414,84,2002-08-01,W,4503
67415,85,2002-08-01,W,12292
67416,86,2002-08-01,W,1440
67417,87,2002-08-01,W,15217
67418,88,2002-08-01,W,1452
67419,90,2002-08-01,W,3565
67420,91,2002-08-01,W,8283
67421,92,2002-08-01,W,7648
67422,93,2002-08-01,W,2212
67423,94,2002-08-01,W,9420
67424,96,2002-08-01,W,1338
67425,97,2002-08-01,W,4035
67426,100,2002-08-01,W,1299
67427,103,2002-08-01,W,3337
67428,106,2002-08-01,W,2106
67429,108,2002-08-01,W,2147
67430,111,2002-08-01,W,5380
67431,112,2002-08-01,W,2960
67432,119,2002-08-01,W,6173
67433,120,2002-08-01,W,1800
67434,121,2002-08-01,W,1089
67435,122,2002-08-01,W,597
67436,123,2002-08-01,W,510
67437,125,2002-08-01,W,3083
67438,126,2002-08-01,W,7977
67439,127,2002-08-01,W,377
67440,129,2002-08-01,W,849
67441,135,2002-08-01,W,1922
67442,136,2002-08-01,W,1700
67443,145,2002-08-01,W,8945
67444,146,2002-08-01,W,9853
67445,147,2002-08-01,W,9911
67446,151,2002-08-01,W,24968
67447,152,2002-08-01,W,10800
67448,155,2002-08-01,W,6929
