,route,date,daytype,rides
433039,1,2010-06-01,W,2862
433040,2,2010-06-01,W,2487
433041,3,2010-06-01,W,23034
433042,4,2010-06-01,W,25894
433043,5,2010-06-01,W,269
433044,6,2010-06-01,W,11723
433045,7,2010-06-01,W,6031
433046,8,2010-06-01,W,21594
433047,9,2010-06-01,W,32633
433048,10,2010-06-01,W,593
433049,11,2010-06-01,W,5589
433050,12,2010-06-01,W,14561
433051,14,2010-06-01,W,13582
433052,15,2010-06-01,W,8921
433053,17,2010-06-01,W,510
433054,18,2010-06-01,W,3088
433055,20,2010-06-01,W,24716
433056,21,2010-06-01,W,10332
433057,22,2010-06-01,W,22330
433058,24,2010-06-01,W,3538
433059,26,2010-06-01,W,2812
433060,28,2010-06-01,W,5762
433061,29,2010-06-01,W,15543
433062,30,2010-06-01,W,3540
433063,33,2010-06-01,W,638
433064,34,2010-06-01,W,6567
433065,35,2010-06-01,W,5305
433066,36,2010-06-01,W,17102
433067,39,2010-06-01,W,2101
433068,43,2010-06-01,W,2652
433069,44,2010-06-01,W,5424
433070,47,2010-06-01,W,12205
433071,48,2010-06-01,W,1230
433072,49,2010-06-01,W,30777
433073,50,2010-06-01,W,9581
433074,51,2010-06-01,W,2471
433075,52,2010-06-01,W,14347
433076,53,2010-06-01,W,23749
433077,54,2010-06-01,W,13924
433078,55,2010-06-01,W,14890
433079,56,2010-06-01,W,12238
433080,57,2010-06-01,W,3595
433081,59,2010-06-01,W,4333
433082,60,2010-06-01,W,12377
433083,62,2010-06-01,W,12823
433084,63,2010-06-01,W,22067
433085,64,2010-06-01,W,203
433086,65,2010-06-01,W,8870
433087,66,2010-06-01,W,25322
433088,67,2010-06-01,W,15626
433089,68,2010-06-01,W,1525
433090,69,2010-06-01,W,520
433091,70,2010-06-01,W,11224
433092,71,2010-06-01,W,11538
433093,72,2010-06-01,W,18141
433094,73,2010-06-01,W,6370
433095,74,2010-06-01,W,12224
433096,75,2010-06-01,W,8724
433097,76,2010-06-01,W,12216
433098,77,2010-06-01,W,22617
433099,78,2010-06-01,W,7820
433100,79,2010-06-01,W,33877
433101,80,2010-06-01,W,16732
433102,81,2010-06-01,W,14265
433103,82,2010-06-01,W,20123
433104,84,2010-06-01,W,4504
433105,85,2010-06-01,W,12983
433106,86,2010-06-01,W,2459
433107,87,2010-06-01,W,17887
433108,88,2010-06-01,W,1120
433109,90,2010-06-01,W,5500
433110,91,2010-06-01,W,8287
433111,92,2010-06-01,W,7834
433112,93,2010-06-01,W,3797
433113,94,2010-06-01,W,10822
433114,96,2010-06-01,W,855
433115,97,2010-06-01,W,4039
433116,100,2010-06-01,W,1236
433117,103,2010-06-01,W,3805
433118,106,2010-06-01,W,2325
433119,108,2010-06-01,W,2437
433120,111,2010-06-01,W,6939
433121,112,2010-06-01,W,3370
433122,119,2010-06-01,W,6129
433123,120,2010-06-01,W,934
433124,121,2010-06-01,W,1364
433125,122,2010-06-01,W,446
433126,123,2010-06-01,W,476
433127,124,2010-06-01,W,1368
433128,125,2010-06-01,W,1911
433129,126,2010-06-01,W,7863
