SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,10-00885398,06/18/2010,,,,,,,,11314,S,KEDZIE,AVE,60655.0,1157053.57003404,1829361.1899696,19.0,22.0,74.0,41.68752683794909,-87.70067562225077,"(41.68752683794909, -87.70067562225076)",2010-06-18
Vacant/Abandoned Building,10-00885331,06/18/2010,,,,,,,,6336,S,CARPENTER,ST,60621.0,1170401.09491693,1862797.05658733,16.0,7.0,68.0,41.77900020397411,-87.65084108809229,"(41.7790002039741, -87.6508410880923)",2010-06-18
Vacant/Abandoned Building,10-00765504,06/01/2010,Front,,Open,FRONT & REAR,Vacant,False,False,6657,S,WABASH,AVE,60637.0,1177753.22457146,1860872.8064104,20.0,3.0,69.0,41.77355657476304,-87.62394586505314,"(41.773556574763035, -87.62394586505314)",2010-06-01
Vacant/Abandoned Building,10-00766450,06/01/2010,Rear,,Open,REAR,Vacant,True,True,6901,S,JUSTINE,ST,60636.0,1167194.88652028,1858963.62109268,17.0,7.0,67.0,41.76854999221592,-87.6627049282805,"(41.76854999221592, -87.6627049282805)",2010-06-01
Vacant/Abandoned Building,10-00767933,06/01/2010,Rear,,Open,BACK AND FRONT,Vacant,False,True,7334,S,ARTESIAN,AVE,60629.0,1161312.54917611,1855950.6908773,18.0,8.0,66.0,41.76040591259557,-87.68435001725891,"(41.76040591259557, -87.6843500172589)",2010-06-01
Vacant/Abandoned Building,10-00768746,06/01/2010,Front,,Open,FRONT DOOR AND WINDOWS,Vacant,False,False,7643,S,PHILLIPS,AVE,60649.0,1193857.87772169,1854759.0896174998,7.0,4.0,43.0,41.75640038906325,-87.56511089959629,"(41.75640038906325, -87.5651108995963)",2010-06-01
Vacant/Abandoned Building,10-00769587,06/01/2010,Front,,Open,,Vacant,False,True,2465,E,74TH,ST,60649.0,1194092.01157601,1856375.8173242,7.0,3.0,43.0,41.76083107284165,-87.56419988986694,"(41.76083107284165, -87.56419988986694)",2010-06-01
Vacant/Abandoned Building,10-00769671,06/01/2010,Rear,,Open,IN REAR,Vacant,False,True,112,E,89TH,PL,60619.0,1178680.43820078,1845675.41400965,6.0,6.0,44.0,41.73183215582789,-87.62100817366795,"(41.73183215582788, -87.62100817366793)",2010-06-01
Vacant/Abandoned Building,10-00769752,06/01/2010,Front,,Open,,Vacant,True,True,7626,S,SAGINAW,AVE,60649.0,1195247.94658936,1854909.23152942,7.0,4.0,43.0,41.75677821438989,-87.56001173345345,"(41.75677821438989, -87.56001173345345)",2010-06-01
Vacant/Abandoned Building,10-00769836,06/01/2010,Front,,Open,ALL ENTRIES ARE OPEN,Vacant,False,False,6011,S,WINCHESTER,AVE,60636.0,1164387.00443065,1864797.16878045,15.0,7.0,67.0,41.784617638913865,-87.67283299744818,"(41.784617638913865, -87.67283299744817)",2010-06-01
Vacant/Abandoned Building,10-00771314,06/01/2010,Front,,Open,GATE,Vacant,False,True,7329,S,CLAREMONT,AVE,60636.0,1162005.81293308,1856003.38881907,18.0,8.0,66.0,41.76053614303958,-87.6818077086656,"(41.76053614303958, -87.6818077086656)",2010-06-01
Vacant/Abandoned Building,10-00771958,06/01/2010,Front,,Open,IN THE FRONT AND BACK ENTRANCE,Vacant,False,False,5125,S,CENTRAL,AVE,60638.0,1139891.58349003,1870081.04906679,23.0,8.0,56.0,41.79959876727202,-87.7625160012698,"(41.79959876727202, -87.7625160012698)",2010-06-01
