SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,13-00690486,06/04/2013,Front,,Open,,Vacant,False,False,3714,W,WRIGHTWOOD,AVE,60647.0,1151275.96320339,1917032.37702076,35.0,25.0,22.0,41.92822362295894,-87.7195348290272,"(41.92822362295894, -87.71953482902718)",2013-06-04
Vacant/Abandoned Building,13-00681907,06/03/2013,Front,,Open,,Vacant,False,False,10922,S,WENTWORTH,AVE,60628.0,1176886.92048896,1832429.62700943,34.0,5.0,49.0,41.69552444402388,-87.62797603181404,"(41.69552444402388, -87.62797603181404)",2013-06-03
Vacant/Abandoned Building,13-00682081,06/03/2013,Front,,Open,,Vacant,False,False,9618,S,FOREST,AVE,60628.0,1179945.50372636,1841263.91242758,6.0,5.0,49.0,41.71969762237437,-87.61650834158294,"(41.71969762237437, -87.61650834158294)",2013-06-03
Vacant/Abandoned Building,13-00687191,06/03/2013,Front,,Open,,Vacant,False,True,3228,N,KEATING,AVE,60641.0,1144259.4800158,1921043.65907026,30.0,17.0,15.0,41.93936589797728,-87.74521702977808,"(41.939365897977275, -87.74521702977808)",2013-06-03
Vacant/Abandoned Building,13-00688592,06/04/2013,Front,,Boarded,,Vacant,False,False,5335,W,SCHUBERT,AVE,60639.0,1140348.87090284,1917438.23312872,31.0,25.0,19.0,41.92954496282668,-87.75967847008457,"(41.92954496282668, -87.75967847008457)",2013-06-04
Vacant/Abandoned Building,13-00692031,06/04/2013,Front,,Boarded,,Vacant,True,False,1649,N,MEADE,AVE,60639.0,1135495.80001367,1910331.45153117,29.0,25.0,25.0,41.910130834733856,-87.7776816314196,"(41.91013083473386, -87.7776816314196)",2013-06-04
Vacant/Abandoned Building,13-00678637,06/02/2013,Rear,,Open,,Vacant,False,True,4944,W,DRUMMOND,PL,60639.0,1142973.60258128,1917173.03702502,31.0,25.0,19.0,41.92876864446513,-87.75003983223213,"(41.928768644465144, -87.75003983223212)",2013-06-02
Vacant/Abandoned Building,13-00679042,06/02/2013,Rear,,Open,,Vacant,False,True,2953,N,MILWAUKEE,AVE,60618.0,1151944.84119265,1919480.77719856,35.0,14.0,21.0,41.934929068456505,-87.71701225236374,"(41.934929068456505, -87.71701225236373)",2013-06-02
Vacant/Abandoned Building,13-00681713,06/03/2013,Front,,Boarded,,Vacant,False,False,5501,N,NEENAH,AVE,60656.0,1131926.31502968,1936167.12028696,41.0,16.0,10.0,41.98108948203107,-87.79019332904919,"(41.98108948203106, -87.79019332904919)",2013-06-03
Vacant/Abandoned Building,13-00683643,06/03/2013,Front,,Open,,Vacant,False,False,2821,N,NEW ENGLAND,AVE,60634.0,1129936.95971511,1917987.93908273,36.0,25.0,18.0,41.93123820571326,-87.79792739240669,"(41.93123820571326, -87.79792739240669)",2013-06-03
Vacant/Abandoned Building,13-00684173,06/03/2013,Front,,Open,,Vacant,False,True,435,W,104TH,ST,60628.0,1175089.98020714,1835942.67732909,34.0,22.0,49.0,41.705204965325244,-87.63445083953805,"(41.70520496532524, -87.63445083953803)",2013-06-03
Vacant/Abandoned Building,13-00699865,06/05/2013,Front,,Open,,Vacant,False,False,5915,S,DAMEN,AVE,60636.0,1164038.67357623,1865426.3063196,15.0,7.0,67.0,41.78635140921265,-87.6740924392122,"(41.78635140921265, -87.6740924392122)",2013-06-05
Vacant/Abandoned Building,13-00699868,06/05/2013,Front,,Open,,Vacant,False,False,5919,S,DAMEN,AVE,60636.0,1164039.47357623,1865399.5063196,15.0,7.0,67.0,41.78627784972938,-87.67409025941461,"(41.78627784972938, -87.67409025941463)",2013-06-05
Vacant/Abandoned Building,13-00699889,06/05/2013,Front,,Open,,Vacant,False,False,1523,S,KARLOV,AVE,60623.0,1149299.95592461,1892242.36780968,24.0,10.0,29.0,41.86023581802532,-87.72743928813964,"(41.86023581802533, -87.72743928813962)",2013-06-05
Vacant/Abandoned Building,13-00699896,06/05/2013,Front,,Open,,Vacant,False,False,4326,W,MONROE,ST,60624.0,1147562.41253036,1899310.6250689998,28.0,11.0,26.0,41.87966543595632,-87.73363616216311,"(41.87966543595632, -87.73363616216311)",2013-06-05
Vacant/Abandoned Building,13-00699920,06/05/2013,Front,,Open,,Vacant,False,False,653,N,LAWNDALE,AVE,60624.0,1151602.93089648,1904106.57541482,27.0,11.0,23.0,41.89274759287333,-87.71867370932812,"(41.89274759287333, -87.71867370932813)",2013-06-05
Vacant/Abandoned Building,13-00699926,06/05/2013,Front,,Open,,Vacant,False,False,2204,W,WARREN,BLVD,60612.0,1161714.97649219,1900319.87748988,2.0,12.0,28.0,41.88215178871139,-87.68164170941685,"(41.88215178871139, -87.68164170941685)",2013-06-05
Vacant/Abandoned Building,13-00699855,06/05/2013,Front,,Open,,Vacant,False,False,1957,W,63RD,ST,60636.0,1164316.1958865,1862868.57040974,15.0,7.0,67.0,41.779326805991396,-87.67314690086567,"(41.779326805991396, -87.67314690086567)",2013-06-05
Vacant/Abandoned Building,13-00696701,06/04/2013,Rear,,Open,REAR DOOR,Vacant,False,False,605,N,LATROBE,AVE,60644.0,1141256.06017514,1903498.96579461,28.0,15.0,25.0,41.89127734882743,-87.75668913136656,"(41.89127734882743, -87.75668913136657)",2013-06-04
Vacant/Abandoned Building,13-00699814,06/05/2013,Front,,Open,,Vacant,False,False,1711,W,71ST,ST,60636.0,1166121.52689357,1857616.38171388,17.0,7.0,67.0,41.76487588534996,-87.6666776032666,"(41.76487588534996, -87.66667760326659)",2013-06-05
Vacant/Abandoned Building,13-00699820,06/05/2013,Front,,Open,,Vacant,False,False,1751,W,71ST,ST,60636.0,1165813.75468224,1857609.8130296,17.0,7.0,67.0,41.76486440016495,-87.66780586473274,"(41.764864400164946, -87.66780586473273)",2013-06-05
Vacant/Abandoned Building,13-00699829,06/05/2013,Front,,Open,,Vacant,False,False,1758,W,71ST,ST,60636.0,1165779.15468224,1857609.1130296001,17.0,7.0,67.0,41.764863213828775,-87.66793270368935,"(41.76486321382877, -87.66793270368935)",2013-06-05
Vacant/Abandoned Building,13-00699835,06/05/2013,Front,,Open,,Vacant,False,False,6454,S,DAMEN,AVE,60636.0,1164137.48541169,1861848.93270864,15.0,7.0,67.0,41.77653254802332,-87.67383074304372,"(41.77653254802332, -87.67383074304374)",2013-06-05
Vacant/Abandoned Building,13-00699844,06/05/2013,Front,,Open,,Vacant,False,False,6405,S,DAMEN,AVE,60636.0,1164128.32919755,1862176.69696773,15.0,7.0,67.0,41.777432169464866,-87.67385509484768,"(41.777432169464866, -87.67385509484767)",2013-06-05
Vacant/Abandoned Building,13-00684817,06/03/2013,Front,,Boarded,,Vacant,False,True,5437,W,HADDON,AVE,60651.0,1139796.8414173,1907130.33998676,37.0,15.0,25.0,41.90126906552071,-87.76195940468081,"(41.90126906552071, -87.7619594046808)",2013-06-03
Vacant/Abandoned Building,13-00684934,06/03/2013,Front,,Open,,Vacant,False,False,1015,W,71ST,ST,60621.0,1170711.21383097,1857741.30280923,17.0,7.0,68.0,41.765119839390586,-87.64985146452044,"(41.765119839390586, -87.64985146452044)",2013-06-03
Vacant/Abandoned Building,13-00685617,06/03/2013,Front,,Open,FRONT DOOR,Vacant,False,True,5052,W,FULTON,ST,60644.0,1142641.51987279,1901469.71269424,28.0,15.0,25.0,41.885683171885425,-87.75165145351966,"(41.88568317188542, -87.75165145351964)",2013-06-03
Vacant/Abandoned Building,13-00687367,06/03/2013,Front,,Open,?,Vacant,False,False,5349,W,JACKSON,BLVD,60644.0,1140780.35880803,1898151.1094778,29.0,15.0,25.0,41.876610918810975,-87.75856772128607,"(41.876610918810975, -87.75856772128607)",2013-06-03
Vacant/Abandoned Building,13-00687975,06/03/2013,Front,,Open,NO WINDOWS/FRONT/REAR,Vacant,False,False,1599,N,LINDER,AVE,60651.0,1139379.65003404,1910091.99319515,37.0,25.0,25.0,41.90940380512906,-87.76341953577264,"(41.90940380512906, -87.76341953577266)",2013-06-03
Vacant/Abandoned Building,13-00691518,06/04/2013,Front,,Open,,Vacant,False,True,232,N,LOCKWOOD,AVE,60644.0,1141003.39412309,1901138.98039966,28.0,15.0,25.0,41.884805913912885,-87.7576752094072,"(41.88480591391288, -87.75767520940718)",2013-06-04
Vacant/Abandoned Building,13-00675726,06/01/2013,Front,,Open,FRONT/REAR,Vacant,False,False,2114,N,SPRINGFIELD,AVE,60647.0,1150039.12998792,1913671.32118255,30.0,25.0,22.0,41.91902479091869,-87.72416751834484,"(41.919024790918684, -87.72416751834484)",2013-06-01
Vacant/Abandoned Building,13-00676503,06/01/2013,Front,,Open,WHOLE BUILDING,Vacant,False,True,180,N,LARAMIE,AVE,60644.0,1141679.74837927,1900852.4199307,28.0,15.0,25.0,41.884007079526384,-87.75519859018141,"(41.884007079526384, -87.7551985901814)",2013-06-01
Vacant/Abandoned Building,13-00681725,06/03/2013,,,,,,,,826,N,LOCKWOOD,AVE,60651.0,1140871.84652052,1904995.25381705,37.0,15.0,25.0,41.895390420871294,-87.75806334032515,"(41.89539042087129, -87.75806334032514)",2013-06-03
