,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
30171,09/01/2011,Completed - Dup,09/07/2011,11-03709568,Sanitation Code Violation,Garbage in yard,9014 S COTTAGE GROVE AVE,60619.0,1183140.56499763,1845324.20481671,6.0,6.0,44.0,41.730765944709866,-87.60467997896008,"(41.73076594470987, -87.60467997896008)",2011-09-01
30172,09/01/2011,Completed - Dup,09/07/2011,11-03709653,Sanitation Code Violation,Other,6041 W ADDISON ST,60634.0,1135457.83913103,1923315.51951597,38.0,16.0,17.0,41.94576126661578,-87.7775118864201,"(41.94576126661578, -87.7775118864201)",2011-09-01
30173,09/01/2011,Completed,09/01/2011,11-03704354,Sanitation Code Violation,Other,6126 S ELLIS AVE,60637.0,1183943.60252528,1864595.31213376,20.0,3.0,42.0,41.78362910536959,-87.60113736030017,"(41.783629105369585, -87.60113736030019)",2011-09-01
30174,09/01/2011,Completed,09/01/2011,11-03704361,Sanitation Code Violation,Garbage in alley,6966 N RIDGE BLVD,60645.0,1161460.68322571,1946051.1000728,50.0,24.0,2.0,42.00764616717453,-87.68129806752735,"(42.00764616717452, -87.68129806752735)",2011-09-01
30175,09/01/2011,Completed,09/01/2011,11-03704463,Sanitation Code Violation,Garbage in alley,6432 N WASHTENAW AVE,60645.0,1157158.58447897,1942573.45932105,50.0,24.0,2.0,41.998192210350005,-87.69722146870913,"(41.99819221035001, -87.69722146870913)",2011-09-01
30176,09/01/2011,Completed,09/01/2011,11-03704544,Sanitation Code Violation,Other,8001 S KEELER AVE,60652.0,1149813.31598732,1851165.35947877,13.0,8.0,70.0,41.747504473413365,-87.72661921845881,"(41.747504473413365, -87.7266192184588)",2011-09-01
30177,09/01/2011,Completed,09/01/2011,11-03704817,Sanitation Code Violation,Garbage in yard,4911 N WINTHROP AVE,60640.0,1167979.37098194,1933013.19991132,48.0,20.0,3.0,41.971731141138335,-87.65769300047963,"(41.971731141138335, -87.65769300047963)",2011-09-01
30178,09/01/2011,Completed,09/01/2011,11-03705313,Sanitation Code Violation,Other,6757 S ARTESIAN AVE,60629.0,1161205.78649221,1859777.66057724,15.0,8.0,66.0,41.77090987994389,-87.68463552792733,"(41.770909879943886, -87.68463552792733)",2011-09-01
30179,09/01/2011,Completed,09/01/2011,11-03705685,Sanitation Code Violation,Dumpster not being emptied,620 W BARRY AVE,60657.0,1171569.64996789,1920711.33000321,44.0,23.0,6.0,41.93789596812045,-87.64485454929302,"(41.93789596812045, -87.64485454929303)",2011-09-01
30180,09/01/2011,Completed,09/01/2011,11-03705911,Sanitation Code Violation,Other,5733 W WARWICK AVE,60634.0,1137466.58471086,1924355.03121379,38.0,16.0,15.0,41.948577809899284,-87.7701032186364,"(41.94857780989929, -87.77010321863641)",2011-09-01
