,route,date,daytype,rides
602338,1,2014-04-01,W,2268
602339,1,2014-04-02,W,2065
602340,1,2014-04-03,W,2042
602341,1,2014-04-04,W,1999
602342,1,2014-04-07,W,1765
602343,1,2014-04-08,W,1972
602344,1,2014-04-09,W,2118
602345,1,2014-04-10,W,2098
602346,1,2014-04-11,W,1699
602347,1,2014-04-14,W,1852
602348,1,2014-04-15,W,2186
602349,1,2014-04-16,W,2146
602350,1,2014-04-17,W,2063
602351,1,2014-04-18,W,1352
602352,1,2014-04-21,W,1881
602353,1,2014-04-22,W,2029
602354,1,2014-04-23,W,2116
602355,1,2014-04-24,W,2018
602356,1,2014-04-25,W,2000
602357,1,2014-04-28,W,2120
602358,1,2014-04-29,W,2054
602359,1,2014-04-30,W,1905
602360,10,2014-04-01,W,663
602361,10,2014-04-02,W,628
602362,10,2014-04-03,W,637
602363,10,2014-04-04,W,721
602364,10,2014-04-05,A,773
602365,10,2014-04-06,U,595
602366,10,2014-04-07,W,590
602367,10,2014-04-11,W,587
602368,10,2014-04-12,A,630
602369,10,2014-04-13,U,599
602370,10,2014-04-14,W,707
602371,10,2014-04-18,W,998
602372,10,2014-04-19,A,1004
602373,10,2014-04-20,U,497
602374,10,2014-04-26,A,802
602375,10,2014-04-27,U,546
602376,100,2014-04-01,W,724
602377,100,2014-04-02,W,746
602378,100,2014-04-03,W,734
602379,100,2014-04-04,W,892
602380,100,2014-04-07,W,674
602381,100,2014-04-08,W,636
602382,100,2014-04-09,W,802
602383,100,2014-04-10,W,895
602384,100,2014-04-11,W,882
602385,100,2014-04-14,W,498
602386,100,2014-04-15,W,494
602387,100,2014-04-16,W,691
602388,100,2014-04-17,W,606
602389,100,2014-04-18,W,524
602390,100,2014-04-21,W,665
602391,100,2014-04-22,W,769
602392,100,2014-04-23,W,644
602393,100,2014-04-24,W,741
602394,100,2014-04-25,W,815
602395,100,2014-04-28,W,786
602396,100,2014-04-29,W,802
602397,100,2014-04-30,W,692
602398,1001,2014-04-01,W,4
602399,1001,2014-04-04,W,1267
602400,1001,2014-04-05,A,324
602401,1001,2014-04-06,U,2424
602402,1001,2014-04-07,W,158
602403,1001,2014-04-08,W,14
602404,1001,2014-04-09,W,175
602405,1001,2014-04-10,W,64
602406,1001,2014-04-11,W,13
602407,1001,2014-04-12,A,139
602408,1001,2014-04-13,U,744
602409,1001,2014-04-14,W,484
602410,1001,2014-04-15,W,1
602411,1001,2014-04-16,W,2
602412,1001,2014-04-17,W,2
602413,1001,2014-04-18,W,53
602414,1001,2014-04-19,A,44
602415,1001,2014-04-20,U,24
602416,1001,2014-04-21,W,151
602417,1001,2014-04-22,W,78
602418,1001,2014-04-23,W,128
602419,1001,2014-04-24,W,72
602420,1001,2014-04-25,W,13
602421,1001,2014-04-26,A,269
602422,1001,2014-04-27,U,1077
602423,1001,2014-04-28,W,504
602424,1001,2014-04-29,W,15
602425,1001,2014-04-30,W,4
602426,103,2014-04-01,W,3228
602427,103,2014-04-02,W,3190
602428,103,2014-04-03,W,3002
602429,103,2014-04-04,W,3147
602430,103,2014-04-05,A,1452
602431,103,2014-04-06,U,1295
602432,103,2014-04-07,W,2862
602433,103,2014-04-08,W,2676
602434,103,2014-04-09,W,3264
602435,103,2014-04-10,W,3181
602436,103,2014-04-11,W,3015
602437,103,2014-04-12,A,1476
602438,103,2014-04-13,U,1145
602439,103,2014-04-14,W,2176
602440,103,2014-04-15,W,2367
602441,103,2014-04-16,W,2159
602442,103,2014-04-17,W,2083
602443,103,2014-04-18,W,1762
602444,103,2014-04-19,A,1381
602445,103,2014-04-20,U,1295
602446,103,2014-04-21,W,2307
602447,103,2014-04-22,W,2587
602448,103,2014-04-23,W,2493
602449,103,2014-04-24,W,2248
602450,103,2014-04-25,W,2804
602451,103,2014-04-26,A,1326
602452,103,2014-04-27,U,1043
602453,103,2014-04-28,W,2832
602454,103,2014-04-29,W,2485
602455,103,2014-04-30,W,2898
602456,106,2014-04-01,W,2407
602457,106,2014-04-02,W,2468
602458,106,2014-04-03,W,2048
602459,106,2014-04-04,W,1723
602460,106,2014-04-05,A,824
602461,106,2014-04-06,U,259
602462,106,2014-04-07,W,2180
602463,106,2014-04-08,W,1725
602464,106,2014-04-09,W,2556
602465,106,2014-04-10,W,2310
602466,106,2014-04-11,W,1719
602467,106,2014-04-12,A,611
602468,106,2014-04-13,U,277
602469,106,2014-04-14,W,968
602470,106,2014-04-15,W,989
602471,106,2014-04-16,W,1123
602472,106,2014-04-17,W,970
602473,106,2014-04-18,W,962
602474,106,2014-04-19,A,564
602475,106,2014-04-20,U,314
602476,106,2014-04-21,W,2195
602477,106,2014-04-22,W,2293
602478,106,2014-04-23,W,1800
602479,106,2014-04-24,W,1947
602480,106,2014-04-25,W,1747
