,route,date,daytype,rides
103684,3,2003-06-01,U,10169
103685,4,2003-06-01,U,13413
103686,6,2003-06-01,U,8325
103687,8,2003-06-01,U,9273
103688,9,2003-06-01,U,18594
103689,10,2003-06-01,U,841
103690,11,2003-06-01,U,1011
103691,12,2003-06-01,U,5634
103692,18,2003-06-01,U,877
103693,20,2003-06-01,U,10712
103694,21,2003-06-01,U,5435
103695,22,2003-06-01,U,11588
103696,27,2003-06-01,U,2978
103697,28,2003-06-01,U,5751
103698,29,2003-06-01,U,8898
103699,30,2003-06-01,U,627
103700,34,2003-06-01,U,3667
103701,35,2003-06-01,U,2124
103702,36,2003-06-01,U,10770
103703,43,2003-06-01,U,391
103704,44,2003-06-01,U,1978
103705,47,2003-06-01,U,3504
103706,49,2003-06-01,U,13703
103707,50,2003-06-01,U,2884
103708,51,2003-06-01,U,2543
103709,52,2003-06-01,U,6143
103710,53,2003-06-01,U,10901
103711,54,2003-06-01,U,7495
103712,55,2003-06-01,U,7353
103713,56,2003-06-01,U,7483
103714,57,2003-06-01,U,589
103715,60,2003-06-01,U,7049
103716,62,2003-06-01,U,5408
103717,63,2003-06-01,U,12827
103718,65,2003-06-01,U,1995
103719,66,2003-06-01,U,9436
103720,67,2003-06-01,U,7895
103721,68,2003-06-01,U,264
103722,70,2003-06-01,U,5858
103723,71,2003-06-01,U,3541
103724,72,2003-06-01,U,8441
103725,73,2003-06-01,U,1522
103726,74,2003-06-01,U,6640
103727,75,2003-06-01,U,5124
103728,76,2003-06-01,U,5201
103729,77,2003-06-01,U,10951
103730,78,2003-06-01,U,4002
103731,79,2003-06-01,U,16730
103732,80,2003-06-01,U,6855
103733,81,2003-06-01,U,8857
103734,82,2003-06-01,U,8071
103735,84,2003-06-01,U,1001
103736,85,2003-06-01,U,5845
103737,87,2003-06-01,U,5445
103738,88,2003-06-01,U,639
103739,90,2003-06-01,U,2077
103740,91,2003-06-01,U,2390
103741,92,2003-06-01,U,2763
103742,94,2003-06-01,U,3212
103743,97,2003-06-01,U,1607
103744,103,2003-06-01,U,1247
103745,106,2003-06-01,U,1055
103746,111,2003-06-01,U,2543
103747,112,2003-06-01,U,1044
103748,119,2003-06-01,U,2336
103749,124,2003-06-01,U,176
103750,126,2003-06-01,U,3339
103751,130,2003-06-01,U,289
103752,145,2003-06-01,U,2149
103753,146,2003-06-01,U,4744
103754,151,2003-06-01,U,13474
103755,152,2003-06-01,U,4251
103756,155,2003-06-01,U,3476
103757,171,2003-06-01,U,140
103758,172,2003-06-01,U,64
103759,173,2003-06-01,U,244
103760,201,2003-06-01,U,155
103761,49B,2003-06-01,U,2627
103762,52A,2003-06-01,U,2451
103763,53A,2003-06-01,U,2424
103764,54B,2003-06-01,U,2538
103765,63W,2003-06-01,U,538
103766,81W,2003-06-01,U,541
103767,8A,2003-06-01,U,1854
103768,95E,2003-06-01,U,2828
103769,95W,2003-06-01,U,3442
103770,X21,2003-06-01,U,1305
103771,1,2003-06-02,W,6271
103772,2,2003-06-02,W,833
103773,3,2003-06-02,W,23150
103774,4,2003-06-02,W,26078
103775,6,2003-06-02,W,16952
103776,7,2003-06-02,W,4963
103777,8,2003-06-02,W,20028
103778,9,2003-06-02,W,30032
103779,10,2003-06-02,W,446
103780,11,2003-06-02,W,3427
103781,12,2003-06-02,W,10858
103782,14,2003-06-02,W,8509
103783,17,2003-06-02,W,291
103784,18,2003-06-02,W,1849
103785,20,2003-06-02,W,21549
103786,21,2003-06-02,W,9139
103787,22,2003-06-02,W,21446
103788,24,2003-06-02,W,4945
103789,25,2003-06-02,W,988
103790,27,2003-06-02,W,5828
103791,28,2003-06-02,W,12526
103792,29,2003-06-02,W,16977
103793,30,2003-06-02,W,4379
103794,33,2003-06-02,W,473
103795,34,2003-06-02,W,8016
103796,35,2003-06-02,W,5613
103797,36,2003-06-02,W,16287
103798,37,2003-06-02,W,2528
103799,39,2003-06-02,W,2066
103800,43,2003-06-02,W,1262
103801,44,2003-06-02,W,6906
103802,47,2003-06-02,W,8279
103803,48,2003-06-02,W,1236
103804,49,2003-06-02,W,22173
103805,50,2003-06-02,W,7660
103806,51,2003-06-02,W,5162
103807,52,2003-06-02,W,12667
103808,53,2003-06-02,W,20331
103809,54,2003-06-02,W,10531
103810,55,2003-06-02,W,12878
103811,56,2003-06-02,W,16948
103812,57,2003-06-02,W,3177
103813,59,2003-06-02,W,3715
103814,60,2003-06-02,W,15004
103815,62,2003-06-02,W,13580
103816,63,2003-06-02,W,21661
103817,64,2003-06-02,W,204
103818,65,2003-06-02,W,7402
103819,66,2003-06-02,W,20529
103820,67,2003-06-02,W,14204
103821,68,2003-06-02,W,1612
103822,69,2003-06-02,W,459
103823,70,2003-06-02,W,11697
103824,71,2003-06-02,W,7452
103825,72,2003-06-02,W,15156
