,route,date,daytype,rides
81922,3,2002-12-01,U,9220
81923,4,2002-12-01,U,10904
81924,6,2002-12-01,U,6176
81925,8,2002-12-01,U,8635
81926,9,2002-12-01,U,16185
81927,10,2002-12-01,U,474
81928,11,2002-12-01,U,891
81929,12,2002-12-01,U,5252
81930,14,2002-12-01,U,822
81931,18,2002-12-01,U,450
81932,20,2002-12-01,U,11157
81933,21,2002-12-01,U,5736
81934,22,2002-12-01,U,9847
81935,27,2002-12-01,U,2498
81936,28,2002-12-01,U,5478
81937,29,2002-12-01,U,8274
81938,30,2002-12-01,U,543
81939,34,2002-12-01,U,3428
81940,35,2002-12-01,U,1329
81941,36,2002-12-01,U,8274
81942,43,2002-12-01,U,275
81943,44,2002-12-01,U,1752
81944,47,2002-12-01,U,3091
81945,49,2002-12-01,U,10974
81946,50,2002-12-01,U,2243
81947,51,2002-12-01,U,2262
81948,52,2002-12-01,U,4873
81949,53,2002-12-01,U,8823
81950,54,2002-12-01,U,5718
81951,55,2002-12-01,U,6109
81952,56,2002-12-01,U,6249
81953,57,2002-12-01,U,685
81954,60,2002-12-01,U,6402
81955,62,2002-12-01,U,4242
81956,63,2002-12-01,U,11554
81957,65,2002-12-01,U,1592
81958,66,2002-12-01,U,8233
81959,67,2002-12-01,U,6435
81960,68,2002-12-01,U,224
81961,70,2002-12-01,U,4863
81962,71,2002-12-01,U,3986
81963,72,2002-12-01,U,6772
81964,73,2002-12-01,U,1295
81965,74,2002-12-01,U,5780
81966,75,2002-12-01,U,3056
81967,76,2002-12-01,U,5181
81968,77,2002-12-01,U,8379
81969,78,2002-12-01,U,3350
81970,79,2002-12-01,U,16552
81971,80,2002-12-01,U,5153
81972,81,2002-12-01,U,7951
81973,82,2002-12-01,U,6162
81974,84,2002-12-01,U,785
81975,85,2002-12-01,U,5367
81976,87,2002-12-01,U,4881
81977,88,2002-12-01,U,446
81978,90,2002-12-01,U,1783
81979,91,2002-12-01,U,2355
81980,92,2002-12-01,U,3007
81981,94,2002-12-01,U,2757
81982,97,2002-12-01,U,1229
81983,103,2002-12-01,U,768
81984,106,2002-12-01,U,281
81985,111,2002-12-01,U,1854
81986,112,2002-12-01,U,1671
81987,119,2002-12-01,U,2797
81988,125,2002-12-01,U,67
81989,126,2002-12-01,U,2366
81990,130,2002-12-01,U,279
81991,145,2002-12-01,U,1946
81992,146,2002-12-01,U,3516
81993,147,2002-12-01,U,1308
81994,151,2002-12-01,U,10999
81995,152,2002-12-01,U,2360
81996,155,2002-12-01,U,3243
81997,171,2002-12-01,U,134
81998,172,2002-12-01,U,146
81999,173,2002-12-01,U,58
82000,201,2002-12-01,U,569
82001,49B,2002-12-01,U,1846
82002,52A,2002-12-01,U,1801
82003,53A,2002-12-01,U,1395
82004,54B,2002-12-01,U,2410
82005,63W,2002-12-01,U,460
82006,81W,2002-12-01,U,448
82007,8A,2002-12-01,U,1769
82008,95E,2002-12-01,U,2853
82009,95W,2002-12-01,U,2766
82010,X21,2002-12-01,U,1247
82011,X98,2002-12-01,U,190
82012,1,2002-12-02,W,5945
82013,2,2002-12-02,W,1844
82014,3,2002-12-02,W,23451
82015,4,2002-12-02,W,25496
82016,6,2002-12-02,W,16886
82017,7,2002-12-02,W,6047
82018,8,2002-12-02,W,18914
82019,9,2002-12-02,W,28936
82020,11,2002-12-02,W,3327
82021,12,2002-12-02,W,9996
82022,14,2002-12-02,W,8311
82023,17,2002-12-02,W,1017
82024,18,2002-12-02,W,1452
82025,20,2002-12-02,W,25110
82026,21,2002-12-02,W,6927
82027,22,2002-12-02,W,18975
82028,24,2002-12-02,W,4939
82029,25,2002-12-02,W,230
82030,27,2002-12-02,W,5425
82031,28,2002-12-02,W,14909
82032,29,2002-12-02,W,18041
82033,30,2002-12-02,W,3425
82034,33,2002-12-02,W,1185
82035,34,2002-12-02,W,7977
82036,35,2002-12-02,W,5266
82037,36,2002-12-02,W,14345
82038,37,2002-12-02,W,3270
82039,39,2002-12-02,W,2105
82040,43,2002-12-02,W,1364
82041,44,2002-12-02,W,6685
82042,47,2002-12-02,W,8495
82043,48,2002-12-02,W,1203
82044,49,2002-12-02,W,22172
82045,50,2002-12-02,W,8143
82046,51,2002-12-02,W,5168
82047,52,2002-12-02,W,11213
82048,53,2002-12-02,W,20267
82049,54,2002-12-02,W,10162
82050,55,2002-12-02,W,12389
82051,56,2002-12-02,W,13695
82052,57,2002-12-02,W,3718
82053,59,2002-12-02,W,4014
82054,60,2002-12-02,W,16694
82055,62,2002-12-02,W,14058
82056,63,2002-12-02,W,21493
82057,64,2002-12-02,W,216
82058,65,2002-12-02,W,6227
82059,66,2002-12-02,W,19986
82060,67,2002-12-02,W,13725
82061,68,2002-12-02,W,2148
82062,69,2002-12-02,W,551
82063,70,2002-12-02,W,11218
82064,71,2002-12-02,W,6899
82065,72,2002-12-02,W,14511
82066,73,2002-12-02,W,7142
82067,74,2002-12-02,W,11888
82068,75,2002-12-02,W,8572
82069,76,2002-12-02,W,14146
82070,77,2002-12-02,W,21302
82071,78,2002-12-02,W,8744
82072,79,2002-12-02,W,31747
82073,80,2002-12-02,W,10591
82074,81,2002-12-02,W,13794
82075,82,2002-12-02,W,19130
82076,84,2002-12-02,W,4129
82077,85,2002-12-02,W,13022
82078,86,2002-12-02,W,1657
82079,87,2002-12-02,W,17499
82080,88,2002-12-02,W,2539
82081,90,2002-12-02,W,3933
82082,91,2002-12-02,W,8302
82083,92,2002-12-02,W,8778
82084,93,2002-12-02,W,2372
82085,94,2002-12-02,W,9329
82086,96,2002-12-02,W,1331
82087,97,2002-12-02,W,3020
82088,100,2002-12-02,W,1193
82089,103,2002-12-02,W,3980
82090,106,2002-12-02,W,2937
82091,108,2002-12-02,W,3183
82092,111,2002-12-02,W,7165
82093,112,2002-12-02,W,4463
82094,119,2002-12-02,W,6298
82095,120,2002-12-02,W,2217
82096,121,2002-12-02,W,1742
82097,122,2002-12-02,W,487
82098,123,2002-12-02,W,846
82099,125,2002-12-02,W,3177
82100,126,2002-12-02,W,10373
82101,127,2002-12-02,W,644
82102,129,2002-12-02,W,1050
82103,135,2002-12-02,W,2875
82104,136,2002-12-02,W,2207
82105,145,2002-12-02,W,7799
82106,146,2002-12-02,W,8963
82107,147,2002-12-02,W,9961
82108,151,2002-12-02,W,21128
82109,152,2002-12-02,W,10437
82110,155,2002-12-02,W,5745
82111,156,2002-12-02,W,8402
82112,157,2002-12-02,W,2860
82113,168,2002-12-02,W,126
82114,169,2002-12-02,W,758
82115,170,2002-12-02,W,367
82116,171,2002-12-02,W,1236
82117,172,2002-12-02,W,1382
82118,173,2002-12-02,W,210
82119,201,2002-12-02,W,1583
82120,202,2002-12-02,W,600
82121,203,2002-12-02,W,2095
82122,204,2002-12-02,W,1540
82123,290S,2002-12-02,W,4
82124,49A,2002-12-02,W,546
82125,49B,2002-12-02,W,5008
82126,52A,2002-12-02,W,6057
82127,53A,2002-12-02,W,9199
82128,54A,2002-12-02,W,1125
82129,54B,2002-12-02,W,4770
82130,55N,2002-12-02,W,1004
82131,56A,2002-12-02,W,1153
82132,62H,2002-12-02,W,1378
82133,63W,2002-12-02,W,2445
82134,81W,2002-12-02,W,1268
82135,85A,2002-12-02,W,1130
82136,8A,2002-12-02,W,3251
82137,90N,2002-12-02,W,302
