SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date
Vacant/Abandoned Building,15-01724382,05/01/2015,Front,,Open,,Vacant,False,False,125,E,111TH,ST,60628.0,1179055.30012826,1831389.89693425,9.0,5.0,49.0,41.692622274210684,-87.62006842835125,"(41.692622274210684, -87.62006842835125)",2015-05-01
Vacant/Abandoned Building,15-01782226,05/04/2015,Front,,Open,,Vacant,False,False,6612,S,VERNON,AVE,60637.0,1180383.93588604,1861270.88100663,20.0,3.0,42.0,41.77458898039154,-87.61429014067703,"(41.77458898039154, -87.61429014067703)",2015-05-04
Vacant/Abandoned Building,15-01783383,05/04/2015,Front,,Open,,Vacant,False,False,4318,W,THOMAS,ST,60651.0,1147388.2972807,1906981.23719123,37.0,11.0,23.0,41.90071778108154,-87.73407879230001,"(41.90071778108154, -87.73407879230001)",2015-05-04
Vacant/Abandoned Building,15-01811998,05/05/2015,Front,,Open,,Vacant,False,False,7333,S,SANGAMON,ST,60621.0,1171244.22028076,1856207.59771654,17.0,7.0,68.0,41.760899521820434,-87.64794263159621,"(41.76089952182044, -87.64794263159621)",2015-05-05
Vacant/Abandoned Building,15-01719041,05/01/2015,Front,,Open,,Vacant,False,False,11728,S,NORMAL,AVE,60628.0,1175074.41801643,1827127.20382766,34.0,5.0,53.0,41.68101432148856,-87.63476962526428,"(41.681014321488554, -87.63476962526428)",2015-05-01
Vacant/Abandoned Building,15-01838660,05/06/2015,,,,,,,,852,N,LAWNDALE,AVE,60651.0,1151563.0007937,1905435.0464313999,27.0,11.0,23.0,41.89639383599833,-87.71878541156653,"(41.896393835998325, -87.71878541156653)",2015-05-06
Vacant/Abandoned Building,15-01925289,05/12/2015,Rear,,Boarded,,Vacant,True,False,1558,S,KOSTNER,AVE,60623.0,1147308.11293258,1891955.39139858,24.0,10.0,29.0,41.85948665874953,-87.73475824817646,"(41.85948665874953, -87.73475824817646)",2015-05-12
Vacant/Abandoned Building,15-01864088,05/07/2015,Front,,Open,BACK BASEMENT DOOR,Vacant,False,True,149,W,109TH,ST,60628.0,1177210.27200467,1832672.98822786,34.0,5.0,49.0,41.696184989922365,-87.6267848288006,"(41.69618498992237, -87.6267848288006)",2015-05-07
Vacant/Abandoned Building,15-01880517,05/08/2015,,,,,,,,316,W,105TH,PL,60628.0,1176009.25389518,1834968.76832323,34.0,5.0,49.0,41.70251189716525,-87.6311136549526,"(41.70251189716525, -87.63111365495261)",2015-05-08
Vacant/Abandoned Building,15-01818799,05/05/2015,Front,,Open,ALL AROUND,Vacant,False,True,3106,N,LAWNDALE,AVE,60618.0,1151221.64133254,1920401.66998502,35.0,25.0,21.0,41.937470308827535,-87.71964582145434,"(41.93747030882754, -87.71964582145434)",2015-05-05
