,route,date,daytype,rides
605838,1,2014-05-01,W,2269
605839,1,2014-05-02,W,1940
605840,1,2014-05-05,W,1964
605841,1,2014-05-06,W,2151
605842,1,2014-05-07,W,2194
605843,1,2014-05-08,W,2120
605844,1,2014-05-09,W,1865
605845,1,2014-05-12,W,2079
605846,1,2014-05-13,W,2208
605847,1,2014-05-14,W,2129
605848,1,2014-05-15,W,2337
605849,1,2014-05-16,W,1720
605850,1,2014-05-19,W,2023
605851,1,2014-05-20,W,2257
605852,1,2014-05-21,W,1949
605853,1,2014-05-22,W,1927
605854,1,2014-05-23,W,1547
605855,1,2014-05-27,W,1748
605856,1,2014-05-28,W,1825
605857,1,2014-05-29,W,1856
605858,1,2014-05-30,W,1942
605859,10,2014-05-03,A,704
605860,10,2014-05-04,U,576
605861,10,2014-05-10,A,712
605862,10,2014-05-11,U,544
605863,10,2014-05-17,A,605
605864,10,2014-05-18,U,633
605865,10,2014-05-24,A,488
605866,10,2014-05-25,U,725
605867,10,2014-05-26,U,727
605868,10,2014-05-27,W,574
605869,10,2014-05-31,A,520
605870,100,2014-05-01,W,752
605871,100,2014-05-02,W,903
605872,100,2014-05-05,W,704
605873,100,2014-05-06,W,723
605874,100,2014-05-07,W,820
605875,100,2014-05-08,W,867
605876,100,2014-05-09,W,784
605877,100,2014-05-12,W,706
605878,100,2014-05-13,W,678
605879,100,2014-05-14,W,709
605880,100,2014-05-15,W,768
605881,100,2014-05-16,W,728
605882,100,2014-05-19,W,677
605883,100,2014-05-20,W,786
605884,100,2014-05-21,W,757
605885,100,2014-05-22,W,759
605886,100,2014-05-23,W,823
605887,100,2014-05-27,W,708
605888,100,2014-05-28,W,766
605889,100,2014-05-29,W,791
605890,100,2014-05-30,W,808
605891,1001,2014-05-01,W,3
605892,1001,2014-05-02,W,3
605893,1001,2014-05-03,A,2254
605894,1001,2014-05-04,U,243
605895,1001,2014-05-05,W,163
605896,1001,2014-05-06,W,57
605897,1001,2014-05-07,W,20
605898,1001,2014-05-08,W,39
605899,1001,2014-05-09,W,15
605900,1001,2014-05-10,A,16
605901,1001,2014-05-11,U,65
605902,1001,2014-05-12,W,634
605903,1001,2014-05-13,W,6
605904,1001,2014-05-14,W,86
605905,1001,2014-05-15,W,1
605906,1001,2014-05-16,W,34
605907,1001,2014-05-17,A,554
605908,1001,2014-05-18,U,2638
605909,1001,2014-05-19,W,1080
605910,1001,2014-05-20,W,317
605911,1001,2014-05-21,W,10
605912,1001,2014-05-22,W,10
605913,1001,2014-05-23,W,1
605914,1001,2014-05-24,A,807
605915,1001,2014-05-25,U,776
605916,1001,2014-05-26,U,73
605917,1001,2014-05-27,W,119
605918,1001,2014-05-29,W,2
605919,1001,2014-05-30,W,1
605920,1001,2014-05-31,A,215
605921,103,2014-05-01,W,3007
605922,103,2014-05-02,W,2987
605923,103,2014-05-03,A,1461
605924,103,2014-05-04,U,1238
605925,103,2014-05-05,W,2645
605926,103,2014-05-06,W,2976
605927,103,2014-05-07,W,3033
605928,103,2014-05-08,W,2896
605929,103,2014-05-09,W,2606
605930,103,2014-05-10,A,1553
605931,103,2014-05-11,U,983
605932,103,2014-05-12,W,2560
605933,103,2014-05-13,W,2439
605934,103,2014-05-14,W,2597
605935,103,2014-05-15,W,2594
605936,103,2014-05-16,W,2598
605937,103,2014-05-17,A,1409
605938,103,2014-05-18,U,1113
605939,103,2014-05-19,W,2555
