,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
61215,05/03/2014,Completed - Dup,05/05/2014,14-00643949,Sanitation Code Violation,Dumpster not being emptied,824 S LEAVITT ST,60612.0,1161848.19998082,1896324.14190935,25.0,12.0,28.0,41.87118435606336,-87.68126398352008,"(41.87118435606336, -87.6812639835201)",2014-05-03
61216,05/03/2014,Completed - Dup,05/05/2014,14-00644121,Sanitation Code Violation,Dumpster not being emptied,824 S LEAVITT ST,60612.0,1161848.19998082,1896324.14190935,25.0,12.0,28.0,41.87118435606336,-87.68126398352008,"(41.87118435606336, -87.6812639835201)",2014-05-03
61217,05/03/2014,Completed - Dup,05/05/2014,14-00644616,Sanitation Code Violation,Dumpster not being emptied,824 S LEAVITT ST,60612.0,1161848.19998082,1896324.14190935,25.0,12.0,28.0,41.87118435606336,-87.68126398352008,"(41.87118435606336, -87.6812639835201)",2014-05-03
61218,05/03/2014,Completed - Dup,05/05/2014,14-00645034,Sanitation Code Violation,Dumpster not being emptied,824 S LEAVITT ST,60612.0,1161848.19998082,1896324.14190935,25.0,12.0,28.0,41.87118435606336,-87.68126398352008,"(41.87118435606336, -87.6812639835201)",2014-05-03
61219,05/03/2014,Completed - Dup,05/05/2014,14-00645039,Sanitation Code Violation,Dumpster not being emptied,824 S LEAVITT ST,60612.0,1161848.19998082,1896324.14190935,25.0,12.0,28.0,41.87118435606336,-87.68126398352008,"(41.87118435606336, -87.6812639835201)",2014-05-03
61220,05/03/2014,Completed,05/05/2014,14-00643684,Sanitation Code Violation,Construction Site Cleanliness/Fence,10740 S AVENUE F,60617.0,1203505.63080269,1834352.29552238,10.0,4.0,52.0,41.700160900807454,-87.5304522796677,"(41.700160900807454, -87.5304522796677)",2014-05-03
61221,05/03/2014,Completed,05/05/2014,14-00643692,Sanitation Code Violation,Dumpster not being emptied,6952 N CLARK ST,60626.0,1163516.96512044,1946191.97269665,49.0,24.0,1.0,42.007989500751115,-87.67372859957706,"(42.007989500751115, -87.67372859957706)",2014-05-03
61222,05/03/2014,Completed,05/05/2014,14-00643826,Sanitation Code Violation,Other,2236 S SAWYER AVE,60623.0,1155041.35660508,1888951.30872646,22.0,10.0,30.0,41.85109166244735,-87.70645215339609,"(41.851091662447345, -87.70645215339609)",2014-05-03
61223,05/03/2014,Completed,05/05/2014,14-00643992,Sanitation Code Violation,Dog feces in yard,2342 W MELROSE ST,60618.0,1160020.14650266,1921524.56027706,32.0,19.0,5.0,41.940374202658326,-87.68727863323929,"(41.940374202658326, -87.68727863323929)",2014-05-03
61224,05/03/2014,Completed,05/05/2014,14-00644051,Sanitation Code Violation,Construction Site Cleanliness/Fence,2420 N CLYBOURN AVE,60614.0,1164755.30188383,1916195.54211253,32.0,19.0,7.0,41.9256518318356,-87.67002690162809,"(41.925651831835594, -87.6700269016281)",2014-05-03
61225,05/03/2014,Completed,05/05/2014,14-00644091,Sanitation Code Violation,Overflowing carts,1842 W NORTH AVE,60622.0,1163721.53516982,1910680.13908521,32.0,14.0,24.0,41.910539085720856,-87.67398127575787,"(41.91053908572086, -87.67398127575788)",2014-05-03
61226,05/03/2014,Completed,05/05/2014,14-00645090,Sanitation Code Violation,Other,3039 N LAWNDALE AVE,60618.0,1151131.48780483,1920134.87729449,35.0,25.0,21.0,41.93673997855854,-87.71998416850973,"(41.93673997855854, -87.71998416850973)",2014-05-03
61227,05/04/2014,Completed,05/05/2014,14-00645831,Sanitation Code Violation,Other,5242 W BELLE PLAINE AVE,60641.0,1140674.38972008,1926757.0343826,38.0,16.0,15.0,41.95511067979219,-87.75825252475948,"(41.95511067979219, -87.75825252475948)",2014-05-04
61228,05/04/2014,Completed,05/05/2014,14-00645967,Sanitation Code Violation,Dumpster not being emptied,901 W DAKIN ST,60613.0,1169542.85400313,1926424.42269509,46.0,19.0,6.0,41.95361734758736,-87.65213650071777,"(41.953617347587354, -87.65213650071776)",2014-05-04
61229,05/04/2014,Completed,05/05/2014,14-00646925,Sanitation Code Violation,Garbage in yard,6406 S ALBANY AVE,60629.0,1156823.27360266,1861991.24770002,15.0,8.0,66.0,41.77707387729208,-87.70064062162403,"(41.777073877292075, -87.70064062162403)",2014-05-04
61230,05/04/2014,Completed,05/05/2014,14-00647059,Sanitation Code Violation,Construction Site Cleanliness/Fence,2964 N LINCOLN AVE,60657.0,1166691.86733292,1919794.14597252,32.0,19.0,6.0,41.93548526489546,-87.66280762271954,"(41.93548526489546, -87.66280762271953)",2014-05-04
61231,05/05/2014,Completed,05/05/2014,14-00647825,Sanitation Code Violation,Garbage in yard,8430 W GREGORY ST,60656.0,1119013.13680399,1935764.29987476,41.0,16.0,76.0,41.980198965124266,-87.8376935925352,"(41.980198965124266, -87.83769359253522)",2014-05-05
61232,05/05/2014,Completed,05/05/2014,14-00648711,Sanitation Code Violation,,2846 W MORSE AVE,60645.0,1156134.04591516,1945641.86947572,50.0,24.0,2.0,42.0066328731046,-87.7009070360243,"(42.0066328731046, -87.70090703602429)",2014-05-05
61233,05/05/2014,Completed,05/05/2014,14-00649084,Sanitation Code Violation,Overflowing carts,822 W LAKESIDE PL,60640.0,1169905.95197869,1931758.0427990002,46.0,19.0,3.0,41.96824504400711,-87.65064551604807,"(41.96824504400712, -87.65064551604807)",2014-05-05
61234,05/05/2014,Completed,05/05/2014,14-00649153,Sanitation Code Violation,Other,3350 N SAYRE AVE,60634.0,1128988.00138599,1921566.14002094,36.0,16.0,17.0,41.941073428342115,-87.80133311127865,"(41.941073428342115, -87.80133311127865)",2014-05-05
61235,05/01/2014,Completed,05/05/2014,14-00632814,Sanitation Code Violation,Garbage in alley,2559 N MARSHFIELD AVE,60614.0,1164901.66458203,1917062.21912411,32.0,19.0,7.0,41.92802693644997,-87.66946443831293,"(41.92802693644997, -87.66946443831293)",2014-05-01
61236,05/01/2014,Completed,05/05/2014,14-00632825,Sanitation Code Violation,Garbage in alley,2431 N MARSHFIELD AVE,60614.0,1164839.60188383,1916311.14211253,32.0,19.0,7.0,41.92596725525525,-87.66971385537548,"(41.92596725525525, -87.66971385537548)",2014-05-01
61237,05/01/2014,Completed,05/05/2014,14-00632832,Sanitation Code Violation,Garbage in alley,2435 N MARSHFIELD AVE,60614.0,1164844.00188383,1916332.24211253,32.0,19.0,7.0,41.92602506146328,-87.6696970875153,"(41.92602506146328, -87.6696970875153)",2014-05-01
61238,05/01/2014,Completed,05/05/2014,14-00632947,Sanitation Code Violation,Garbage in alley,3453 N PAULINA ST,60657.0,1164376.76792123,1922982.76961706,32.0,19.0,6.0,41.94428439067581,-87.6712252088804,"(41.944284390675804, -87.67122520888041)",2014-05-01
61239,05/01/2014,Completed,05/05/2014,14-00635126,Sanitation Code Violation,Dog feces in yard,6149 S KEATING AVE,60629.0,1145760.65673329,1863413.33259853,13.0,8.0,64.0,41.78119250563906,-87.74116062020029,"(41.78119250563906, -87.74116062020028)",2014-05-01
61240,05/01/2014,Completed,05/05/2014,14-00635127,Sanitation Code Violation,Other,100 S CALIFORNIA AVE,60612.0,1157739.21331913,1899565.8349334998,2.0,11.0,27.0,41.880164542589306,-87.69626128578066,"(41.880164542589306, -87.69626128578066)",2014-05-01
61241,05/01/2014,Completed,05/05/2014,14-00635243,Sanitation Code Violation,Other,6032 N MARMORA AVE,60646.0,1135914.64000149,1939761.63410075,45.0,16.0,11.0,41.990882798071645,-87.7754391863014,"(41.99088279807165, -87.7754391863014)",2014-05-01
61242,05/01/2014,Completed,05/05/2014,14-00635497,Sanitation Code Violation,Garbage in yard,22 E 120TH ST,60628.0,1178537.47539484,1825403.94369693,9.0,5.0,53.0,41.67620768515881,-87.622145178832,"(41.676207685158815, -87.622145178832)",2014-05-01
61243,05/01/2014,Completed,05/05/2014,14-00635508,Sanitation Code Violation,Garbage in yard,21 E 120TH ST,60628.0,1178531.47539484,1825403.84369693,9.0,5.0,53.0,41.6762075466396,-87.62216714318855,"(41.676207546639596, -87.62216714318855)",2014-05-01
61244,05/01/2014,Completed,05/05/2014,14-00635574,Sanitation Code Violation,Garbage in yard,18 E 120TH PL,60628.0,1178524.19318402,1825070.95011849,9.0,5.0,53.0,41.67529420100277,-87.62220385374334,"(41.67529420100277, -87.62220385374334)",2014-05-01
61245,05/01/2014,Completed,05/05/2014,14-00635608,Sanitation Code Violation,Garbage in yard,12001 S STATE ST,60628.0,1178412.07539484,1825389.84369693,9.0,5.0,53.0,41.67617183196868,-87.62260459647301,"(41.67617183196868, -87.62260459647302)",2014-05-01
61246,05/01/2014,Completed,05/05/2014,14-00635628,Sanitation Code Violation,Garbage in yard,12007 S STATE ST,60628.0,1178414.17539484,1825325.44369693,9.0,5.0,53.0,41.675995061043075,-87.62259885433402,"(41.67599506104308, -87.62259885433402)",2014-05-01
61247,05/01/2014,Completed,05/05/2014,14-00635639,Sanitation Code Violation,Garbage in yard,12009 S STATE ST,60628.0,1178414.87539484,1825304.04369693,9.0,5.0,53.0,41.675936320343475,-87.62259693828041,"(41.67593632034348, -87.62259693828041)",2014-05-01
61248,05/01/2014,Completed,05/05/2014,14-00635657,Sanitation Code Violation,Garbage in yard,28 E 120TH PL,60628.0,1178583.99318402,1825072.65011849,9.0,5.0,53.0,41.675297511537984,-87.6219849241643,"(41.675297511537984, -87.6219849241643)",2014-05-01
61249,05/01/2014,Completed,05/05/2014,14-00635670,Sanitation Code Violation,Garbage in yard,36 E 120TH PL,60628.0,1178631.89318402,1825073.95011849,9.0,5.0,53.0,41.67529999365704,-87.62180956269228,"(41.67529999365705, -87.62180956269228)",2014-05-01
61250,05/01/2014,Completed,05/05/2014,14-00635700,Sanitation Code Violation,Garbage in yard,28 E 120TH ST,60628.0,1178573.37539484,1825404.94369693,9.0,5.0,53.0,41.676209616111954,-87.62201374662762,"(41.67620961611195, -87.62201374662763)",2014-05-01
61251,05/01/2014,Completed,05/05/2014,14-00635726,Sanitation Code Violation,Garbage in yard,16 E 120TH ST,60628.0,1178501.57539484,1825403.04369693,9.0,5.0,53.0,41.676206028470496,-87.62227660801004,"(41.67620602847049, -87.62227660801005)",2014-05-01
61252,05/01/2014,Completed,05/05/2014,14-00635736,Sanitation Code Violation,Garbage in yard,12021 S STATE ST,60628.0,1178418.99318402,1825175.35011849,9.0,5.0,53.0,41.675583072370145,-87.6225857517869,"(41.67558307237014, -87.6225857517869)",2014-05-01
61253,05/01/2014,Completed,05/05/2014,14-00635745,Sanitation Code Violation,Garbage in yard,16 E 120TH PL,60628.0,1178512.19318402,1825070.65011849,9.0,5.0,53.0,41.675293649517606,-87.6222477848558,"(41.6752936495176, -87.62224778485579)",2014-05-01
61254,05/01/2014,Completed,05/05/2014,14-00635757,Sanitation Code Violation,Garbage in yard,32 E 120TH ST,60628.0,1178597.27539484,1825405.64369693,9.0,5.0,53.0,41.67621099555744,-87.62192624615494,"(41.67621099555744, -87.62192624615494)",2014-05-01
61255,05/01/2014,Completed,05/05/2014,14-00635881,Sanitation Code Violation,Garbage in yard,12025 S STATE ST,60628.0,1178420.39318402,1825132.45011849,9.0,5.0,53.0,41.675465316546656,-87.62258192273941,"(41.675465316546656, -87.6225819227394)",2014-05-01
61256,05/01/2014,Completed,05/05/2014,14-00635896,Sanitation Code Violation,Garbage in yard,17 E 120TH ST,60628.0,1178507.57539484,1825403.14369693,9.0,5.0,53.0,41.676206167010605,-87.62225464365395,"(41.67620616701061, -87.62225464365396)",2014-05-01
61257,05/01/2014,Completed,05/05/2014,14-00635918,Sanitation Code Violation,Garbage in yard,24 E 120TH ST,60628.0,1178549.47539484,1825404.34369693,9.0,5.0,53.0,41.67620851101498,-87.62210124407628,"(41.67620851101498, -87.62210124407626)",2014-05-01
61258,05/01/2014,Completed,05/05/2014,14-00635948,Sanitation Code Violation,Garbage in yard,26 E 120TH ST,60628.0,1178561.37539484,1825404.64369693,9.0,5.0,53.0,41.67620906470442,-87.62205767836332,"(41.67620906470442, -87.62205767836333)",2014-05-01
61259,05/01/2014,Completed,05/05/2014,14-00636322,Sanitation Code Violation,Garbage in alley,3425 W 66TH PL,60629.0,1154706.22549279,1860316.58361449,15.0,8.0,66.0,41.77252082293735,-87.70844636112827,"(41.77252082293735, -87.70844636112827)",2014-05-01
61260,05/02/2014,Completed,05/05/2014,14-00637038,Sanitation Code Violation,Construction Site Cleanliness/Fence,1755 W BARRY AVE,60657.0,1164090.25467194,1920625.96480601,32.0,19.0,6.0,41.9378232601426,-87.67234509967646,"(41.9378232601426, -87.67234509967645)",2014-05-02
61261,05/02/2014,Completed,05/05/2014,14-00637416,Sanitation Code Violation,Other,11355 S AVENUE M,60617.0,1201565.45998884,1830276.44049094,10.0,4.0,52.0,41.68902580274329,-87.53769408615675,"(41.68902580274329, -87.53769408615675)",2014-05-02
61262,05/02/2014,Completed,05/05/2014,14-00638366,Sanitation Code Violation,Other,3658 N KIMBALL AVE,60618.0,1153072.45777081,1924119.55439119,35.0,17.0,16.0,41.9476359027946,-87.71274479079473,"(41.9476359027946, -87.71274479079474)",2014-05-02
61263,05/02/2014,Completed,05/05/2014,14-00639093,Sanitation Code Violation,Construction Site Cleanliness/Fence,1750 W BARRY AVE,60657.0,1164448.652399,1920634.81791691,32.0,19.0,6.0,41.93783996310388,-87.67102767151195,"(41.93783996310388, -87.67102767151196)",2014-05-02
61264,05/02/2014,Completed,05/05/2014,14-00640273,Sanitation Code Violation,Overflowing carts,824 S LEAVITT ST,60612.0,1161848.19998082,1896324.14190935,25.0,12.0,28.0,41.87118435606336,-87.68126398352008,"(41.87118435606336, -87.6812639835201)",2014-05-02
61265,05/02/2014,Completed,05/05/2014,14-00640315,Sanitation Code Violation,Other,930 N RUSH ST,60611.0,1176502.24451772,1906925.56651167,42.0,18.0,8.0,41.89995717172465,-87.62714370517669,"(41.89995717172465, -87.62714370517668)",2014-05-02
61266,05/02/2014,Completed,05/05/2014,14-00640411,Sanitation Code Violation,Standing water,4018 W 76TH ST FORD CITY ER,60652.0,1150953.95412192,1854107.39290373,13.0,8.0,65.0,41.755555770080754,-87.72236297362522,"(41.75555577008075, -87.72236297362522)",2014-05-02
61267,05/02/2014,Completed,05/05/2014,14-00640430,Sanitation Code Violation,Standing water,4053 W 76TH ST,60652.0,1150609.94321298,1853927.42933263,13.0,8.0,65.0,41.755068616653844,-87.72362837952217,"(41.755068616653844, -87.72362837952217)",2014-05-02
61268,05/02/2014,Completed,05/05/2014,14-00640803,Sanitation Code Violation,Overflowing carts,2110 N LARAMIE AVE,60639.0,1141377.08218639,1913541.97598899,37.0,25.0,19.0,41.91883428427179,-87.75599643274656,"(41.91883428427179, -87.75599643274657)",2014-05-02
61269,05/02/2014,Completed,05/05/2014,14-00640972,Sanitation Code Violation,Overflowing carts,6707 N TALMAN AVE,60645.0,1157442.29129497,1944404.90970449,50.0,24.0,2.0,42.003211991544745,-87.69612766527545,"(42.003211991544745, -87.69612766527545)",2014-05-02
61270,05/02/2014,Completed,05/05/2014,14-00641976,Sanitation Code Violation,Standing water,2120 N NAGLE AVE,60707.0,1133072.08348338,1913395.27099916,36.0,25.0,19.0,41.918581076234474,-87.78651380400903,"(41.91858107623448, -87.78651380400903)",2014-05-02
61271,05/02/2014,Completed,05/05/2014,14-00642376,Sanitation Code Violation,Dumpster not being emptied,2900 W DEVON AVE,60659.0,1155841.04060505,1942317.77698095,50.0,24.0,2.0,41.99751736323219,-87.70207521786,"(41.99751736323219, -87.70207521786)",2014-05-02
61272,05/02/2014,Completed,05/05/2014,14-00642445,Sanitation Code Violation,Garbage in yard,6223 S CAMPBELL AVE,60629.0,1160772.18726875,1863315.10212511,15.0,8.0,66.0,41.780626079798886,-87.68612736308134,"(41.78062607979888, -87.68612736308135)",2014-05-02
61273,05/02/2014,Completed,05/05/2014,14-00642493,Sanitation Code Violation,Dumpster not being emptied,4826 N BROADWAY,60640.0,1167441.71117339,1932297.14002437,48.0,20.0,3.0,41.969777868098994,-87.65969074445118,"(41.969777868098994, -87.65969074445117)",2014-05-02
61274,05/02/2014,Completed,05/05/2014,14-00642874,Sanitation Code Violation,Other,4653 N SHERIDAN RD,60640.0,1168782.30177959,1931169.73998308,46.0,19.0,3.0,41.96665521721682,-87.65479421539257,"(41.96665521721682, -87.65479421539256)",2014-05-02
61279,05/01/2014,Completed - Dup,05/05/2014,14-00632840,Sanitation Code Violation,Garbage in alley,2435 N MARSHFIELD AVE,60614.0,1164844.00188383,1916332.24211253,32.0,19.0,7.0,41.92602506146328,-87.6696970875153,"(41.92602506146328, -87.6696970875153)",2014-05-01
61280,05/01/2014,Completed,05/05/2014,14-00632176,Sanitation Code Violation,Other,7423 S KIMBARK AVE,60619.0,1186163.99700328,1856041.33642275,5.0,3.0,43.0,41.76010406803688,-87.59326658776605,"(41.760104068036874, -87.59326658776607)",2014-05-01
61281,05/01/2014,Completed,05/05/2014,14-00632530,Sanitation Code Violation,Overflowing carts,5351 W FOSTER AVE,60630.0,1139727.8415153,1934064.53961384,45.0,16.0,11.0,41.97518049553814,-87.76155298849234,"(41.97518049553814, -87.76155298849233)",2014-05-01
61282,05/01/2014,Completed,05/05/2014,14-00632753,Sanitation Code Violation,Garbage in alley,2523 N MARSHFIELD AVE,60614.0,1164909.5763285,1916821.98927879,32.0,19.0,7.0,41.927367563626476,-87.66944220060222,"(41.92736756362648, -87.66944220060223)",2014-05-01
61283,05/01/2014,Completed,05/05/2014,14-00632765,Sanitation Code Violation,Garbage in alley,2529 N MARSHFIELD AVE,60614.0,1164908.1763285,1916862.08927879,32.0,19.0,7.0,41.92747763011901,-87.66944620412805,"(41.92747763011901, -87.66944620412804)",2014-05-01
61284,05/01/2014,Completed,05/05/2014,14-00632775,Sanitation Code Violation,Garbage in alley,2549 N MARSHFIELD AVE,60614.0,1164903.8763285,1916995.48927879,32.0,19.0,7.0,41.927843778872756,-87.66945820952667,"(41.92784377887276, -87.66945820952667)",2014-05-01
61285,05/01/2014,Completed,05/05/2014,14-00632801,Sanitation Code Violation,Garbage in alley,2551 N MARSHFIELD AVE,60614.0,1164903.36458203,1917008.81912411,32.0,19.0,7.0,41.92788036761859,-87.66945971074789,"(41.92788036761859, -87.66945971074789)",2014-05-01
61286,05/01/2014,Completed,05/05/2014,14-00632806,Sanitation Code Violation,Garbage in alley,2553 N MARSHFIELD AVE,60614.0,1164902.96458203,1917022.11912411,32.0,19.0,7.0,41.92791687209273,-87.66946080219479,"(41.92791687209273, -87.66946080219478)",2014-05-01
61302,05/05/2014,Completed,05/06/2014,14-00653726,Sanitation Code Violation,Garbage in yard,4876 W HOMER ST,60639.0,1143366.87431388,1912517.76010771,31.0,25.0,19.0,41.91598673741356,-87.74871129569785,"(41.91598673741356, -87.74871129569785)",2014-05-05
61303,05/05/2014,Completed,05/06/2014,14-00653849,Sanitation Code Violation,Garbage in yard,4723 N WINTHROP AVE,60640.0,1168027.31748431,1931526.59447816,46.0,19.0,3.0,41.96765081112653,-87.6575598133716,"(41.967650811126525, -87.6575598133716)",2014-05-05
