,route,date,daytype,rides
206238,1,2005-09-01,W,2686
206239,2,2005-09-01,W,1976
206240,3,2005-09-01,W,24852
206241,4,2005-09-01,W,26537
206242,6,2005-09-01,W,12289
206243,7,2005-09-01,W,5702
206244,8,2005-09-01,W,21082
206245,9,2005-09-01,W,33101
206246,10,2005-09-01,W,1223
206247,11,2005-09-01,W,3364
206248,12,2005-09-01,W,13226
206249,14,2005-09-01,W,13997
206250,15,2005-09-01,W,6620
206251,17,2005-09-01,W,492
206252,18,2005-09-01,W,1395
206253,20,2005-09-01,W,26621
206254,21,2005-09-01,W,6966
206255,22,2005-09-01,W,18772
206256,24,2005-09-01,W,3461
206257,25,2005-09-01,W,306
206258,26,2005-09-01,W,2614
206259,28,2005-09-01,W,9817
206260,29,2005-09-01,W,16851
206261,30,2005-09-01,W,3150
206262,33,2005-09-01,W,671
206263,34,2005-09-01,W,6035
206264,35,2005-09-01,W,6460
206265,36,2005-09-01,W,16000
206266,37,2005-09-01,W,2370
206267,39,2005-09-01,W,2017
206268,43,2005-09-01,W,1458
206269,44,2005-09-01,W,6623
206270,47,2005-09-01,W,13667
206271,48,2005-09-01,W,691
206272,49,2005-09-01,W,20024
206273,50,2005-09-01,W,8777
206274,51,2005-09-01,W,2564
206275,52,2005-09-01,W,12561
206276,53,2005-09-01,W,26150
206277,54,2005-09-01,W,12397
206278,55,2005-09-01,W,14751
206279,56,2005-09-01,W,14656
206280,57,2005-09-01,W,2982
206281,59,2005-09-01,W,3676
206282,60,2005-09-01,W,13626
206283,62,2005-09-01,W,15948
206284,63,2005-09-01,W,21001
206285,64,2005-09-01,W,171
206286,65,2005-09-01,W,7293
206287,66,2005-09-01,W,22908
206288,67,2005-09-01,W,16614
206289,68,2005-09-01,W,1297
206290,69,2005-09-01,W,256
206291,70,2005-09-01,W,11229
206292,71,2005-09-01,W,11926
206293,72,2005-09-01,W,16159
206294,73,2005-09-01,W,5814
206295,74,2005-09-01,W,12156
206296,75,2005-09-01,W,8403
206297,76,2005-09-01,W,13144
206298,77,2005-09-01,W,24319
206299,78,2005-09-01,W,9935
206300,79,2005-09-01,W,34073
206301,80,2005-09-01,W,12463
206302,81,2005-09-01,W,16184
206303,82,2005-09-01,W,19535
206304,84,2005-09-01,W,4585
206305,85,2005-09-01,W,13010
206306,86,2005-09-01,W,2220
206307,87,2005-09-01,W,18270
206308,88,2005-09-01,W,1943
206309,90,2005-09-01,W,5374
206310,91,2005-09-01,W,9542
206311,92,2005-09-01,W,8079
206312,93,2005-09-01,W,3467
206313,94,2005-09-01,W,12399
206314,96,2005-09-01,W,893
206315,97,2005-09-01,W,3825
206316,100,2005-09-01,W,816
206317,103,2005-09-01,W,3612
206318,106,2005-09-01,W,2017
206319,108,2005-09-01,W,2230
206320,111,2005-09-01,W,6219
206321,112,2005-09-01,W,3192
206322,119,2005-09-01,W,6138
