,route,date,daytype,rides
493007,3,2011-10-01,A,16699
493008,4,2011-10-01,A,18333
493009,5,2011-10-01,A,562
493010,6,2011-10-01,A,11684
493011,8,2011-10-01,A,15638
493012,9,2011-10-01,A,25404
493013,10,2011-10-01,A,861
493014,11,2011-10-01,A,2690
493015,12,2011-10-01,A,11707
493016,14,2011-10-01,A,7179
493017,15,2011-10-01,A,6695
493018,18,2011-10-01,A,2803
493019,20,2011-10-01,A,13432
493020,21,2011-10-01,A,9224
493021,22,2011-10-01,A,20479
493022,28,2011-10-01,A,4969
493023,29,2011-10-01,A,11014
493024,30,2011-10-01,A,2480
493025,34,2011-10-01,A,5389
493026,35,2011-10-01,A,3711
493027,36,2011-10-01,A,18567
493028,43,2011-10-01,A,1240
493029,44,2011-10-01,A,2736
493030,47,2011-10-01,A,10175
493031,49,2011-10-01,A,21664
493032,50,2011-10-01,A,6283
493033,51,2011-10-01,A,1596
493034,52,2011-10-01,A,10521
493035,53,2011-10-01,A,16821
493036,54,2011-10-01,A,11499
493037,55,2011-10-01,A,11492
493038,56,2011-10-01,A,7505
493039,57,2011-10-01,A,1657
493040,59,2011-10-01,A,2543
493041,60,2011-10-01,A,7825
493042,62,2011-10-01,A,7462
493043,63,2011-10-01,A,16376
493044,65,2011-10-01,A,5799
493045,66,2011-10-01,A,20117
493046,67,2011-10-01,A,12936
493047,68,2011-10-01,A,649
493048,70,2011-10-01,A,7014
493049,71,2011-10-01,A,9126
493050,72,2011-10-01,A,15566
493051,73,2011-10-01,A,3755
493052,74,2011-10-01,A,11203
493053,75,2011-10-01,A,6694
493054,76,2011-10-01,A,8510
493055,77,2011-10-01,A,16966
493056,78,2011-10-01,A,6410
493057,79,2011-10-01,A,29547
493058,80,2011-10-01,A,11060
493059,81,2011-10-01,A,11634
493060,82,2011-10-01,A,13476
493061,84,2011-10-01,A,2721
493062,85,2011-10-01,A,8718
493063,87,2011-10-01,A,12164
493064,88,2011-10-01,A,477
493065,90,2011-10-01,A,4251
493066,91,2011-10-01,A,4913
493067,92,2011-10-01,A,5005
493068,93,2011-10-01,A,1491
493069,94,2011-10-01,A,6356
493070,97,2011-10-01,A,3152
493071,103,2011-10-01,A,2075
493072,106,2011-10-01,A,979
493073,111,2011-10-01,A,4261
493074,112,2011-10-01,A,1541
493075,119,2011-10-01,A,5337
493076,124,2011-10-01,A,1378
493077,126,2011-10-01,A,3755
493078,145,2011-10-01,A,4043
493079,146,2011-10-01,A,8333
493080,147,2011-10-01,A,12545
493081,151,2011-10-01,A,19769
493082,152,2011-10-01,A,5430
493083,155,2011-10-01,A,6974
493084,171,2011-10-01,A,399
493085,172,2011-10-01,A,393
493086,201,2011-10-01,A,1289
493087,49B,2011-10-01,A,4361
493088,52A,2011-10-01,A,2538
493089,53A,2011-10-01,A,4614
493090,54B,2011-10-01,A,4116
493091,55N,2011-10-01,A,164
493092,62H,2011-10-01,A,683
493093,63W,2011-10-01,A,809
493094,81W,2011-10-01,A,1119
493095,85A,2011-10-01,A,457
493096,8A,2011-10-01,A,4060
493097,90N,2011-10-01,A,153
493098,95E,2011-10-01,A,3781
493099,95W,2011-10-01,A,4725
