,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,date
120044,10/01/2011,Completed - Dup,10/01/2011,11-03882886,Street Lights - All/Out,9148 S FOREST AVE,60619.0,1179863.28992394,1844246.06271338,6.0,6.0,49.0,41.72788289568007,-87.61671853856603,"(41.72788289568007, -87.61671853856603)",2011-10-01
120045,10/01/2011,Completed - Dup,10/01/2011,11-03884086,Street Lights - All/Out,46 E 37TH ST,60653.0,1177343.64561091,1880482.93742231,3.0,2.0,35.0,41.827377877755815,-87.62485477101126,"(41.82737787775581, -87.62485477101127)",2011-10-01
120046,10/01/2011,Completed - Dup,10/02/2011,11-03884193,Street Lights - All/Out,9208 S PRAIRIE AVE,60619.0,1179539.96802499,1843981.32737426,6.0,6.0,49.0,41.72716380923981,-87.6179109753639,"(41.727163809239805, -87.6179109753639)",2011-10-01
120047,10/01/2011,Completed - Dup,10/02/2011,11-03884436,Street Lights - All/Out,3900 W 82ND PL,60652.0,1151829.14089673,1849587.09537277,18.0,8.0,70.0,41.7431342021944,-87.71927381532385,"(41.7431342021944, -87.71927381532385)",2011-10-01
120048,10/01/2011,Completed - Dup,10/03/2011,11-03882908,Street Lights - All/Out,10158 S VERNON AVE,60628.0,1181037.5524665,1837706.6408236,9.0,5.0,49.0,41.70991099435084,-87.61261757699761,"(41.709910994350835, -87.61261757699761)",2011-10-01
120049,10/01/2011,Completed - Dup,10/03/2011,11-03882985,Street Lights - All/Out,6121 S KOLMAR AVE,60629.0,1147088.36188202,1863630.07901699,13.0,8.0,65.0,41.78176209936381,-87.7362873757521,"(41.78176209936381, -87.73628737575211)",2011-10-01
120050,10/01/2011,Completed - Dup,10/03/2011,11-03883069,Street Lights - All/Out,1829 S TRUMBULL AVE,60623.0,1153664.75708039,1890844.15592883,24.0,10.0,29.0,41.85631332142136,-87.71145429141352,"(41.85631332142136, -87.71145429141352)",2011-10-01
120051,10/01/2011,Completed - Dup,10/03/2011,11-03883156,Street Lights - All/Out,8000 S EXCHANGE AVE,60617.0,1197220.00537413,1852491.3838838001,7.0,4.0,46.0,41.75009459594315,-87.55286503109474,"(41.75009459594315, -87.55286503109475)",2011-10-01
120052,10/01/2011,Completed - Dup,10/03/2011,11-03883238,Street Lights - All/Out,200 W 23RD PL,60616.0,1175341.94548583,1888734.02993097,25.0,21.0,34.0,41.850064596083456,-87.63195146539425,"(41.85006459608345, -87.63195146539425)",2011-10-01
120053,10/01/2011,Completed - Dup,10/03/2011,11-03883556,Street Lights - All/Out,1600 E 70TH ST,60649.0,1188130.43226696,1858892.73982617,5.0,3.0,43.0,41.767881919640324,-87.5859688863312,"(41.76788191964032, -87.5859688863312)",2011-10-01
120054,10/01/2011,Completed - Dup,10/03/2011,11-03884033,Street Lights - All/Out,5500 S SACRAMENTO AVE,60629.0,1157313.64141639,1868019.11879337,14.0,8.0,63.0,41.79360530093403,-87.69867981607986,"(41.79360530093403, -87.69867981607986)",2011-10-01
120055,10/01/2011,Completed - Dup,10/03/2011,11-03884036,Street Lights - All/Out,7200 S EXCHANGE AVE,60649.0,1193819.59471786,1857696.57999548,7.0,3.0,43.0,41.76446202414185,-87.56515506407942,"(41.764462024141864, -87.56515506407942)",2011-10-01
120056,10/01/2011,Completed - Dup,10/03/2011,11-03884043,Street Lights - All/Out,1200 N CENTRAL AVE,60651.0,1138788.98408572,1907442.67791617,29.0,25.0,25.0,41.90214451889232,-87.76565382337692,"(41.90214451889232, -87.76565382337692)",2011-10-01
120057,10/01/2011,Completed - Dup,10/03/2011,11-03884105,Street Lights - All/Out,3900 W 62ND ST,60629.0,1151435.90560103,1863206.1022836003,13.0,8.0,65.0,41.78051469899573,-87.72035907930349,"(41.78051469899573, -87.72035907930349)",2011-10-01
120058,10/01/2011,Completed - Dup,10/03/2011,11-03884119,Street Lights - All/Out,2901 W 38TH ST,60632.0,1157653.10987678,1879302.94340776,14.0,9.0,58.0,41.82456270370581,-87.69712869856819,"(41.824562703705816, -87.69712869856818)",2011-10-01
120059,10/01/2011,Completed - Dup,10/03/2011,11-03884155,Street Lights - All/Out,2300 W 112TH ST,60643.0,1163060.26998211,1830256.04001618,19.0,22.0,75.0,41.68985930802443,-87.67866072780515,"(41.68985930802443, -87.67866072780515)",2011-10-01
120060,10/01/2011,Completed - Dup,10/03/2011,11-03884174,Street Lights - All/Out,6400 S HONORE ST,60636.0,1165111.88670437,1862235.26381228,15.0,7.0,67.0,41.777572129803616,-87.670247707487,"(41.77757212980362, -87.67024770748698)",2011-10-01
120061,10/01/2011,Completed - Dup,10/03/2011,11-03884205,Street Lights - All/Out,8543 S KEDVALE AVE,60652.0,1150234.02651301,1847580.0830175,18.0,8.0,70.0,41.73765769003761,-87.7251704364374,"(41.73765769003761, -87.72517043643741)",2011-10-01
120062,10/01/2011,Completed - Dup,10/03/2011,11-03884221,Street Lights - All/Out,2600 S KEDVALE AVE,60623.0,1149134.35996867,1886399.24100043,22.0,10.0,30.0,41.844204748256466,-87.72819830539389,"(41.844204748256466, -87.72819830539389)",2011-10-01
120063,10/01/2011,Completed - Dup,10/03/2011,11-03884260,Street Lights - All/Out,500 W GARFIELD BLVD,60609.0,1173896.7393946,1868449.29138556,3.0,9.0,61.0,41.794433700158,-87.63785817250775,"(41.794433700157995, -87.63785817250773)",2011-10-01
120064,10/01/2011,Completed - Dup,10/03/2011,11-03884269,Street Lights - All/Out,3824 W 61ST PL,60629.0,1151933.88200792,1863551.87021137,13.0,8.0,65.0,41.78145378414931,-87.71852432478258,"(41.78145378414931, -87.71852432478258)",2011-10-01
120065,10/01/2011,Completed - Dup,10/03/2011,11-03884271,Street Lights - All/Out,2316 W AUGUSTA BLVD,60622.0,1160784.99567069,1906603.8539012,32.0,13.0,24.0,41.899414879902714,-87.68488221678227,"(41.89941487990271, -87.68488221678226)",2011-10-01
120066,10/01/2011,Completed - Dup,10/03/2011,11-03884288,Street Lights - All/Out,2955 W 38TH PL,60632.0,1157297.87332269,1878957.48759443,14.0,9.0,58.0,41.8236219412056,-87.69844132634573,"(41.8236219412056, -87.69844132634574)",2011-10-01
120067,10/01/2011,Completed - Dup,10/03/2011,11-03884289,Street Lights - All/Out,8500 S KEDVALE AVE,60652.0,1150224.62651301,1847869.7830174998,18.0,8.0,70.0,41.738452860980786,-87.7251973758954,"(41.73845286098078, -87.7251973758954)",2011-10-01
120068,10/01/2011,Completed - Dup,10/03/2011,11-03884290,Street Lights - All/Out,5545 S SACRAMENTO AVE,60629.0,1157322.34141639,1867717.61879337,14.0,8.0,63.0,41.79277776683774,-87.69865607574579,"(41.792777766837744, -87.69865607574579)",2011-10-01
120069,10/01/2011,Completed - Dup,10/03/2011,11-03884294,Street Lights - All/Out,5300 W DIVISION ST,60651.0,1140805.30570948,1907484.02722052,37.0,25.0,25.0,41.90222113369388,-87.75824645932406,"(41.90222113369388, -87.75824645932407)",2011-10-01
120070,10/01/2011,Completed - Dup,10/03/2011,11-03884308,Street Lights - All/Out,329 W 23RD PL,60616.0,1174268.50833186,1888706.00030303,25.0,21.0,34.0,41.850011671747694,-87.63589195092918,"(41.850011671747694, -87.63589195092919)",2011-10-01
120071,10/01/2011,Completed - Dup,10/03/2011,11-03884374,Street Lights - All/Out,1846 W 17TH ST,60608.0,1164335.78779877,1891765.81799478,25.0,12.0,31.0,41.858623686558005,-87.67226001099208,"(41.858623686558005, -87.67226001099208)",2011-10-01
120072,10/01/2011,Completed - Dup,10/03/2011,11-03884424,Street Lights - All/Out,5400 W DIVISION ST,60651.0,1140072.94381665,1907468.41411205,37.0,25.0,25.0,41.90219173022564,-87.76093695440956,"(41.90219173022564, -87.76093695440957)",2011-10-01
120073,10/01/2011,Completed - Dup,10/04/2011,11-03882885,Street Lights - All/Out,5452 N MULLIGAN AVE,60630.0,1132912.58247775,1935859.45641886,45.0,16.0,11.0,41.98022800545283,-87.78657330909161,"(41.98022800545283, -87.78657330909161)",2011-10-01
